stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,43.37,0,0,0,0,0,0,0,0,0
12hpf,295.08,0,0,0,0,0,0,0,0,0
14hpf,1551.95,0,0,0,12.21,27.2,0,0,13.27,167.6
16hpf,1502.31,0,0,7.42,49.84,78.42,5.1,1.73,43.25,195.16
19hpf,2360.91,0,0,0,16.67,60.23,10.35,7.41,2.31,162.05
24hpf,1510.6,2.05,4.73,10.05,72.75,118.34,24.94,0,40.88,155.2
2dpf,523.12,1.81,17.06,4.06,111.61,388.43,46.53,2.02,42.32,119.45
3dpf,3926.55,4.23,2.2,2.38,12.06,352.23,0,0,8.08,23.79
5dpf,354.3,6.38,13.27,12.11,6.6,190.98,6.72,1.71,16.72,87.42
10dpf,1135.06,2.29,0.84,3.67,3.1,190.1,3.69,0,17.74,20.53
