stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,63.62,0,0,0
24hpf,0,0,0,2.89,0,156.15,0,0,0
2dpf,14.01,0,0,0,3.86,421.96,0.63,3.05,1.96
3dpf,6.39,0,0.3,0,0.43,0.51,0,0.34,0
5dpf,3.34,0,0,0.31,4.33,55.69,0.56,0.93,0.66
10dpf,4.04,0.5,0,0,1.55,86.82,0,0,0
