stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,45.58,0
19hpf,0,0,0,2.16,0,0,0,0
24hpf,0,0,0,0,0,0,87.49,0
2dpf,8.9,0,1,2.2,2.54,0,10.31,0.51
3dpf,3.83,0.53,0,2.66,2.13,0,1.02,0.47
5dpf,1.65,0.55,0.44,0,7.83,1.2,8.01,4.65
10dpf,3.97,0.46,0.55,1.25,4.14,0,29.2,0
