stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,1.96,0,0,0.88,0.97,1.18,0
3dpf,0.38,0,8.61,0,0,0,0
5dpf,1.3,1.12,2.12,1.8,1.7,3.99,1.94
10dpf,0.79,0,15.76,1.32,0.54,0,0
