stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1278.26,18765.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909.28,0,0,0,0,0,0,0,0,0,0,0
  5-6,1287.22,18278.57,0,30.65,0,0,0,0,0,0,0,0,0,55.17,0,0,0,0,0,0,0,0,0,0,0,465.85,42.91,0,0,202.28,0,337.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,312.82,297.04,0,520.49,0,2.63,0,998.91,0,0,0,0,0,325.96,0,0,0,0,0,0,0,0,0,0,0,8488.11,320.7,0,0,3164.97,0,13.14,60.46,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,232.88,0,305.26,0,37.76,0,544.43,0,0,0,0,0,75.53,0,0,0,0,0,0,0,0,0,0,0,4884.1,191.97,0,0,2404.28,0,0,40.91,15.73,270.64,0,15.73,6.29,0,0,0,0,0
 14-21,2,4,3,78,922,422,0,880,0,3,0,93,33,18,6,15,76,4,5,6,30,480,10,0,378,5271,97,24,100,208,0,63,21,1229,111,200,2355,1710,0,0,29,0,20
 24-34,0.82,0,4.1,42.68,400.58,93.58,0,1360.98,21.34,10.67,12.31,119.84,16.42,4.1,9.03,21.34,130.52,16.42,33.66,19.7,35.3,790.48,20.52,2.46,276.63,5780.47,43.51,67.31,105.89,0,0,155.96,1.64,7.39,50.07,150.22,550.79,1351.95,0,0,81.26,0,30.37
 36-46,0,0,2.42,8.06,173.22,10.47,0,1532.38,39.48,7.25,29.81,197.39,23.36,0,15.31,33.03,44.31,20.14,26.59,27.39,8.06,684.01,5.64,12.09,230.42,5074.91,19.34,54.79,54.79,0.81,0.81,95.07,5.64,5.64,41.09,111.18,24.98,1106.18,0,1.61,59.62,0,17.72
 48-58,1.15,0,2.3,5.16,165.83,6.89,0,1878.64,24.1,14.35,35.58,358.63,48.2,4.59,11.48,26.4,37.87,32.13,26.97,33.28,8.61,892.27,9.18,39.02,249.03,4005.16,12.62,30.99,46.48,0.57,2.87,71.73,1.15,1.15,22.95,99.27,0.57,815.95,0,1.72,60.25,0.57,20.08
 60-70,1.96,0,3.93,0,136.43,26.5,0.98,1893.36,44.17,20.61,26.5,323.9,80.48,0.98,16.69,21.59,36.32,42.21,16.69,45.15,2.94,816.63,3.93,34.35,149.19,3181.11,11.78,27.48,36.32,0.98,1.96,74.6,0,0,31.41,57.91,0,395.55,0.98,12.76,50.06,6.87,15.7
 72-82,0,0,9.82,0,194.37,78.53,14.72,1704.16,35.34,11.78,49.08,445.67,185.53,1.96,11.78,89.33,70.68,31.41,37.3,61.84,4.91,1008.17,10.8,44.17,213.02,2768.29,10.8,47.12,66.75,0.98,9.82,124.67,0.98,0,41.23,24.54,0,215.97,12.76,32.39,84.42,33.38,19.63
 84-94,1.06,0,15.93,4.25,321.8,76.47,26.55,1260.64,32.92,40.36,43.54,311.18,331.36,2.12,14.87,78.59,112.58,44.61,36.11,158.24,9.56,783.78,15.93,42.48,172.05,1521.9,19.12,48.85,84.96,0,6.37,439.68,0,0,105.14,48.85,0,125.32,28.68,27.61,83.9,28.68,22.3
 96-106,0,0,15.3,3.28,348.62,108.19,12.02,983.56,27.32,40.44,34.97,326.76,344.25,1.09,25.14,115.84,103.82,27.32,33.88,116.93,6.56,640.41,14.21,29.51,175.95,1301.58,25.14,80.87,104.91,1.09,15.3,402.17,2.19,0,95.08,48.09,0,66.66,25.14,26.23,100.54,34.97,30.6
108-118,0,0,6.13,7.66,391.41,116.43,16.85,799.67,39.06,50.55,36,257.36,253.53,0,7.66,101.87,65.11,35.23,23.74,124.85,9.96,597.45,13.02,14.55,212.17,1653.71,18.38,60.51,81.19,0,9.19,359.24,2.3,0,87.32,39.83,0,45.19,25.28,11.49,81.19,16.09,16.09
120,1.96,0,1.96,1.96,327.28,129.35,13.72,627.13,27.44,50.95,31.36,243.01,148.94,0,5.88,74.47,37.24,13.72,25.48,76.43,3.92,438.99,7.84,15.68,211.66,1581.55,37.24,48.99,66.63,0,5.88,319.45,1.96,0,43.12,9.8,0,45.08,15.68,9.8,88.19,21.56,11.76
