stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,0,30.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,0,0,0,0,0,0,0,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,28.92,26.29,0,0,26.29,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,9.44,0,3.15,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.47,151.05,0,0,6.29,0,0,0,25.18,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,45,8,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,52,1,0,91,38,78,0,3,1,0,0,4,1,3,1,72,0,0,1,0,0
 24-34,0,0,0,2.46,83.73,0,0,6.57,0,0.82,3.28,50.07,0.82,0.82,3.28,0,4.1,0.82,0,0.82,0.82,229.84,4.1,0.82,209.32,101.79,154.32,0.82,7.39,0,0.82,0,0,2.46,11.49,6.57,95.22,0,0,1.64,0,0
 36-46,0,0,0,0,23.36,0,0,5.64,1.61,0,4.03,74.93,0,0,5.64,0,0.81,0,0,0.81,0,321.46,0,8.06,158.72,62.04,99.1,0,13.7,0,0,3.22,1.61,2.42,6.45,0.81,58.01,0,1.61,14.5,0,0
 48-58,0.57,0,0,0,14.92,0,0,6.89,0,1.15,1.72,41.31,0,0,6.89,0,0.57,0.57,0,0,0,407.4,0,6.89,103.28,44.76,25.25,0,8.61,0,0.57,1.15,0,0,5.74,0,22.95,0,0.57,11.48,0,0.57
 60-70,0,0,0,0,11.78,0,0,9.82,1.96,1.96,3.93,5.89,0,0,4.91,0.98,0.98,1.96,0,0.98,0,555.54,0.98,4.91,71.65,22.58,7.85,0.98,11.78,0,0.98,0,0,0,3.93,0,8.83,0,4.91,7.85,3.93,0
 72-82,0,0,0.98,0,8.83,0.98,0,23.56,1.96,1.96,3.93,10.8,0,0,6.87,0,0,3.93,0,0,0,723.48,0,8.83,84.42,26.5,7.85,0,12.76,0,0,0,0,1.96,5.89,0,5.89,0,9.82,22.58,7.85,0
 84-94,0,0,0,0,13.81,0,0,32.92,2.12,3.19,1.06,6.37,2.12,0,6.37,0,2.12,2.12,0,1.06,0,552.26,0,16.99,54.16,25.49,2.12,0,15.93,0,0,3.19,0,0,16.99,0,5.31,2.12,7.43,20.18,10.62,0
 96-106,0,0,1.09,0,10.93,1.09,0,15.3,3.28,6.56,3.28,5.46,1.09,0,7.65,0,0,3.28,1.09,1.09,0,455.72,0,16.39,29.51,28.41,0,0,8.74,0,1.09,2.19,0,2.19,25.14,0,2.19,0,12.02,24.04,20.76,1.09
108-118,0,0,0,0,11.49,0,0.77,13.79,1.53,6.13,7.66,8.43,1.53,0,3.06,0,0,1.53,0,0.77,0,364.6,0.77,10.72,23.74,24.51,2.3,0,7.66,0,0.77,1.53,0,0,22.98,0,0.77,0,7.66,13.79,13.02,1.53
120,0,0,0,0,9.8,0,0,11.76,0,15.68,3.92,3.92,0,0,1.96,0,0,3.92,0,0,0,295.93,0,15.68,25.48,23.52,1.96,0,7.84,0,3.92,0,0,0,7.84,0,1.96,0,15.68,13.72,13.72,0
