stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,342.63,5679.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.09,0,0,0,0,0,0,0,0,0,0,0
  5-6,300.35,3653.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.81,18.39,0,0,24.52,0,171.63,0,0,0,0,0,0,0,0,0,0,0
  7-9,23.66,21.03,0,47.32,0,0,73.6,0,0,0,0,0,34.17,0,0,0,0,0,0,0,0,0,0,0,691.35,47.32,0,0,247.1,0,23.66,31.54,0,0,0,0,0,0,0,0,0,0
 10-12,0,31.47,0,40.91,0,6.29,84.97,0,0,0,0,0,22.03,0,0,0,0,0,3.15,0,0,0,0,0,780.45,44.06,0,0,295.82,0,9.44,3.15,0,25.18,0,6.29,3.15,0,0,0,0,0
 14-21,0,0,1,5,113,27,26,0,1,0,10,2,3,3,0,6,0,0,1,1,40,1,0,19,438,24,2,10,11,0,24,0,45,6,3,56,132,0,0,5,0,0
 24-34,0,0,0.82,1.64,17.24,0.82,50.89,0,4.93,1.64,12.31,1.64,0,2.46,0.82,10.67,0,2.46,0,1.64,38.58,5.75,0,28.73,496.62,4.1,6.57,4.1,0,0,57.46,0,0,1.64,0.82,10.67,117.38,0,0,14.78,0,1.64
 36-46,0,0,0.81,0,4.03,0.81,110.38,0,3.22,6.45,21.75,0,0,0.81,1.61,0.81,2.42,1.61,0.81,1.61,49.15,3.22,0,20.95,555.11,2.42,6.45,5.64,0,0,38.67,0,0,2.42,0,0,118.43,0,0,12.09,0,0.81
 48-58,0,0,0.57,0,6.89,0,150.34,0.57,0.57,3.44,42.46,0.57,0.57,3.44,2.3,0.57,1.15,2.87,0.57,2.87,66.56,1.72,0.57,7.46,413.71,1.72,4.02,2.87,0,0.57,16.64,0,0,0.57,0.57,0,88.94,0,0,6.31,0,4.02
 60-70,0,0,0,0,4.91,0,249.31,0,4.91,4.91,38.28,0.98,0,0,3.93,1.96,0.98,1.96,0,0.98,86.37,0.98,1.96,2.94,486.83,0.98,3.93,5.89,0,1.96,18.65,0,0,1.96,0,0,71.65,0.98,0,5.89,0,0
 72-82,0,0,2.94,0,13.74,11.78,207.13,1.96,0,3.93,39.27,2.94,0,5.89,8.83,1.96,1.96,4.91,0,0,89.33,2.94,0.98,7.85,366.16,0.98,0.98,10.8,0,0,11.78,0,0,0.98,0,0,19.63,3.93,0.98,9.82,4.91,0.98
 84-94,0,0,3.19,0,19.12,7.43,161.43,2.12,6.37,3.19,29.74,8.5,0,2.12,10.62,4.25,1.06,2.12,1.06,0,59.47,2.12,6.37,7.43,198.6,4.25,6.37,6.37,0,1.06,45.67,0,0,3.19,1.06,0,13.81,8.5,2.12,9.56,5.31,0
 96-106,0,0,3.28,0,24.04,5.46,104.91,0,2.19,1.09,33.88,5.46,1.09,0,16.39,8.74,1.09,5.46,3.28,0,45.9,3.28,3.28,7.65,144.26,0,5.46,6.56,0,1.09,33.88,0,0,0,0,0,9.84,5.46,1.09,9.84,9.84,2.19
108-118,0,0,0,0,20.68,6.89,78.13,0.77,4.6,2.3,29.11,7.66,0,0,14.55,7.66,1.53,2.3,0.77,1.53,35.23,3.06,0.77,5.36,173.11,0.77,4.6,6.13,0,0,27.57,0,0,5.36,0.77,0,3.83,3.06,0,11.49,1.53,2.3
120,0,0,0,0,19.6,5.88,70.55,0,7.84,0,29.4,5.88,0,1.96,17.64,3.92,0,7.84,1.96,0,29.4,3.92,3.92,7.84,154.82,1.96,0,3.92,0,0,15.68,0,0,1.96,0,0,11.76,3.92,0,3.92,0,0
