stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
 14-21,1,1,0,18,930,45,0,63,0,5,0,27,12,18,4,0,18,0,0,0,3,157,3,0,170,638,353,1,62,32,0,5,117,14,5,223,441,0,0,15,0,2
 24-34,0.82,0,0.82,14.78,487.59,4.93,0,108.35,0,33.66,9.03,37.76,1.64,0,10.67,3.28,8.21,0.82,2.46,3.28,9.03,380.88,7.39,1.64,239.69,746.98,180.59,2.46,18.06,0,0.82,22.16,0.82,8.21,0.82,53.36,251.18,0,0,47.61,0,4.1
 36-46,0,0,0,0.81,194.97,1.61,0,100.71,0,29,26.59,51.56,0.81,0,8.86,2.42,0.81,0.81,6.45,0.81,1.61,398,4.03,5.64,169.19,539.8,110.38,7.25,12.89,0,0,20.95,0,1.61,0,0,178.05,0,0.81,26.59,0,8.06
 48-58,0,0,0,1.15,129.11,1.15,0,123.37,0,25.25,29.26,101.56,0.57,1.15,2.87,1.15,1.15,4.02,3.44,1.15,1.72,505.52,2.87,17.79,92.38,348.87,52.22,3.44,12.62,0,1.15,9.75,0,1.72,2.3,0,118.78,0,1.15,20.66,0.57,4.02
 60-70,0.98,0,0.98,0,118.76,3.93,0,176.67,2.94,31.41,20.61,127.6,3.93,0,2.94,1.96,5.89,1.96,3.93,1.96,1.96,621.3,3.93,25.52,43.19,409.29,19.63,4.91,14.72,0,4.91,3.93,0,2.94,0,0,71.65,0.98,11.78,15.7,3.93,0
 72-82,0,0,1.96,0,89.33,17.67,0.98,159.03,0.98,22.58,17.67,113.87,9.82,0.98,5.89,2.94,1.96,1.96,3.93,1.96,1.96,688.14,2.94,19.63,43.19,307.26,11.78,5.89,15.71,0,1.96,4.91,0,0.98,0,0,30.43,2.94,8.83,12.76,13.74,2.94
 84-94,1.06,0,1.06,0,181.61,16.99,3.19,120.01,2.12,37.17,23.36,86.03,11.68,0,2.12,9.56,4.25,6.37,8.5,1.06,3.19,473.67,4.25,25.49,35.05,184.79,16.99,3.19,13.81,0,3.19,7.43,0,2.12,0,0,19.12,4.25,10.62,19.12,16.99,1.06
 96-106,0,0,3.28,0,125.68,17.49,2.19,97.26,2.19,18.58,10.93,76.5,9.84,0,5.46,8.74,7.65,3.28,4.37,1.09,1.09,271.03,1.09,8.74,21.86,174.86,6.56,6.56,13.11,0,2.19,16.39,0,0,1.09,0,8.74,1.09,13.11,9.84,13.11,3.28
108-118,0,0,0.77,0.77,133.28,8.43,15.32,75.83,0.77,30.64,4.6,61.28,9.96,0,3.06,7.66,2.3,5.36,4.6,6.13,1.53,152.43,1.53,6.89,20.68,143.24,6.13,2.3,6.13,0,3.83,4.6,0,3.06,0.77,0,7.66,3.06,2.3,9.96,9.96,1.53
120,0,0,0,0,131.31,17.64,7.84,88.19,1.96,25.48,15.68,74.47,5.88,0,0,7.84,3.92,1.96,3.92,0,0,127.39,0,3.92,13.72,174.42,9.8,0,7.84,0,3.92,7.84,0,1.96,0,0,11.76,1.96,3.92,17.64,7.84,3.92
