stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,250.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,147.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,2.63,0,2.63,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.98,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,0,0,0,0,12.59,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,129.03,0,0,0,28.32,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,13,0,0,4,0,0,0,0,1,4,0,0,2,0,0,0,0,1,0,0,2,45,6,5,0,2,0,7,1,0,15,0,24,0,0,0,0,0
 24-34,0,0,1.64,0.82,5.75,1.64,0,5.75,1.64,0.82,0,0,0,1.64,0,2.46,2.46,0,0.82,0,0,6.57,3.28,0,3.28,154.32,9.03,32.01,4.1,0,0,6.57,0,0.82,34.48,0,50.07,0,0,0.82,0,0.82
 36-46,0,0,0,0,1.61,0,0,4.03,3.22,0,0,0,0,1.61,0.81,1.61,0,0,0,0,0,1.61,3.22,0,4.83,230.42,8.06,33.84,0.81,0,0,12.89,0,0,13.7,0.81,105.54,0,0,0,0,0
 48-58,0,0,0,0,1.15,0,0,20.66,3.44,1.72,2.87,3.44,0.57,0.57,1.15,1.72,0.57,0,0,0,0,7.46,8.03,0,2.87,254.77,6.89,21.8,1.72,0,0,5.16,0,0,6.89,0,118.2,0,0,1.72,0,0.57
 60-70,0,0,0.98,0,0.98,0,0,46.13,6.87,0.98,0.98,7.85,0,0,1.96,1.96,0,0.98,1.96,0,0.98,38.28,6.87,0,1.96,250.29,3.93,11.78,0.98,0,0,3.93,0,0,3.93,0,80.48,0.98,0.98,3.93,0,1.96
 72-82,0,0,0,0,3.93,0,0,60.86,5.89,0.98,1.96,19.63,0,0.98,5.89,14.72,0.98,0.98,0.98,0,0,146.27,11.78,0,2.94,278.79,3.93,20.61,0.98,0,0,21.6,0,0,3.93,0,56.94,1.96,2.94,5.89,0.98,1.96
 84-94,0,0,1.06,0,12.74,1.06,0,42.48,10.62,0,0,16.99,1.06,4.25,2.12,23.36,4.25,1.06,3.19,0,1.06,156.12,8.5,3.19,4.25,185.86,4.25,15.93,1.06,0,0,37.17,0,0,8.5,0,44.61,4.25,1.06,2.12,6.37,0
 96-106,0,0,1.09,0,10.93,1.09,0,37.16,18.58,1.09,0,12.02,6.56,1.09,5.46,25.14,3.28,0,4.37,1.09,0,93.98,19.67,1.09,6.56,173.76,3.28,26.23,2.19,0,0,25.14,0,0,6.56,0,22.95,14.21,4.37,6.56,6.56,0
108-118,0,0,0,0,19.15,0,1.53,26.81,16.09,0.77,0,23.74,11.49,0,1.53,26.81,0.77,0,5.36,0,0.77,62.04,10.72,1.53,3.83,194.55,1.53,16.85,1.53,0,0.77,26.04,0,0.77,9.19,0,14.55,9.19,3.83,3.06,8.43,0.77
120,0,0,1.96,0,21.56,5.88,0,21.56,17.64,1.96,1.96,27.44,1.96,0,0,15.68,3.92,0,5.88,0,1.96,50.95,3.92,0,7.84,213.62,5.88,17.64,3.92,0,0,25.48,1.96,0,5.88,0,23.52,11.76,1.96,3.92,1.96,0
