stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,144.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,147.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,7.89,0,36.8,0,0,15.77,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,110.41,26.29,0,0,34.17,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.18,0,18.88,0,0,44.06,0,0,0,0,0,34.62,0,0,0,0,0,0,0,0,0,0,0,415.4,88.12,0,0,188.82,0,3.15,0,0,12.59,0,3.15,3.15,0,0,0,0,0
 14-21,0,0,0,1,25,19,2,0,2,0,5,4,1,0,0,0,0,0,0,0,15,0,0,11,78,22,0,4,6,0,0,0,8,1,7,70,55,0,0,33,0,0
 24-34,0,0,0,0,13.95,3.28,20.52,0,4.1,0.82,5.75,0,0,0.82,0,0,0,0,0,0,27.09,0.82,0,17.24,215.06,9.03,0,4.1,0,0,0,0,0,0,1.64,11.49,59.92,0,0,128.05,0,0
 36-46,0,0,0,0,3.22,0,49.15,0,0.81,6.45,14.5,0,0.81,1.61,0,0,0.81,0,0,0,44.31,0,0,20.14,312.6,2.42,0.81,0,0,0,1.61,0,0,0,0.81,0,78.96,0,0,77.34,0,0
 48-58,0,0,0,0,0.57,0,86.64,0.57,0.57,12.05,32.71,0,0,0,1.72,0,0,0,0,0,56.81,0.57,2.87,14.35,232.39,0.57,0.57,0,0,0,0,0.57,0,0,0,0,65.41,0,0,39.59,0,0
 60-70,0,0,0,0,0,0,129.56,3.93,0,10.8,34.35,0,0,0.98,1.96,0.98,0,0,0.98,0.98,92.26,0,2.94,13.74,255.2,0,0,3.93,0,0,0,0,0,0,0,0,28.46,0,0.98,31.41,0.98,0.98
 72-82,0,0,0.98,0,0.98,0,67.73,1.96,0.98,11.78,20.61,0,0,0.98,1.96,0,0,0,0,0,74.61,0,1.96,12.76,153.14,0,0,0,0,0,1.96,0,0,0,0.98,0,7.85,0,1.96,59.88,3.93,0
 84-94,0,0,0,0,2.12,1.06,45.67,3.19,1.06,3.19,9.56,0,0,0,3.19,0,0,1.06,0,0,62.66,0,3.19,13.81,82.84,1.06,0,2.12,0,0,1.06,0,0,0,0,0,7.43,0,5.31,47.79,4.25,0
 96-106,0,0,0,0,1.09,1.09,32.79,3.28,0,1.09,5.46,1.09,0,0,4.37,2.19,0,0,0,0,26.23,0,2.19,13.11,50.27,0,1.09,0,0,2.19,2.19,0,0,0,0,0,3.28,1.09,0,38.25,1.09,0
108-118,0,0,0,0,0,0,16.09,0.77,0.77,3.06,8.43,0,0,0,2.3,0.77,0,0,0.77,0,16.85,0,0,15.32,55.92,0,0,1.53,0,0,2.3,0,0,0.77,0,0,0,0,0,29.11,2.3,0
120,0,0,0,0,0,1.96,31.36,1.96,0,1.96,7.84,0,0,1.96,1.96,0,0,0,0,0,7.84,0,0,9.8,50.95,0,1.96,1.96,0,0,0,0,0,0,0,0,1.96,0,0,23.52,7.84,1.96
