stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.25,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,36.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,134.85,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,7.89,0,0,0,23.66,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,94.63,10.51,0,0,36.8,0,102.52,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.03,0,59.79,0,9.44,0,40.91,0,0,0,0,0,22.03,0,0,0,0,0,3.15,0,0,0,0,0,1139.2,116.44,0,0,135.32,0,53.5,3.15,6.29,34.62,0,9.44,9.44,0,0,0,0,0
 14-21,1,0,14,79,3166,330,0,178,0,10,0,30,38,46,23,42,106,0,3,15,2,324,24,0,285,1343,471,5,28,16,0,1007,2,306,193,60,768,630,0,0,99,0,9
 24-34,0,0,18.06,52.53,1832.97,57.46,0,133.8,3.28,108.35,9.85,54.18,27.09,3.28,46.79,111.64,114.92,0,22.98,32.83,15.6,681.31,74.7,2.46,351.33,1477.54,286.48,20.52,26.27,0,1.64,1626.94,0,1.64,125.59,9.85,112.46,563.11,0,0,371.03,0,13.13
 36-46,0,0,9.67,11.28,1006.28,8.86,0,157.91,5.64,166.77,39.48,116.02,41.89,1.61,46.73,145.83,52.37,0.81,27.39,30.62,37.87,1104.57,61.23,32.23,360.13,1318.88,260.23,24.17,24.98,0,1.61,1827.26,0,0,76.54,6.45,2.42,520.46,0,4.03,261.04,0.81,37.87
 48-58,1.15,0.57,7.46,5.16,927.27,10.9,0,234.11,6.89,245.01,74.59,177.88,44.76,22.95,41.31,163.53,24.1,2.3,28.12,28.12,38.44,1562.47,44.76,61.4,303.54,831.44,170.99,11.48,31.56,0,6.89,1651.98,0,0,54.51,3.44,0,395.93,0,7.46,202.55,1.72,72.87
 60-70,2.94,0,4.91,1.96,1042.38,15.7,0,408.31,8.83,248.33,89.32,219.86,111.89,16.69,35.33,211.03,41.22,7.85,42.21,48.09,21.59,2443.01,50.06,92.26,246.36,799.94,126.62,23.56,31.41,0,20.61,1567.49,0,0,53,2.94,0,196.3,8.83,54.97,175.69,25.52,51.04
 72-82,0,0,33.38,2.94,1251.62,54.97,8.83,464.33,13.74,258.18,127.62,262.1,274.87,7.85,50.06,339.65,98.17,6.87,60.86,122.71,21.6,3374.95,67.73,101.11,326.89,772.57,93.26,42.21,73.62,0,32.39,1631.52,0,0.98,85.4,0.98,0,125.65,28.47,108.96,322.97,104.06,40.25
 84-94,2.12,0,33.99,12.74,2317.37,46.73,24.43,552.26,18.05,495.97,106.2,130.63,525.71,8.5,44.61,400.39,208.16,18.05,107.27,430.13,50.98,2768.73,89.21,111.51,292.06,466.23,149.75,81.78,75.4,1.06,31.86,4819.53,0,0,193.29,5.31,0,100.89,122.13,109.39,303.74,116.82,39.3
 96-106,0,0,44.81,18.58,3010.79,130.05,72.13,730.02,36.06,542.05,121.31,278.68,742.04,1.09,92.89,559.54,288.51,19.67,165.02,668.82,43.71,3043.58,165.02,116.93,314.74,984.65,131.14,162.83,151.91,0,71.04,4709.08,2.19,0,193.43,7.65,0,120.21,190.16,115.84,491.78,165.02,53.55
108-118,3.06,0,30.64,22.98,3030.92,68.17,180.77,444.26,23.74,754.47,120.26,219.07,733.03,0,44.43,476.43,288,13.79,127.92,1377.2,62.81,3043.94,132.51,114.89,357.7,912.26,150.13,134.81,156.26,0,79.66,4804.12,0,0,182.3,7.66,0,72.77,224.43,94.21,386.81,113.36,78.13
120,3.92,0,23.52,5.88,2189.08,52.91,45.08,280.25,15.68,525.22,113.67,111.71,384.12,1.96,48.99,695.72,141.1,11.76,62.71,570.3,23.52,2275.31,90.15,113.67,309.65,660.45,237.13,64.67,80.35,1.96,78.39,2420.34,1.96,0,111.71,1.96,0,56.83,70.55,96.03,319.45,146.98,31.36
