stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,961.99,14746.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,1256.58,14907.27,0,6.13,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,386.17,49.04,0,0,98.07,0,288.09,0,0,0,0,0,0,0,0,0,0,0
  7-9,276.01,218.18,0,381.16,0,5.26,0,785.99,0,0,0,0,0,281.27,0,0,0,0,0,0,0,0,0,0,0,6771.57,252.36,0,0,2463.1,0,7.89,55.2,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,163.64,0,254.9,0,22.03,0,478.34,0,0,0,0,0,191.97,0,0,0,0,0,3.15,0,0,0,0,0,4305.05,245.46,0,0,1567.19,0,0,22.03,6.29,147.91,0,25.18,3.15,0,0,0,0,0
 14-21,0,0,5,27,350,80,0,191,0,5,0,35,23,25,4,1,22,0,1,5,5,137,2,0,122,1922,68,16,27,66,0,34,7,289,18,46,398,728,0,0,17,0,0
 24-34,0,0,1.64,12.31,121.49,14.78,0,348.86,2.46,8.21,2.46,53.36,8.21,0.82,9.03,4.1,43.51,3.28,12.31,12.31,13.13,242.97,7.39,3.28,119.02,2863.15,28.73,47.61,43.51,0,0.82,128.05,1.64,1.64,10.67,7.39,73.06,757.65,0,0,54.18,0,12.31
 36-46,0,0,2.42,2.42,45.92,0.81,0,810.5,4.83,8.86,13.7,117.63,4.03,0.81,10.47,9.67,24.17,3.22,8.06,6.45,7.25,297.29,6.45,8.06,85.4,3426.51,18.53,40.28,14.5,0,1.61,117.63,3.22,2.42,6.45,15.31,0.81,907.99,0,0,38.67,0,14.5
 48-58,0.57,0,1.15,0.57,41.89,2.87,0,1107.44,6.31,13.77,18.94,204.27,4.59,8.61,6.89,8.61,12.62,6.31,7.46,5.74,12.62,362.64,6.89,12.05,88.94,2336.53,8.03,20.66,14.92,0,0,100.42,0.57,0.57,6.31,9.75,0.57,590.45,0,1.72,29.26,0,18.36
 60-70,0,0,1.96,0,73.61,7.85,0,1913.97,17.67,24.54,13.74,237.53,13.74,2.94,9.82,17.67,11.78,16.69,10.8,4.91,6.87,516.28,8.83,15.7,57.91,2256.52,5.89,18.65,25.52,0.98,2.94,139.38,0,0,5.89,11.78,0,373.96,4.91,13.74,41.22,1.96,23.56
 72-82,0,0,12.76,0,89.33,41.23,0,1506.85,1.96,9.82,32.39,265.05,25.52,2.94,14.72,24.54,23.56,5.89,7.85,3.93,6.87,612.56,13.74,12.76,65.77,1475.44,0.98,32.39,31.41,0,7.85,140.38,0.98,0,12.76,5.89,0,162.96,10.8,16.69,62.83,17.67,15.71
 84-94,0,0,5.31,1.06,151.87,29.74,1.06,953.71,5.31,31.86,22.3,179.48,29.74,6.37,10.62,38.23,33.99,24.43,10.62,8.5,14.87,413.13,8.5,19.12,43.54,760.42,9.56,18.05,32.92,0,1.06,320.74,0,0,13.81,4.25,0,100.89,20.18,21.24,36.11,15.93,16.99
 96-106,0,0,13.11,0,146.44,41.53,3.28,821.82,16.39,28.41,10.93,180.32,40.44,0,12.02,39.34,29.51,27.32,21.86,8.74,5.46,412,18.58,22.95,40.44,691.77,7.65,56.83,42.62,0,6.56,234.96,0,0,9.84,5.46,0,46.99,26.23,10.93,68.85,22.95,15.3
108-118,0,0,7.66,0.77,130.21,21.45,10.72,592.09,9.19,36,11.49,170.04,36,0,5.36,43.66,19.15,20.68,19.92,10.72,10.72,312.51,6.13,14.55,42.89,795.84,11.49,21.45,35.23,0,6.89,160.09,0.77,0,7.66,7.66,0,33.7,29.11,6.13,32.94,12.26,12.26
120,3.92,0,0,0,125.43,29.4,3.92,448.79,17.64,33.32,13.72,129.35,17.64,0,5.88,33.32,13.72,13.72,19.6,5.88,1.96,188.14,11.76,7.84,48.99,758.44,25.48,19.6,29.4,1.96,1.96,107.79,0,0,19.6,1.96,0,33.32,5.88,7.84,43.12,11.76,7.84
