stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,52.71,2266.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.78,0,0,0,0,0,0,0,0,0,0,0
  5-6,116.46,1593.71,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.43,0,0,0,18.39,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,28.92,0,31.54,0,0,34.17,0,0,0,0,0,28.92,0,0,0,0,0,0,0,0,0,0,0,570.43,7.89,0,0,152.47,0,2.63,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,25.18,0,0,25.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.93,12.59,0,0,163.64,0,0,0,6.29,15.73,0,0,3.15,0,0,0,0,0
 14-21,0,0,0,9,39,15,18,0,0,0,14,2,0,0,3,5,0,0,5,1,22,1,0,17,306,6,2,2,8,0,1,0,20,3,0,33,108,0,0,4,0,0
 24-34,0,0,1.64,1.64,11.49,1.64,37.76,0,0.82,0.82,9.03,0.82,0.82,1.64,1.64,6.57,0,0,1.64,0,34.48,1.64,0.82,18.06,505.65,3.28,4.93,3.28,0,0,9.85,0,0.82,1.64,0,1.64,155.14,0,0,4.93,0,0
 36-46,0,0,0.81,0,4.83,0,111.99,0,0,0.81,22.56,0.81,0,0.81,1.61,1.61,0.81,0.81,1.61,0,49.15,3.22,0,8.86,597,2.42,3.22,4.03,0,0,8.86,0,0,4.03,0,0,158.72,0,0,4.03,0,1.61
 48-58,0,0,0,0,6.89,0.57,227.8,0,0.57,3.44,49.92,1.15,1.15,2.3,4.02,1.72,0.57,1.15,0,1.15,113.04,4.59,2.3,19.51,677.09,6.31,5.74,1.15,0,0,10.9,0,0,2.3,0.57,0,147.47,0,1.15,10.33,0,1.72
 60-70,0,0,0,0,7.85,0,253.23,0.98,1.96,2.94,42.21,0,0,3.93,8.83,1.96,0,0.98,0,0.98,161.95,3.93,3.93,9.82,545.73,5.89,3.93,1.96,0,0.98,18.65,0,0,1.96,0,0,92.26,6.87,3.93,7.85,1.96,1.96
 72-82,0,0,0.98,0,18.65,5.89,168.85,0.98,0.98,0.98,47.12,3.93,1.96,0,11.78,2.94,0.98,2.94,0,0,124.67,8.83,2.94,3.93,365.18,0.98,5.89,4.91,0,0,9.82,0,0,1.96,0.98,0,36.32,12.76,4.91,5.89,0,0.98
 84-94,0,0,0,0,16.99,4.25,77.53,0,3.19,4.25,22.3,7.43,1.06,2.12,9.56,1.06,1.06,4.25,1.06,0,76.47,4.25,2.12,10.62,125.32,2.12,2.12,2.12,0,1.06,16.99,0,0,0,0,0,12.74,14.87,2.12,8.5,0,1.06
 96-106,0,0,4.37,0,51.36,7.65,77.59,0,4.37,3.28,19.67,6.56,0,6.56,20.76,3.28,2.19,2.19,1.09,0,99.45,6.56,9.84,4.37,160.65,8.74,6.56,6.56,0,1.09,22.95,0,0,2.19,0,0,13.11,13.11,1.09,14.21,5.46,1.09
108-118,0,0,0,0,21.45,2.3,51.32,0,5.36,3.83,16.85,7.66,0,0,10.72,3.06,0,0,3.06,0,60.51,0.77,1.53,6.13,153.19,7.66,2.3,3.83,0,0.77,6.13,0,0,0,0,0,0.77,5.36,2.3,8.43,2.3,0.77
120,0,0,0,0,29.4,1.96,50.95,0,5.88,0,29.4,5.88,0,0,9.8,0,1.96,1.96,5.88,0,52.91,7.84,3.92,11.76,156.78,9.8,0,3.92,0,1.96,31.36,0,0,0,0,0,1.96,1.96,0,13.72,1.96,0
