stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,65.89,1634.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,61.3,778.46,0,6.13,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,18.39,6.13,0,0,6.13,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,18.4,0,39.43,0,0,36.8,0,0,0,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,336.48,21.03,0,0,181.38,0,0,13.14,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,31.47,0,3.15,34.62,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,575.9,12.59,0,0,223.43,0,6.29,6.29,3.15,15.73,0,6.29,0,0,0,0,0,0
 14-21,0,0,0,4,25,6,10,0,0,0,2,4,1,2,0,2,0,0,0,0,18,0,0,12,143,3,0,1,6,0,1,2,23,4,0,29,50,0,0,1,0,0
 24-34,0,0,0,1.64,15.6,0.82,40.22,0.82,0.82,0.82,6.57,0,0,0.82,0,2.46,0,0.82,0.82,1.64,36.12,1.64,0,10.67,400.58,0,4.93,3.28,0,0,19.7,0,0.82,1.64,0.82,4.93,112.46,0,0,9.85,0,0
 36-46,0,0,0,0,11.28,0,100.71,0,1.61,2.42,16.92,0,0,1.61,0,0,1.61,1.61,1.61,0,74.93,0,0,16.92,635.67,0.81,4.83,3.22,0,0.81,4.83,0,0,0.81,0,0,147.44,0,0,6.45,0,0.81
 48-58,0,0,0.57,0,3.44,0.57,143.45,1.72,1.72,2.87,36.15,0.57,0.57,0.57,0,0,1.15,1.72,0.57,1.15,63.69,0,2.3,10.9,457.9,0.57,2.87,2.3,0,1.15,8.61,0,0,0,0,0,104.43,0,0,3.44,0,2.3
 60-70,0,0,0,0,5.89,1.96,286.6,0.98,2.94,1.96,39.26,2.94,0,0,1.96,0,0,0,0.98,1.96,104.04,0.98,2.94,12.76,603.64,3.93,4.91,2.94,0,0,7.85,0,0,0.98,0,0,65.76,0,2.94,1.96,0.98,3.93
 72-82,0,0,0.98,0,11.78,11.78,112.89,0,0.98,0,33.38,2.94,0.98,1.96,2.94,0.98,0,2.94,0,0.98,75.59,0.98,6.87,9.82,286.65,0.98,0.98,4.91,0,0.98,10.8,0.98,0,0,0,0,33.38,0,0.98,7.85,2.94,1.96
 84-94,1.06,0,0,0,16.99,3.19,95.58,0,3.19,3.19,22.3,9.56,1.06,0,7.43,1.06,5.31,1.06,3.19,0,46.73,0,3.19,9.56,155.06,0,3.19,7.43,0,0,18.05,0,0,1.06,1.06,0,21.24,1.06,1.06,7.43,1.06,2.12
 96-106,0,0,0,0,13.11,10.93,72.13,0,2.19,4.37,19.67,7.65,0,0,3.28,1.09,2.19,2.19,2.19,1.09,55.74,0,3.28,6.56,125.68,2.19,2.19,7.65,0,0,26.23,0,0,2.19,0,0,1.09,0,3.28,7.65,4.37,0
108-118,0,0,0,0,16.09,2.3,55.92,1.53,3.83,1.53,13.02,4.6,0,0.77,6.13,2.3,3.83,0.77,1.53,1.53,54.38,1.53,4.6,8.43,131.75,0,0,3.06,0,0,22.98,0,0,0,0,0,6.13,0,1.53,8.43,3.06,3.06
120,0,0,0,0,27.44,5.88,56.83,1.96,1.96,0,19.6,0,0,0,7.84,0,0,1.96,1.96,1.96,39.2,0,1.96,5.88,103.87,5.88,5.88,3.92,0,0,19.6,0,0,0,0,0,1.96,5.88,0,13.72,0,3.92
