stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,474.41,7880.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.45,0,0,0,0,0,0,0,0,0,0,0
  5-6,625.22,7355.56,0,6.13,0,0,0,0,0,0,0,0,0,36.78,0,0,0,0,0,0,0,0,0,0,0,153.24,6.13,0,0,42.91,0,373.91,0,0,0,0,0,0,0,0,0,0,0
  7-9,113.03,115.66,0,176.12,0,2.63,0,294.42,0,0,0,0,0,68.35,0,0,0,0,0,0,0,0,0,0,0,2712.83,94.63,0,0,970,0,84.12,15.77,0,0,0,0,0,0,0,0,0,0
 10-12,0,62.94,0,144.76,0,9.44,0,207.7,0,0,0,0,0,53.5,0,0,0,0,0,0,0,0,0,0,0,2026.65,66.09,0,0,701.77,0,40.91,9.44,3.15,59.79,0,18.88,6.29,0,0,0,0,0
 14-21,0,0,1,23,489,62,0,77,0,3,0,16,20,15,4,5,26,0,0,3,5,107,4,0,75,941,59,14,15,26,0,332,0,151,24,13,156,363,0,0,19,0,9
 24-34,0,0,7.39,10.67,219.99,12.31,0,172.38,1.64,26.27,5.75,38.58,5.75,5.75,7.39,11.49,81.26,0.82,16.42,5.75,34.48,164.99,22.16,0,90.29,1604.77,18.88,50.07,22.98,0,0,667.36,0,0,15.6,3.28,37.76,381.7,0,0,63.21,0,26.27
 36-46,0,0,2.42,1.61,100.71,4.03,0,314.21,1.61,24.17,8.06,55.59,2.42,2.42,7.25,25.78,30.62,5.64,16.11,5.64,37.06,210.28,14.5,4.03,62.84,1851.43,10.47,66.06,13.7,0.81,0.81,647.76,0,0,16.11,3.22,0,459.23,0,1.61,39.48,0,22.56
 48-58,0.57,0,1.15,0.57,73.45,4.02,0,526.75,1.72,30.99,14.92,113.61,2.3,15.49,6.89,24.1,9.18,9.75,15.49,2.87,27.54,284.61,12.05,9.18,64.84,1506.24,13.77,28.12,12.05,0,1.72,476.83,0.57,0,5.16,2.3,0,320.18,0,0,32.71,0,26.97
 60-70,0.98,0,2.94,0.98,88.34,4.91,0,671.36,6.87,37.3,8.83,124.65,13.74,8.83,6.87,13.74,16.69,13.74,9.82,4.91,11.78,336.66,10.8,10.8,34.35,1413.39,4.91,37.3,11.78,0,3.93,359.24,0,0,3.93,0,0,174.71,4.91,4.91,37.3,3.93,27.48
 72-82,0,0,13.74,0.98,137.43,23.56,0,639.06,0.98,24.54,24.54,188.48,45.16,8.83,10.8,46.14,40.25,19.63,29.45,5.89,14.72,526.17,20.61,19.63,49.08,1161.31,6.87,53.99,36.32,0,2.94,420.15,0,0,10.8,0.98,0,108.96,19.63,15.71,63.81,15.71,17.67
 84-94,0,0,7.43,0,234.71,24.43,0,412.07,4.25,71.16,19.12,107.27,65.85,8.5,7.43,63.72,40.36,36.11,30.8,6.37,19.12,329.23,20.18,25.49,35.05,594.74,6.37,47.79,44.61,0,3.19,1022.74,0,0,23.36,1.06,0,55.23,40.36,7.43,32.92,16.99,12.74
 96-106,0,0,15.3,1.09,246.98,27.32,1.09,310.37,4.37,59.01,10.93,111.47,96.17,0,15.3,59.01,57.92,24.04,37.16,10.93,15.3,289.6,24.04,13.11,39.34,514.73,13.11,86.33,50.27,0,8.74,832.75,0,0,12.02,2.19,0,40.44,61.2,13.11,62.29,15.3,19.67
108-118,0,0,6.89,1.53,264.26,21.45,6.89,237.45,3.83,70.47,13.02,111.06,78.89,0,6.89,54.38,52.85,22.98,21.45,16.85,14.55,224.43,21.45,7.66,28.34,620.43,10.72,49.79,37.53,0,3.06,697.03,0,0,13.79,0.77,0,19.92,70.47,6.89,46.72,9.19,24.51
120,0,0,3.92,3.92,231.25,29.4,0,203.82,9.8,43.12,13.72,94.07,86.23,0,5.88,74.47,35.28,15.68,11.76,17.64,7.84,223.42,19.6,5.88,33.32,644.77,9.8,31.36,23.52,0,5.88,497.79,0,0,11.76,1.96,0,29.4,35.28,1.96,50.95,15.68,1.96
