stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,316.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,257.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,2.63,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,23.66,0,0,0,10.51,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,0,0,6.29,0,0,0,0,0,22.03,0,0,0,0,0,0,0,0,0,0,0,50.35,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1,0,13,4,0,7,0,1,0,0,1,18,0,0,1,0,0,0,0,2,0,0,3,38,2,1,0,1,0,12,2,1,3,6,13,0,0,2,0,0
 24-34,0,0,1.64,0,5.75,2.46,0,21.34,0,1.64,0,0.82,0.82,4.93,0.82,0,4.93,0,0.82,1.64,0,5.75,0.82,0,2.46,146.93,0.82,8.21,1.64,0,0,13.95,0,1.64,0,3.28,27.09,0,0,8.21,0,0.82
 36-46,0,0,0.81,0,2.42,0,0,33.84,1.61,0,0,3.22,0.81,0,0.81,1.61,0.81,0.81,1.61,0,0,15.31,0.81,0.81,0.81,219.14,1.61,4.83,1.61,0,0,12.89,0,1.61,0,0,59.62,0,0,3.22,0,1.61
 48-58,0,0,0.57,0,4.59,0.57,0,87.22,1.15,1.15,1.15,22.38,0,0,0,1.72,0.57,0.57,0.57,1.15,0,16.64,1.15,1.15,5.16,211.16,0,6.31,1.15,0,0,10.33,0,0.57,0,0,36.72,0,0,4.59,0,1.15
 60-70,0,0,0,0,6.87,0,0,230.66,0,0,0,28.46,2.94,0,0.98,0,0,0,1.96,0.98,0,28.46,0,2.94,5.89,299.36,0,5.89,1.96,0,0.98,17.67,0,0.98,0,0,49.08,0.98,0,2.94,0,1.96
 72-82,0,0,3.93,0,8.83,1.96,1.96,273.88,0,0.98,0,35.34,4.91,0,0,7.85,3.93,1.96,3.93,1.96,0,58.9,1.96,1.96,3.93,256.21,0.98,8.83,7.85,0,0.98,10.8,0,0.98,0.98,0,11.78,0,0.98,14.72,3.93,0.98
 84-94,0,0,4.25,0,13.81,1.06,5.31,200.73,1.06,3.19,2.12,25.49,15.93,1.06,2.12,12.74,2.12,3.19,2.12,3.19,1.06,42.48,2.12,2.12,2.12,106.2,2.12,5.31,11.68,0,1.06,30.8,0,5.31,2.12,0,16.99,4.25,1.06,11.68,0,0
 96-106,0,0,3.28,0,13.11,0,8.74,148.63,3.28,2.19,2.19,25.14,5.46,0,2.19,10.93,2.19,1.09,4.37,4.37,0,24.04,1.09,0,2.19,92.89,2.19,6.56,19.67,0,1.09,21.86,0,0,0,0,5.46,2.19,3.28,6.56,0,0
108-118,0,0,0,0.77,12.26,1.53,24.51,88.85,0,6.89,0.77,17.62,6.89,0,1.53,6.89,0,3.83,2.3,1.53,0.77,18.38,0.77,0.77,6.89,97.28,2.3,2.3,4.6,0,0.77,13.02,0,4.6,1.53,0,3.06,2.3,0.77,9.19,0,0
120,0,0,0,0,15.68,7.84,3.92,50.95,0,1.96,0,19.6,7.84,0,0,15.68,3.92,0,0,1.96,0,15.68,0,0,5.88,103.87,0,0,3.92,0,0,25.48,0,3.92,0,0,1.96,1.96,0,9.8,0,0
