stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,197.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,67.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,2.63,0,5.26,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.72,5.26,0,0,36.8,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,9.44,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.14,9.44,0,0,53.5,0,0,3.15,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,1,2,18,4,0,8,0,0,0,10,1,0,0,0,1,0,0,0,1,12,0,0,8,158,7,2,5,3,0,0,15,6,0,11,62,0,0,1,0,0
 24-34,0,0,0,0,7.39,0,0,16.42,0,0,0.82,13.95,0.82,0.82,1.64,0,0.82,0,1.64,0,0.82,30.37,0.82,0,12.31,227.38,1.64,13.13,3.28,0,0,4.1,0,4.1,0.82,7.39,68.95,0,0,3.28,0,0
 36-46,0,0,0.81,0,4.83,0.81,0,42.7,0,0,0,10.47,1.61,0,0,0,0,0,0,0,0,29,0,0.81,3.22,190.94,0,6.45,0,0,0,0.81,0.81,1.61,2.42,0,55.59,0,0,1.61,0,0.81
 48-58,0,0,0,0,2.87,0,0,65.99,0,1.15,1.72,12.62,0,0,0,0,0,0,0,0.57,0,20.08,0,1.15,2.3,157.8,0,2.87,2.3,0,0,1.15,0,0.57,0.57,0,26.97,0,0,1.15,0,0
 60-70,0,0,0,0,0.98,0,0,123.67,0.98,2.94,0,13.74,0.98,0,0.98,0,0,0,1.96,0,0.98,33.37,0,3.93,2.94,188.45,0,3.93,0.98,0,0,2.94,0,0,1.96,0,25.52,0.98,0,4.91,0,1.96
 72-82,0,0,0,0,1.96,3.93,0,110.93,0,0,1.96,22.58,0,0,2.94,0.98,0,1.96,3.93,0.98,0,53.01,0,0,9.82,220.87,0,8.83,2.94,0,0,3.93,0,0,1.96,0,24.54,0,0.98,4.91,2.94,0
 84-94,0,0,1.06,0,7.43,2.12,0,77.53,0,2.12,2.12,13.81,1.06,0,0,1.06,1.06,1.06,0,0,0,39.3,0,1.06,4.25,111.51,1.06,2.12,6.37,0,1.06,6.37,0,0,2.12,0,18.05,0,1.06,5.31,1.06,1.06
 96-106,0,0,0,0,13.11,0,0,62.29,1.09,1.09,6.56,24.04,1.09,0,1.09,0,1.09,0,0,1.09,1.09,42.62,0,3.28,3.28,101.63,2.19,3.28,7.65,0,0,4.37,0,0,4.37,0,6.56,1.09,1.09,4.37,5.46,2.19
108-118,0,0,0,0,11.49,1.53,1.53,48.26,0.77,1.53,1.53,21.45,1.53,0,0,2.3,1.53,3.06,4.6,0.77,0,39.83,0,0.77,1.53,144.77,1.53,7.66,6.13,0,0.77,0.77,0,0,2.3,0,5.36,1.53,1.53,1.53,0.77,0.77
120,0,0,0,0,15.68,1.96,0,33.32,0,0,1.96,9.8,0,0,1.96,3.92,3.92,1.96,5.88,0,0,25.48,0,0,3.92,92.11,3.92,3.92,5.88,0,1.96,1.96,0,0,0,0,5.88,1.96,0,3.92,0,3.92
