stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,566.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,502.63,0,6.13,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,6.13,0,18.39,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,21.03,0,49.95,0,0,0,31.54,0,0,0,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,444.25,23.66,0,0,157.72,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,31.47,0,0,0,28.32,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,405.96,18.88,0,0,119.58,0,0,6.29,15.73,0,0,0,0,0,0,0,0
 14-21,1,0,0,6,79,13,0,24,0,6,0,72,6,0,0,0,2,0,0,0,2,26,0,0,32,651,12,6,5,12,0,43,18,6,2,39,775,0,0,5,0,0
 24-34,0,0,0,3.28,88.65,3.28,0,153.5,0,33.66,0.82,121.49,0,0.82,9.85,1.64,18.88,1.64,9.85,4.1,4.1,122.31,1.64,0.82,79.62,2323.84,7.39,18.06,26.27,0,0,77.98,0,5.75,0.82,19.7,939.06,0,0,45.15,0,0.82
 36-46,0,0,0,0.81,32.23,0.81,0,360.13,0,12.89,3.22,174.02,3.22,0,8.86,0,4.03,8.06,6.45,2.42,3.22,139.38,3.22,1.61,42.7,3002.73,5.64,19.34,20.14,0,0.81,81.37,0,4.83,2.42,0,1049.79,0,0,44.31,0,7.25
 48-58,0,0,1.15,0,33.85,1.15,0,528.47,2.87,13.2,10.9,293.79,1.72,2.3,4.59,2.3,4.02,11.48,9.18,1.72,2.87,170.99,3.44,4.02,29.84,1896.43,2.3,10.9,22.38,0.57,0.57,40.17,0,3.44,2.3,0,885.38,0,1.15,36.72,0,8.61
 60-70,0,0,0.98,0,27.48,3.93,0,521.19,1.96,18.65,9.82,182.56,5.89,0,4.91,6.87,2.94,35.33,10.8,1.96,1.96,222.81,0.98,0,31.41,1268.13,2.94,13.74,31.41,0,0,77.54,0,6.87,0,0,404.39,1.96,2.94,41.22,0.98,4.91
 72-82,0,0,1.96,0,42.21,29.45,0,468.25,5.89,13.74,16.69,269.96,10.8,1.96,8.83,7.85,7.85,31.41,20.61,2.94,3.93,334.75,5.89,13.74,35.34,1028.78,1.96,25.52,46.14,0,4.91,92.28,0,4.91,0.98,0,181.61,8.83,4.91,101.11,3.93,4.91
 84-94,0,0,3.19,0,115.76,24.43,0,374.9,0,32.92,9.56,189.04,14.87,4.25,6.37,8.5,6.37,53.1,10.62,12.74,10.62,199.66,9.56,13.81,23.36,592.62,4.25,21.24,31.86,0,1.06,242.14,0,14.87,0,0,148.69,30.8,14.87,62.66,9.56,6.37
 96-106,0,0,4.37,2.19,115.84,24.04,2.19,367.2,2.19,24.04,9.84,207.64,24.04,0,7.65,8.74,14.21,54.64,20.76,7.65,9.84,234.96,7.65,17.49,20.76,575.93,3.28,53.55,60.11,0,3.28,224.03,0,6.56,0,0,83.06,33.88,5.46,88.52,8.74,8.74
108-118,0,0,3.83,0,136.34,16.85,4.6,325.53,0.77,30.64,8.43,165.45,25.28,0,3.06,16.09,20.68,75.83,22.98,12.26,14.55,210.64,6.13,12.26,16.09,553.03,5.36,25.28,56.68,0,6.89,138.64,0,3.83,3.83,0,49.02,73.53,3.83,65.11,6.13,9.96
120,1.96,0,1.96,0,156.78,21.56,9.8,246.93,1.96,37.24,1.96,131.31,15.68,0,1.96,11.76,9.8,52.91,19.6,15.68,1.96,135.23,1.96,9.8,27.44,595.77,3.92,19.6,45.08,0,11.76,141.1,0,9.8,0,0,56.83,27.44,3.92,72.51,9.8,5.88
