stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.01,0,0,0,0,0,0,0,0,0,0
  5-6,0,140.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,619.09,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,2.63,0,2.63,0,0,0,0,0,0,0,0,0,63.09,0,0,0,0,0,0,0,0,0,0,0,39.43,18.4,0,0,13.14,0,99.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,0,0,0,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,15.73,9.44,0,0,6.29,0,44.06,0,0,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,5,18,2,0,5,0,0,0,0,4,0,0,2,32,0,4,0,0,5,9,0,3,16,15,2,0,0,0,45,2,0,9,41,9,0,0,2,0,0
 24-34,0,0,0.82,8.21,42.68,13.13,0,48.43,3.28,6.57,0,0.82,4.93,2.46,3.28,8.21,103.43,1.64,16.42,1.64,0,25.45,27.09,0,29.55,119.84,18.88,22.98,4.93,0,0,171.56,0,1.64,32.01,64.85,11.49,0,0,22.98,0,0
 36-46,0,0,0,0.81,20.14,34.64,0,47.53,16.11,5.64,0,1.61,4.03,1.61,3.22,6.45,26.59,0.81,12.89,3.22,0.81,62.04,15.31,2.42,30.62,83.79,24.98,8.86,0,0,0,233.64,0,0,23.36,4.83,8.86,0,0,16.92,0,0.81
 48-58,0,0,0,2.3,28.12,117.63,0,57.38,17.21,17.79,3.44,5.16,1.15,11.48,1.72,6.31,13.77,5.16,13.77,2.87,1.72,62.54,13.2,1.72,35.58,60.82,22.95,5.16,7.46,0,0.57,263.38,0,0.57,13.2,0,8.61,0,0,13.2,0.57,1.15
 60-70,0,0,0,0,46.13,134.47,0,67.73,24.54,23.56,5.89,9.82,17.67,2.94,2.94,16.69,5.89,8.83,21.59,0.98,0,141.34,12.76,2.94,44.17,42.21,25.52,6.87,4.91,0,0.98,256.18,0,0,15.7,0,2.94,0.98,4.91,16.69,0,0
 72-82,0,0,0,0,74.61,86.39,0,58.9,23.56,24.54,0.98,11.78,46.14,2.94,5.89,54.97,23.56,18.65,38.28,2.94,0,198.3,31.41,7.85,34.36,52.03,14.72,8.83,12.76,0.98,3.93,173.75,0,0,8.83,0,1.96,10.8,4.91,37.3,4.91,1.96
 84-94,0,0,1.06,0,114.7,56.29,0,69.03,11.68,54.16,0,4.25,80.71,2.12,4.25,53.1,33.99,13.81,52.04,2.12,0,116.82,31.86,11.68,23.36,27.61,28.68,27.61,5.31,0,3.19,572.44,0,4.25,14.87,0,3.19,16.99,8.5,36.11,3.19,0
 96-106,0,0,0,0,172.67,61.2,3.28,65.57,14.21,51.36,2.19,3.28,78.68,1.09,12.02,79.78,20.76,10.93,87.43,3.28,2.19,187.97,20.76,16.39,43.71,39.34,25.14,32.79,10.93,0,5.46,348.62,0,2.19,13.11,0,1.09,40.44,7.65,59.01,2.19,0
108-118,0,0,1.53,0,189.96,42.13,0,55.92,25.28,79.66,3.06,7.66,70.47,0,7.66,108.77,45.19,20.68,61.28,3.06,3.06,141.7,21.45,13.02,49.02,37.53,17.62,32.94,1.53,0,6.89,386.81,0,1.53,13.02,0,2.3,32.17,5.36,42.89,5.36,1.53
120,1.96,0,0,0,162.66,50.95,0,29.4,21.56,50.95,0,3.92,62.71,0,0,107.79,13.72,7.84,23.52,9.8,3.92,105.83,11.76,11.76,41.16,41.16,48.99,17.64,5.88,0,5.88,199.9,1.96,1.96,11.76,0,0,19.6,3.92,45.08,0,0
