stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
 14-21,2,2,1,79,859,155,203,0,12,0,120,83,23,19,0,5,1,1,3,0,576,1,0,435,2305,185,10,72,389,0,29,6,1102,59,27,886,2065,0,0,15,0,0
 24-34,0.82,0,0.82,27.09,115.74,5.75,145.29,0,22.16,21.34,100.97,13.13,2.46,15.6,0,1.64,2.46,5.75,6.57,1.64,702.65,0,0.82,227.38,1600.67,22.98,2.46,52.53,0,0.82,13.95,0,2.46,15.6,10.67,166.63,920.18,0,0,63.21,0,0.82
 36-46,0.81,0,0,3.22,33.03,3.22,103.93,1.61,5.64,43.51,51.56,1.61,0,7.25,1.61,1.61,1.61,1.61,4.83,1.61,628.42,0,5.64,153.88,822.59,5.64,0,23.36,0,0.81,11.28,0.81,1.61,5.64,0,1.61,482.6,0,0.81,18.53,0,0.81
 48-58,0,0,0.57,0,14.35,0,97.55,0.57,6.89,49.35,32.71,2.87,0,3.44,1.15,0.57,1.72,1.15,2.3,0,342.56,0,9.18,80.91,194.52,1.15,0.57,8.61,0,3.44,4.02,0,0,3.44,0.57,0,222.06,0,0.57,14.92,0.57,0
 60-70,0.98,0,0,0,7.85,0.98,59.87,1.96,4.91,58.89,15.7,1.96,0,0,2.94,0,0,4.91,2.94,0,278.75,0,14.72,38.28,83.43,0,0,3.93,0,0,2.94,0,0,0.98,0,0,61.84,3.93,2.94,8.83,0,0.98
 72-82,0,0,0,0,5.89,1.96,43.19,0,2.94,80.5,24.54,0.98,0.98,0,5.89,0,0,4.91,1.96,0,232.65,0,12.76,37.3,104.06,0,0.98,11.78,0,0,1.96,0,0,2.94,0,0,20.61,12.76,0.98,10.8,4.91,0
 84-94,0,0,1.06,0,10.62,2.12,47.79,0,1.06,56.29,24.43,4.25,0,0,10.62,0,3.19,3.19,0,0,174.17,1.06,13.81,24.43,59.47,0,1.06,10.62,0,2.12,2.12,0,0,1.06,0,0,12.74,16.99,4.25,6.37,7.43,0
 96-106,0,0,0,0,4.37,1.09,27.32,0,2.19,43.71,14.21,0,0,3.28,5.46,1.09,0,4.37,3.28,0,145.35,0,5.46,26.23,72.13,0,2.19,12.02,0,0,0,0,0,1.09,0,0,9.84,26.23,0,9.84,7.65,0
108-118,0,0,0.77,0,2.3,1.53,22.98,0,0,48.26,14.55,4.6,0,2.3,6.13,0,0,5.36,0,0,127.15,0,0.77,28.34,65.11,1.53,0,10.72,0,0,0,0,0,3.06,0,0,2.3,27.57,1.53,4.6,5.36,0.77
120,1.96,0,1.96,0,11.76,0,27.44,1.96,5.88,64.67,11.76,1.96,0,0,7.84,1.96,0,5.88,1.96,0,133.27,0,3.92,33.32,88.19,1.96,0,11.76,0,1.96,1.96,1.96,0,0,0,0,3.92,17.64,0,3.92,0,1.96
