stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,237.2,4137.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.02,0,0,0,0,0,0,0,0,0,0,0
  5-6,245.19,2856.41,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,116.46,0,0,0,18.39,0,104.2,0,0,0,0,0,0,0,0,0,0,0
  7-9,34.17,44.69,0,44.69,0,0,42.06,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,1056.74,34.17,0,0,373.28,0,5.26,7.89,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,72.38,0,28.32,0,3.15,59.79,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,1337.46,15.73,0,0,324.14,0,9.44,0,0,18.88,0,0,0,0,0,0,0,0
 14-21,0,0,1,1,140,3,30,0,6,0,14,4,0,0,0,1,1,0,0,18,30,0,0,23,632,2,0,2,35,0,8,2,10,3,0,12,312,0,0,0,0,9
 24-34,0,0,2.46,0.82,26.27,0,23.8,0,20.52,0.82,41.04,0,0,0,0.82,0,0,1.64,0,24.63,74.7,0.82,0,18.06,1608.88,0,5.75,3.28,0,0,13.13,0,0,0.82,0,3.28,441.62,0,0,2.46,0,26.27
 36-46,0,0,0.81,0,7.25,0,42.7,0,13.7,4.83,41.89,0,0,0.81,0,0,0.81,0,0,7.25,101.51,0,0.81,13.7,2904.44,0.81,6.45,0.81,0,0,9.67,0.81,0,0,0,0,556.72,0,0,1.61,0,19.34
 48-58,0,0,0,0,9.75,1.72,173.86,0,5.74,9.18,63.12,0,0,2.3,1.15,0,0,0.57,1.15,5.74,116.48,0,1.72,5.74,3277.57,0.57,2.87,0.57,0,0.57,7.46,0,0,0,0.57,0,521.01,0,0,0.57,0,20.08
 60-70,0,0,0.98,0,6.87,0,300.35,0,9.82,10.8,49.08,0,0,0,0.98,0.98,0,0,0,4.91,99.13,0,0.98,3.93,4025.22,0.98,4.91,1.96,0,0,5.89,0,0,0,0.98,0,519.23,0,0.98,2.94,0.98,13.74
 72-82,0,0,0.98,0,22.58,7.85,361.25,0,5.89,15.71,65.77,0.98,0,0,1.96,0.98,1.96,0,1.96,2.94,110.93,0,2.94,5.89,3251.26,0,2.94,0,0,0,6.87,0,0,0,0,0,264.07,0,2.94,2.94,2.94,7.85
 84-94,0,0,1.06,0,29.74,6.37,346.22,1.06,14.87,15.93,91.34,1.06,0,1.06,1.06,1.06,2.12,1.06,0,3.19,82.84,0,3.19,7.43,1726.87,0,7.43,3.19,0,0,9.56,0,0,0,1.06,0,175.24,2.12,0,2.12,4.25,2.12
 96-106,0,0,1.09,0,10.93,3.28,204.36,0,6.56,3.28,72.13,2.19,0,0,0,1.09,2.19,0,2.19,1.09,69.94,1.09,0,2.19,1256.77,0,1.09,4.37,0,1.09,10.93,0,0,0,0,0,61.2,1.09,1.09,3.28,4.37,1.09
108-118,0,0,1.53,0.77,22.98,3.83,119.49,0.77,15.32,7.66,46.72,0.77,0,0.77,0.77,0.77,0.77,0,2.3,1.53,56.68,1.53,1.53,0.77,1342.73,0,3.06,3.06,0,0,2.3,0,0,0.77,0,0,45.96,2.3,0.77,3.83,1.53,0.77
120,0,0,0,0,27.44,3.92,154.82,0,3.92,9.8,47.03,1.96,0,0,0,0,0,1.96,0,0,48.99,0,0,3.92,1416.93,0,1.96,0,0,0,7.84,0,0,0,1.96,0,47.03,0,0,0,1.96,0
