stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,105.42,1133.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.14,0,0,0,0,0,0,0,0,0,0,0
  5-6,747.82,7606.88,0,12.26,0,0,0,0,0,0,0,0,0,30.65,0,0,0,0,0,0,0,0,0,0,0,263.57,30.65,0,0,104.2,0,563.93,0,0,0,0,0,0,0,0,0,0,0
  7-9,278.64,92,0,210.3,0,0,0,281.27,0,0,0,0,0,241.84,0,0,0,0,0,0,0,0,0,0,0,2912.61,283.9,0,0,1353.79,0,23.66,36.8,0,0,0,0,0,0,0,0,0,0
 10-12,0,81.82,0,179.38,0,18.88,0,185.67,0,0,0,0,0,56.65,0,0,0,0,0,0,0,0,0,0,3.15,1762.3,220.29,0,0,1356.34,0,0,34.62,15.73,147.91,0,31.47,0,0,0,0,0,0
 14-21,0,0,2,8,71,124,0,34,0,0,0,10,12,2,1,2,6,2,1,2,16,67,0,0,58,258,30,1,14,8,0,3,1,225,21,392,1514,132,0,0,7,0,23
 24-34,0,0,2.46,3.28,18.06,62.39,0,44.33,152.68,0,0.82,11.49,0.82,0,0.82,1.64,9.03,0,0.82,1.64,9.85,63.21,0.82,0.82,31.19,288.12,13.95,3.28,17.24,0,0,4.93,0,0,5.75,102.61,332.45,109.99,0,0,9.85,0,37.76
 36-46,0,0,0,0,6.45,35.45,0,46.73,145.02,0,6.45,12.89,0.81,0,0.81,1.61,1.61,4.03,0,0,4.03,52.37,0.81,2.42,33.84,224.78,4.03,5.64,4.03,0,0.81,4.03,0,0,3.22,34.64,16.11,74.93,0,0,2.42,0,5.64
 48-58,0,0,0,1.15,12.62,2.3,0,72.3,234.69,0,3.44,50.49,0.57,0,2.3,1.15,4.02,8.61,1.15,5.16,5.16,127.38,0.57,7.46,60.82,204.85,0.57,4.02,18.36,0,0.57,3.44,0,0,1.15,28.12,0.57,95.25,0,1.15,7.46,0,9.18
 60-70,0,0,0,0,17.67,3.93,0,61.84,106.99,0,3.93,34.35,3.93,0.98,3.93,1.96,1.96,12.76,1.96,4.91,0.98,106.99,0,13.74,37.3,91.28,0.98,5.89,21.59,0,0,8.83,0,0.98,0.98,19.63,0,28.46,1.96,1.96,1.96,0,3.93
 72-82,0,0,1.96,0,17.67,1.96,0,65.77,49.08,0,3.93,57.92,4.91,0,0.98,4.91,4.91,5.89,5.89,3.93,0,140.38,0.98,7.85,46.14,113.87,2.94,6.87,55.95,0,1.96,13.74,0,0,3.93,6.87,0,21.6,6.87,6.87,6.87,6.87,2.94
 84-94,0,0,1.06,0,20.18,9.56,0,49.92,44.61,0,3.19,22.3,8.5,0,1.06,9.56,8.5,16.99,3.19,0,2.12,89.21,0,9.56,41.42,55.23,3.19,5.31,58.41,0,1.06,35.05,0,0,2.12,8.5,0,3.19,6.37,5.31,4.25,11.68,2.12
 96-106,0,0,4.37,0,15.3,10.93,0,39.34,31.69,0,1.09,27.32,9.84,0,3.28,3.28,6.56,6.56,5.46,3.28,3.28,61.2,1.09,6.56,40.44,59.01,1.09,5.46,74.31,0,2.19,43.71,0,0,1.09,17.49,0,1.09,8.74,4.37,8.74,9.84,1.09
108-118,0,0,0.77,0,15.32,9.96,0.77,43.66,20.68,3.83,1.53,36.77,13.02,0,1.53,7.66,5.36,7.66,10.72,3.06,1.53,24.51,0,4.6,20.68,54.38,3.06,6.89,49.79,0,0.77,20.68,0,0,3.06,9.19,0,4.6,6.13,0.77,3.83,8.43,1.53
120,0,0,0,0,3.92,7.84,0,29.4,13.72,5.88,3.92,41.16,11.76,0,0,7.84,5.88,1.96,9.8,0,0,33.32,0,3.92,29.4,33.32,5.88,0,52.91,0,0,27.44,0,0,0,5.88,0,0,3.92,0,5.88,1.96,0
