stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,276.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,49.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,34.17,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,0,0,0,6.29,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,25.18,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,18,7,4,0,0,0,22,1,1,4,0,0,0,0,0,0,37,0,0,26,283,2,1,1,1,0,0,1,8,22,84,102,91,0,0,0,0,1
 24-34,0,0,0,0.82,10.67,1.64,23.8,0.82,0,0.82,24.63,0,0.82,1.64,0,0,0.82,0.82,0,0.82,132.98,0,0.82,29.55,438.34,0.82,11.49,4.1,0,0,1.64,0,0,4.1,22.98,77.98,91.12,0,0,1.64,0,0
 36-46,0,0,0,0,4.03,0,111.18,1.61,0,1.61,51.56,0,0,4.03,0,0,0,0.81,0,0,111.99,0,3.22,29.81,244.92,0.81,8.06,2.42,0,0,0,0,0,4.83,3.22,4.03,71.7,0,0,0,0,0
 48-58,0,0,0,0,5.16,0,301.82,0,0.57,2.3,71.15,0,0.57,0,0.57,0,0,0,0,0,160.67,0,4.02,23.53,173.29,0,4.02,2.3,0,0,0,0,0,2.87,2.87,0,73.45,0,0,0.57,0,1.15
 60-70,0,0,0,0,1.96,0.98,898.09,1.96,0.98,6.87,191.4,0,0.98,0.98,0,2.94,0.98,1.96,0,0,238.51,0,4.91,17.67,159.99,0,1.96,11.78,0,0,0.98,0,0,0,0.98,0,76.56,0.98,2.94,0.98,1.96,0
 72-82,0,0,0,0,5.89,0,600.78,1.96,0,9.82,205.17,0,1.96,0.98,0.98,0,0.98,7.85,0.98,0,337.69,0.98,7.85,21.6,182.59,0,7.85,13.74,0,0.98,0,0,0,0.98,1.96,0,42.21,0.98,3.93,0,8.83,0
 84-94,0,0,0,0,7.43,1.06,493.85,2.12,1.06,7.43,140.19,1.06,1.06,0,3.19,3.19,0,2.12,0,1.06,217.72,1.06,2.12,15.93,95.58,0,11.68,22.3,0,0,5.31,0,0,1.06,1.06,0,27.61,2.12,9.56,0,3.19,0
 96-106,0,0,0,0,8.74,0,314.74,7.65,0,4.37,114.75,0,0,0,2.19,2.19,0,4.37,0,0,231.68,1.09,3.28,16.39,110.38,0,14.21,19.67,0,0,4.37,0,0,3.28,1.09,0,5.46,0,9.84,0,8.74,0
108-118,0,0,0.77,0,3.83,1.53,231.32,1.53,0,2.3,78.89,0.77,0,0.77,0.77,2.3,0,2.3,0.77,0,176.17,0,3.83,11.49,89.62,1.53,7.66,11.49,0.77,1.53,0.77,0,0,0.77,0,0,6.89,0.77,5.36,0,3.83,0
120,0,0,0,0,11.76,0,174.42,5.88,0,5.88,99.95,0,0,0,1.96,0,0,1.96,0,0,121.51,0,5.88,9.8,90.15,3.92,7.84,11.76,0,0,0,0,0,0,0,0,9.8,3.92,0,0,9.8,0
