stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,52.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,30.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,7.89,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.92,2.63,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,0,0,0,6.29,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,129.03,0,0,0,25.18,0,0,6.29,0,0,0,3.15,3.15,0,0,0,0,0
 14-21,0,0,1,1,31,3,14,0,0,0,3,0,0,4,0,0,0,2,0,2,8,0,0,4,98,32,2,1,4,0,0,1,5,1,9,15,107,0,0,7,0,1
 24-34,0,0,4.1,0.82,27.09,0.82,65.67,0,0,0.82,15.6,0,0,4.93,0,1.64,0,16.42,0,2.46,38.58,0,0,9.85,426.85,9.03,13.13,9.03,0,0,1.64,0,0.82,4.93,1.64,7.39,140.37,0,0,55.82,0,2.46
 36-46,0,0,0,0,12.89,0,306.96,0,0.81,2.42,26.59,0,0,4.83,0,0.81,0.81,21.75,0.81,2.42,36.26,0.81,0,5.64,733.96,12.09,11.28,5.64,0,0,1.61,0,0,3.22,1.61,0,185.3,0,0,47.53,0,0.81
 48-58,0,0,0.57,0,6.89,0,883.66,1.15,0.57,5.16,87.22,0,0,6.31,0,0,1.72,15.49,1.15,2.87,61.4,0.57,0.57,8.61,830.3,4.59,6.89,4.02,0,0.57,2.3,0,0,2.87,0.57,0,225.51,0,0,54.51,0,2.87
 60-70,0,0,0.98,0,3.93,0,1001.15,0,1.96,2.94,127.6,2.94,0,8.83,1.96,0,2.94,7.85,0,2.94,83.43,0,1.96,6.87,776.38,3.93,5.89,4.91,0,0,6.87,0,0,2.94,0.98,0,181.58,0.98,5.89,54.97,0.98,3.93
 72-82,0,0,6.87,0,6.87,0,951.23,0.98,0.98,1.96,136.45,3.93,0,7.85,2.94,0.98,1.96,6.87,3.93,2.94,129.58,1.96,2.94,10.8,805.94,2.94,11.78,11.78,0,1.96,1.96,0,0,4.91,0,0,127.62,1.96,5.89,108.96,3.93,1.96
 84-94,0,0,3.19,0,11.68,0,596.87,5.31,2.12,7.43,75.4,5.31,0,2.12,2.12,2.12,5.31,9.56,1.06,4.25,84.96,0,3.19,6.37,357.91,5.31,4.25,7.43,0,1.06,8.5,0,0,24.43,1.06,0,64.78,1.06,4.25,93.46,2.12,4.25
 96-106,0,0,5.46,0,16.39,3.28,416.37,0,0,3.28,69.94,6.56,0,10.93,2.19,0,12.02,2.19,2.19,4.37,86.33,1.09,0,4.37,301.63,7.65,12.02,7.65,0,1.09,4.37,1.09,0,13.11,1.09,0,30.6,0,5.46,99.45,3.28,7.65
108-118,0,0,3.83,0,9.96,0.77,340.85,2.3,0.77,2.3,62.81,4.6,0,3.06,3.06,1.53,5.36,3.83,5.36,6.13,53.62,0,3.83,5.36,316.34,9.19,4.6,4.6,0,1.53,3.83,0,0,16.09,1.53,0,21.45,0.77,5.36,70.47,3.06,6.89
120,0,0,0,0,11.76,3.92,239.09,0,1.96,0,60.75,1.96,0,5.88,0,0,5.88,1.96,1.96,5.88,47.03,0,0,3.92,237.13,1.96,7.84,5.88,0,0,1.96,0,0,13.72,0,0,23.52,0,0,60.75,1.96,0
