stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,144.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,49.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.32,3.15,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1,1,19,3,13,0,0,0,2,1,0,2,0,1,0,0,0,0,10,0,0,2,32,10,2,8,1,0,15,0,6,2,22,17,30,0,0,8,0,0
 24-34,0,0,0,0,18.06,0.82,13.95,0,3.28,0,3.28,0,0,8.21,2.46,1.64,0,0.82,0,0.82,19.7,0,0,13.95,71.41,7.39,4.93,17.24,0,0,105.89,0,0,1.64,7.39,3.28,30.37,0,0,36.94,0,0.82
 36-46,0,0,0,0,9.67,0.81,20.14,1.61,0,0,14.5,0,0,7.25,0,0,0,2.42,0,2.42,40.28,0,0,11.28,116.02,8.86,3.22,9.67,0,0,96.68,0,0,0,4.83,0.81,50.76,0,0,34.64,0,1.61
 48-58,0,0,0,0,3.44,0,61.4,4.02,2.3,4.59,23.53,0,0,5.16,0,0,0,1.15,1.72,6.89,50.49,0.57,0.57,5.74,164.11,3.44,4.02,9.18,0,0,29.26,0,0,0,1.15,0,44.76,0,0,37.87,0,5.16
 60-70,0,0,0,0,7.85,0,146.25,2.94,2.94,4.91,24.54,0,0,1.96,0,0.98,4.91,3.93,0.98,1.96,78.52,0,0.98,5.89,324.88,6.87,1.96,11.78,0,0.98,29.45,0,0,1.96,2.94,0,59.87,0.98,2.94,36.32,0.98,1.96
 72-82,0,0,3.93,0,6.87,0.98,172.77,0.98,0,0.98,57.92,4.91,0,3.93,0.98,4.91,2.94,4.91,0.98,1.96,116.82,1.96,2.94,5.89,385.79,2.94,2.94,21.6,0,0.98,12.76,0.98,0,0.98,0.98,0,34.36,2.94,3.93,67.73,1.96,2.94
 84-94,0,0,0,0,15.93,0,115.76,0,5.31,2.12,29.74,3.19,1.06,2.12,1.06,4.25,3.19,4.25,2.12,6.37,55.23,1.06,7.43,8.5,189.04,4.25,7.43,16.99,0,0,57.35,0,0,0,4.25,0,8.5,12.74,2.12,55.23,4.25,4.25
 96-106,0,0,0,0,17.49,4.37,132.23,0,6.56,1.09,45.9,2.19,0,2.19,3.28,2.19,12.02,7.65,1.09,3.28,85.24,2.19,2.19,9.84,165.02,3.28,6.56,33.88,0,1.09,37.16,0,0,0,1.09,0,7.65,15.3,1.09,60.11,0,2.19
108-118,0,0,0,0,19.92,2.3,120.26,0.77,9.96,3.83,31.4,2.3,0,0.77,0.77,1.53,19.92,13.79,2.3,8.43,61.28,3.83,0.77,4.6,153.96,6.13,9.96,22.21,0,0,53.62,0,0,1.53,3.06,0,3.83,19.92,4.6,41.36,3.06,1.53
120,0,0,0,1.96,25.48,0,105.83,3.92,7.84,1.96,39.2,9.8,0,3.92,5.88,0,7.84,7.84,3.92,1.96,50.95,1.96,0,9.8,209.7,7.84,13.72,19.6,0,3.92,37.24,0,0,0,3.92,0,9.8,11.76,0,27.44,0,0
