stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,184.49,3399.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.42,0,0,0,0,0,0,0,0,0,0,0
  5-6,294.22,3683.91,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,110.33,6.13,0,0,49.04,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,49.95,70.98,0,73.6,0,0,0,207.67,0,0,0,0,0,63.09,0,0,0,0,0,0,0,0,0,0,0,1711.29,44.69,0,0,617.75,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,28.32,0,78.67,0,15.73,0,135.32,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,1186.41,31.47,0,0,336.73,0,6.29,3.15,0,50.35,0,0,3.15,0,0,0,0,0
 14-21,1,0,3,8,54,12,0,30,0,0,0,21,8,0,1,0,3,0,1,0,0,59,0,0,43,631,26,12,8,15,0,8,1,40,3,0,38,273,0,0,3,0,0
 24-34,0,0,2.46,3.28,28.73,0.82,0,119.02,0,1.64,1.64,20.52,0.82,0,3.28,1.64,4.93,0,0.82,3.28,1.64,73.06,0,0,28.73,1571.12,14.78,27.91,7.39,0,0.82,18.06,0,0,3.28,0,11.49,327.52,0,0,8.21,0,0
 36-46,0,0,0,0.81,13.7,0,0,351.27,0,0.81,2.42,37.87,1.61,0,0.81,0.81,0,0.81,4.03,0.81,0.81,113.6,0,1.61,16.92,2831.12,4.83,9.67,13.7,0,0,13.7,0,0,0,0,0,513.21,0,0,4.83,0,1.61
 48-58,0.57,0,0,0,17.21,0,0,643.81,0.57,0.57,4.59,97.55,1.72,0,0.57,1.15,0.57,1.72,4.59,1.72,0.57,171.57,0,6.89,17.79,2599.34,2.87,12.62,10.33,0,0.57,7.46,0,0,0.57,0.57,0,484.87,0,0,3.44,0,8.61
 60-70,0,0,0,0,16.69,0,0,710.62,0,3.93,0.98,107.97,2.94,0,1.96,0,0,1.96,2.94,1.96,0.98,169.8,0,4.91,19.63,2445.95,2.94,9.82,11.78,0,0.98,9.82,0,0,1.96,0,0,345.5,0.98,1.96,2.94,0,6.87
 72-82,0,0,1.96,0,27.49,6.87,0,610.59,0.98,0.98,9.82,144.3,6.87,0,3.93,9.82,1.96,3.93,6.87,0,0,226.76,0.98,4.91,11.78,1966.27,0,10.8,15.71,0,0.98,6.87,0,0,1.96,0,0,192.41,0.98,4.91,2.94,6.87,9.82
 84-94,0,0,3.19,0,35.05,3.19,0,404.64,1.06,3.19,7.43,89.21,7.43,1.06,1.06,5.31,1.06,0,9.56,1.06,0,146.56,3.19,9.56,15.93,899.55,3.19,9.56,29.74,0,1.06,12.74,0,0,0,0,0,94.52,3.19,5.31,4.25,3.19,5.31
 96-106,0,0,3.28,0,43.71,4.37,1.09,416.37,1.09,1.09,3.28,100.54,13.11,0,3.28,6.56,2.19,2.19,8.74,4.37,0,103.82,2.19,5.46,5.46,837.12,1.09,12.02,25.14,0,2.19,6.56,0,0,0,0,0,43.71,8.74,1.09,8.74,1.09,6.56
108-118,0,0,0.77,0,31.4,3.06,0.77,340.85,0,4.6,2.3,79.66,8.43,0,0.77,3.83,1.53,3.83,4.6,1.53,0.77,68.94,0,0.77,7.66,965.11,0.77,9.19,26.04,0,0,4.6,0,0,0.77,0,0,27.57,3.06,0.77,4.6,2.3,3.83
120,0,0,1.96,0,39.2,3.92,0,256.73,1.96,9.8,1.96,76.43,3.92,0,0,7.84,3.92,3.92,9.8,0,0,72.51,1.96,0,3.92,850.55,3.92,5.88,11.76,0,0,11.76,0,0,1.96,0,0,39.2,3.92,0,7.84,1.96,1.96
