stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,342.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,91.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,0,0,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,13.14,0,0,0,2.63,0,10.51,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,15.73,0,0,0,0,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,22.03,0,0,0,3.15,0,3.15,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,4,3,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,3,11,0,0,0,2,0,11,3,0,83,31,5,0,0,1,0,4
 24-34,0,0,0.82,0,4.93,0,0,1.64,0.82,1.64,0,0,0,0,6.57,0,0,0,0,0.82,7.39,12.31,0,2.46,4.93,28.73,0,1.64,0,0,0,43.51,0,1.64,22.16,3.28,3.28,0,0,19.7,0,9.85
 36-46,0,0,0,0,3.22,2.42,0,3.22,0.81,0.81,0,0.81,0,0,4.03,0,0,0,0,0,16.92,16.92,1.61,4.03,1.61,36.26,0,0,1.61,0,0,35.45,0,3.22,11.28,0,5.64,0,0.81,24.98,0,10.47
 48-58,0,0,0.57,0,1.72,0.57,0,11.48,5.74,0.57,4.02,0.57,0,0,4.02,0,0,0.57,0,0.57,24.67,26.97,0,12.05,4.59,58.53,0,0.57,0.57,0,0,38.44,0,1.15,12.05,0,8.61,0,1.15,25.25,0,14.35
 60-70,0,0,0,0,3.93,0,0,20.61,4.91,0,2.94,1.96,0,0,1.96,0,0.98,0,0,0,8.83,44.17,0.98,14.72,8.83,89.32,0.98,1.96,0,0.98,4.91,30.43,0,0,11.78,0,4.91,0,5.89,20.61,4.91,12.76
 72-82,0,0,0.98,0,3.93,1.96,0,30.43,11.78,0.98,0.98,50.06,2.94,0,2.94,0.98,0.98,0.98,0,0,16.69,63.81,0,18.65,2.94,84.42,0,0,0.98,0.98,8.83,29.45,0,0,14.72,0,5.89,0,11.78,35.34,35.34,10.8
 84-94,0,0,1.06,0,14.87,0,0,20.18,6.37,0,0,16.99,12.74,0,2.12,0,3.19,1.06,0,0,32.92,27.61,0,25.49,5.31,49.92,0,3.19,2.12,0,2.12,95.58,0,0,13.81,0,3.19,1.06,9.56,15.93,35.05,10.62
 96-106,0,0,0,0,22.95,6.56,0,16.39,12.02,0,0,63.39,6.56,0,3.28,2.19,3.28,2.19,2.19,2.19,27.32,30.6,3.28,18.58,7.65,52.46,0,4.37,1.09,0,13.11,67.76,0,0,29.51,0,3.28,1.09,5.46,28.41,40.44,16.39
108-118,0,0,0.77,0,18.38,0,0.77,11.49,15.32,1.53,1.53,45.96,13.02,0,0.77,0.77,3.06,4.6,0,1.53,41.36,36,3.06,9.19,9.96,52.85,0,3.83,0,0,8.43,54.38,0,0,32.17,0,1.53,0.77,6.13,16.09,17.62,25.28
120,0,0,0,0,21.56,1.96,0,9.8,11.76,0,3.92,43.12,7.84,0,1.96,0,1.96,9.8,0,0,17.64,23.52,0,11.76,11.76,43.12,1.96,3.92,3.92,0,5.88,70.55,0,1.96,11.76,0,0,1.96,9.8,33.32,25.48,13.72
