stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,118.6,2358.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.67,0,0,0,0,0,0,0,0,0,0,0
  5-6,49.04,821.37,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,42.91,0,0,0,6.13,0,24.52,0,0,0,0,0,0,0,0,0,0,0
  7-9,31.54,23.66,0,34.17,0,0,0,126.18,0,0,0,0,0,78.86,0,0,0,0,0,0,0,0,0,0,0,749.18,18.4,0,0,315.45,0,5.26,15.77,0,0,0,0,0,0,0,0,0,0
 10-12,0,28.32,0,53.5,0,6.29,0,107,0,0,0,0,0,34.62,0,0,0,0,0,0,0,0,0,0,0,878,22.03,0,0,320.99,0,3.15,0,0,62.94,0,3.15,0,0,0,0,0,0
 14-21,1,0,0,5,64,38,0,48,0,0,0,2,3,0,0,2,2,0,0,3,3,50,0,0,28,359,7,1,6,8,0,9,0,41,0,6,78,107,0,0,5,0,1
 24-34,0,0.82,0.82,3.28,24.63,5.75,0,73.88,0,3.28,0,9.03,0.82,0,3.28,3.28,6.57,0.82,3.28,0.82,9.03,72.24,0.82,0.82,26.27,479.38,4.93,5.75,8.21,0.82,0,27.09,0,0,2.46,2.46,11.49,115.74,0,0,22.16,0,4.1
 36-46,0,0,0,0,12.09,3.22,0,91.85,2.42,4.83,5.64,24.98,3.22,0.81,2.42,5.64,1.61,5.64,3.22,1.61,8.06,79.76,0,0.81,27.39,447.95,1.61,3.22,4.83,0,0.81,19.34,0.81,0.81,4.03,0,0,123.27,0,0,15.31,0,9.67
 48-58,0,0,0,0,8.03,1.15,0,107.3,6.31,5.16,8.03,40.17,2.3,2.87,4.59,7.46,0.57,1.72,2.87,1.15,5.74,116.48,0,2.3,22.95,263.38,3.44,2.87,4.59,0,1.15,17.79,0,0,0.57,1.72,0,80.91,0,0.57,12.62,0,9.18
 60-70,0,0,0.98,0,22.58,1.96,0,204.16,2.94,7.85,7.85,85.39,1.96,0,2.94,8.83,0.98,2.94,1.96,1.96,2.94,194.34,1.96,10.8,18.65,419.11,0.98,12.76,2.94,0,0,33.37,0,0,0.98,0.98,0,78.52,0,7.85,18.65,4.91,9.82
 72-82,0,0,0.98,0,26.5,27.49,0,135.47,4.91,8.83,12.76,133.51,8.83,0.98,9.82,19.63,1.96,2.94,10.8,3.93,5.89,257.2,0.98,5.89,23.56,304.32,3.93,9.82,11.78,0,6.87,53.01,0,0,6.87,0.98,0,45.16,8.83,8.83,32.39,5.89,6.87
 84-94,0,0,4.25,0,37.17,24.43,0,99.83,2.12,7.43,7.43,79.65,9.56,2.12,5.31,27.61,8.5,9.56,7.43,1.06,6.37,125.32,1.06,3.19,32.92,192.23,5.31,8.5,15.93,0,0,126.38,1.06,0,3.19,0,0,26.55,3.19,8.5,18.05,10.62,9.56
 96-106,0,0,2.19,0,46.99,31.69,2.19,106.01,8.74,13.11,10.93,120.21,18.58,0,3.28,28.41,4.37,6.56,12.02,5.46,8.74,159.56,3.28,12.02,19.67,187.97,2.19,22.95,19.67,0,2.19,138.79,0,0,0,3.28,0,15.3,3.28,6.56,22.95,13.11,8.74
108-118,0,0,0.77,0.77,45.96,18.38,3.83,75.06,5.36,16.09,10.72,83.49,20.68,0,3.83,22.98,6.13,16.09,4.6,2.3,10.72,150.13,3.06,5.36,22.21,201.45,4.6,11.49,15.32,0,6.89,98.81,0,0,4.6,0.77,0,12.26,6.89,3.83,20.68,6.89,16.85
120,0,0,0,1.96,68.59,21.56,0,54.87,17.64,19.6,1.96,97.99,15.68,0,1.96,35.28,1.96,5.88,13.72,5.88,11.76,97.99,0,9.8,19.6,170.5,7.84,11.76,11.76,0,3.92,72.51,0,0,9.8,0,0,15.68,3.92,1.96,33.32,3.92,11.76
