stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,39.53,289.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,190.02,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,6.13,6.13,0,0,6.13,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,2.63,0,15.77,0,0,0,23.66,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,147.21,5.26,0,0,49.95,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,12.59,0,0,0,9.44,0,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,245.46,9.44,0,0,88.12,0,0,0,18.88,0,6.29,0,0,0,0,0,0
 14-21,1,0,0,3,49,16,0,6,0,0,0,7,2,0,2,6,2,0,0,0,1,12,0,0,6,150,5,3,4,2,0,5,31,2,1,45,86,0,0,2,0,2
 24-34,0,0,1.64,0,22.98,1.64,0,34.48,0,2.46,2.46,7.39,1.64,0,0.82,13.13,6.57,0,1.64,1.64,3.28,31.19,0.82,0,22.16,412.89,7.39,9.85,5.75,0,0,9.85,0,0.82,0,6.57,123.13,0,0,16.42,0,3.28
 36-46,0,0,0.81,0,9.67,1.61,0,111.18,0,0.81,3.22,31.42,1.61,0,0.81,6.45,0.81,0.81,0.81,0,1.61,53.17,1.61,0,16.11,460.04,3.22,10.47,4.03,0,0,8.86,0,1.61,0.81,0,109.57,0,0,4.83,0,1.61
 48-58,0,0,0.57,0,5.74,1.72,0,172.14,0.57,1.72,1.72,34.43,1.15,0,1.15,10.9,0.57,0,3.44,0.57,1.72,74.02,0.57,0.57,12.62,428.63,1.15,3.44,4.02,0,0.57,8.03,0,0.57,0,0,110.17,0,0,6.31,0.57,4.02
 60-70,0,0,0,0,3.93,4.91,0,258.14,0,1.96,4.91,41.22,2.94,0.98,0,21.59,2.94,1.96,2.94,1.96,0,87.36,0,0.98,18.65,360.22,3.93,6.87,3.93,0,0,5.89,0,0,0,0,59.87,0.98,0,5.89,0.98,0.98
 72-82,0,0,0,0,8.83,10.8,0.98,297.44,0,0,9.82,61.84,3.93,0.98,0,30.43,4.91,1.96,4.91,0.98,0,131.54,2.94,3.93,11.78,419.17,0,17.67,6.87,0,0,8.83,0,1.96,0.98,0,30.43,0.98,3.93,8.83,4.91,2.94
 84-94,0,0,3.19,0,29.74,13.81,0,249.58,1.06,5.31,8.5,45.67,5.31,1.06,0,53.1,4.25,5.31,6.37,0,3.19,118.95,2.12,7.43,10.62,228.34,1.06,6.37,12.74,0,1.06,27.61,0,5.31,0,0,20.18,1.06,2.12,10.62,3.19,5.31
 96-106,0,0,2.19,0,25.14,8.74,1.09,161.74,1.09,3.28,4.37,65.57,6.56,0,1.09,60.11,5.46,4.37,3.28,0,2.19,111.47,1.09,6.56,7.65,169.39,1.09,29.51,8.74,0,3.28,19.67,0,2.19,0,0,25.14,5.46,3.28,20.76,5.46,8.74
108-118,0,0,2.3,0,26.04,6.13,3.06,124.85,0,1.53,7.66,46.72,8.43,0,1.53,46.72,4.6,7.66,6.89,3.83,0,104.94,0.77,3.83,10.72,247.41,5.36,9.19,11.49,0,0.77,20.68,0,2.3,0,0,8.43,6.89,3.83,6.89,6.13,5.36
120,0,0,0,0,25.48,7.84,0,72.51,1.96,5.88,1.96,23.52,5.88,0,0,41.16,5.88,5.88,1.96,1.96,0,90.15,1.96,0,7.84,180.3,0,13.72,9.8,0,1.96,27.44,0,1.96,1.96,0,1.96,0,1.96,15.68,1.96,0
