stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1027.88,12545.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527.12,0,0,0,0,0,0,0,0,0,0,0
  5-6,1115.59,12479.94,0,12.26,0,0,0,0,0,0,0,0,0,73.56,0,0,0,0,0,0,0,0,0,0,0,496.5,55.17,0,0,128.72,0,398.43,0,0,0,0,0,0,0,0,0,0,0
  7-9,452.14,444.25,0,743.93,0,7.89,0,1650.83,0,0,0,0,0,788.61,0,0,0,0,0,0,0,0,0,0,0,12652,580.95,0,0,4955.12,0,97.26,60.46,0,2.63,0,0,0,0,0,0,0,0
 10-12,6.29,506.66,0,915.77,0,94.41,0,1501.1,0,0,0,0,0,503.52,0,0,0,0,0,6.29,0,0,0,0,3.15,14938.66,572.75,0,0,5453.7,0,53.5,53.5,31.47,660.86,0,44.06,28.32,0,0,0,0,0
 14-21,3,6,17,156,3873,974,0,1552,0,26,0,224,86,220,36,37,141,6,12,39,50,1022,25,0,923,12555,646,71,257,376,0,989,22,2036,216,442,3729,4059,0,0,123,0,59
 24-34,1.64,0.82,11.49,67.31,1523.51,899.66,0,2072.66,149.4,100.14,20.52,265.96,30.37,52.53,36.12,95.22,213.42,18.06,73.06,57.46,124.77,1301.06,83.73,6.57,625.49,12042.78,174.02,213.42,177.3,1.64,2.46,1301.88,2.46,9.85,109.17,170.74,665.71,2919.79,0,0,417.82,0,171.56
 36-46,0.81,0,7.25,4.83,709.79,588.94,0,3476.46,205.45,119.24,62.84,429.42,20.14,13.7,39.48,111.18,90.23,27.39,56.4,41.89,111.18,1347.88,59.62,29,430.23,10824.97,166.77,174.83,98.29,0,4.83,1088.46,4.83,3.22,46.73,106.35,28.2,2621.65,0,2.42,242.51,0.81,165.97
 48-58,0.57,0.57,3.44,3.44,538.23,915.79,0,4454.45,99.27,158.37,87.79,570.36,15.49,31.56,38.44,103.86,47.05,42.46,52.79,19.51,70.58,1475.83,45.33,40.17,292.64,6865,96.97,106.73,92.38,0,6.31,782.67,0.57,0.57,22.38,62.54,0,1640.51,0,7.46,203.13,1.15,164.68
 60-70,0.98,0,7.85,0.98,637.01,1009.99,0,6219.9,77.54,153.12,80.48,737.12,49.08,11.78,29.45,130.54,58.89,80.48,58.89,28.46,38.28,2158.37,44.17,70.67,268.94,6210.09,79.5,107.97,91.28,0,11.78,811.72,0.98,0,30.43,37.3,0,1099.3,16.69,39.26,192.38,19.63,157.04
 72-82,0,0,35.34,3.93,730.36,1121.06,16.69,5902.73,78.53,168.85,128.6,1056.27,194.37,12.76,49.08,209.09,124.67,90.31,96.2,76.57,43.19,2920.44,67.73,95.22,258.18,5277.41,61.84,179.64,161.97,0.98,20.61,797.11,0,0,30.43,30.43,0,758.82,65.77,82.46,388.74,75.59,147.25
 84-94,0,0,36.11,13.81,1509.16,1015.31,40.36,4967.15,128.51,340.91,105.14,822.02,434.37,18.05,46.73,291,235.77,130.63,144.44,227.28,66.91,2407.64,92.4,130.63,240.02,3825.46,90.27,216.66,195.41,0,26.55,2577.56,1.06,0,99.83,60.54,0,518.27,199.66,96.65,363.22,89.21,125.32
 96-106,2.19,0,42.62,17.49,1809.75,1241.47,83.06,4583.4,191.25,394.52,99.45,1078.64,584.67,2.19,73.22,370.48,274.3,124.58,185.78,382.5,53.55,2382.41,125.68,110.38,281.95,3733.16,88.52,320.2,253.54,1.09,49.18,2590.05,4.37,0,107.1,56.83,0,286.33,272.12,98.36,478.67,123.49,140.98
108-118,3.83,0,30.64,24.51,1660.61,816.52,153.96,3863.52,141.7,524.68,94.98,966.65,729.96,0.77,39.06,337.79,276.51,162.38,136.34,864.01,67.4,2266.48,104.17,97.28,284.94,4935.1,104.94,222.9,245.87,0,46.72,2464.87,0,0,111.83,44.43,0,210.64,279.58,75.83,383.75,78.89,153.19
120,3.92,0,17.64,5.88,1032.81,1044.57,47.03,3300.28,84.27,272.41,88.19,856.43,323.36,1.96,39.2,393.92,109.75,99.95,70.55,284.17,13.72,1669.74,62.71,97.99,282.21,4527.1,111.71,146.98,146.98,0,45.08,1422.8,1.96,0,52.91,7.84,0,184.22,99.95,72.51,386.08,78.39,58.79
