stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,171.31,2859.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,312.61,2831.89,0,12.26,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,110.33,30.65,0,0,49.04,0,24.52,0,0,0,0,0,0,0,0,0,0,0
  7-9,78.86,68.35,0,128.81,0,2.63,278.64,0,0,0,0,0,105.15,0,0,0,0,0,0,0,0,0,0,0,2326.41,128.81,0,0,1316.99,0,2.63,21.03,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,84.97,0,62.94,0,15.73,195.11,0,0,0,0,0,25.18,0,0,0,0,0,0,0,0,0,0,0,1752.86,56.65,0,0,723.8,0,0,6.29,3.15,110.14,0,0,3.15,0,0,0,0,0
 14-21,0,0,0,5,51,37,26,0,1,0,9,4,0,2,0,1,0,0,1,0,34,0,0,26,386,8,3,6,6,0,2,2,40,2,2,52,140,0,0,2,0,1
 24-34,0,0,0.82,2.46,13.95,4.93,72.24,0,0.82,2.46,5.75,0,0,0,0,1.64,0,1.64,0.82,1.64,57.46,0,0.82,19.7,663.25,5.75,4.93,6.57,0,0.82,6.57,0,0,1.64,0,5.75,167.45,0,0,9.85,0,0.82
 36-46,0,0,0,0.81,8.06,1.61,124.88,0,3.22,1.61,29,0,0,3.22,0,0,0.81,0,1.61,0,78.15,0.81,2.42,20.14,775.05,4.03,7.25,0.81,0,0,8.06,0,0,2.42,0,0,168.38,0,0,7.25,0,0.81
 48-58,0,0,0,0,4.59,1.72,237.56,0,1.72,2.3,53.36,0,0,2.87,0.57,0,0.57,2.3,0,2.3,86.07,0,4.02,10.33,630.61,1.72,4.59,3.44,0,0,1.72,0,0,1.72,0,0,137.71,0,0.57,8.03,0,2.3
 60-70,0,0,0,0,7.85,0.98,267.96,0,3.93,3.93,42.21,0.98,0.98,1.96,2.94,0.98,0,1.96,0,0,81.47,0,3.93,8.83,621.3,0.98,0.98,2.94,0,0,1.96,0,0,1.96,0,0,99.13,0.98,1.96,9.82,0.98,4.91
 72-82,0,0,0,0,12.76,8.83,252.29,0.98,0,5.89,58.9,0.98,0,3.93,3.93,1.96,2.94,0.98,1.96,0.98,147.25,0.98,8.83,17.67,471.2,1.96,7.85,4.91,0,3.93,4.91,0,0,0,0,0,65.77,0,1.96,10.8,4.91,3.93
 84-94,0,0,2.12,0,13.81,9.56,176.3,3.19,2.12,3.19,44.61,7.43,1.06,2.12,3.19,2.12,6.37,1.06,0,3.19,82.84,2.12,8.5,9.56,220.9,4.25,3.19,8.5,0,0,23.36,0,0,2.12,0,0,31.86,1.06,3.19,11.68,0,4.25
 96-106,0,0,1.09,0,14.21,16.39,126.77,0,6.56,1.09,36.06,2.19,0,1.09,8.74,0,3.28,2.19,1.09,1.09,85.24,1.09,4.37,8.74,199.99,1.09,2.19,4.37,0,1.09,18.58,0,0,1.09,0,0,12.02,0,5.46,7.65,2.19,4.37
108-118,0,0,0,0,16.85,8.43,85.79,1.53,3.83,2.3,32.17,2.3,0,2.3,4.6,5.36,1.53,2.3,2.3,0.77,60.51,0,3.06,10.72,224.43,3.06,3.06,8.43,0,0.77,12.26,0,0,0,0,0,8.43,0,0,9.19,2.3,3.83
120,0,0,3.92,0,15.68,29.4,82.31,1.96,9.8,3.92,27.44,7.84,0,1.96,5.88,1.96,5.88,1.96,0,1.96,43.12,0,3.92,11.76,190.1,3.92,1.96,5.88,0,1.96,27.44,0,0,0,0,0,5.88,5.88,1.96,1.96,3.92,1.96
