stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,39.53,1159.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,42.91,637.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,30.65,0,0,0,0,0,0,0,0,0,0,0
  7-9,18.4,13.14,0,28.92,0,0,0,81.49,0,0,0,0,0,31.54,0,0,0,0,0,0,0,0,0,0,0,512.6,23.66,0,0,218.18,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,40.91,0,0,0,44.06,0,0,0,0,0,34.62,0,0,0,0,0,0,0,0,0,0,0,305.26,44.06,0,0,138.47,0,0,6.29,0,15.73,0,0,3.15,0,0,0,0,0
 14-21,0,0,1,4,57,6,0,8,0,2,0,1,3,1,2,0,2,0,0,0,0,21,1,0,12,106,14,3,1,5,0,6,0,18,1,2,19,65,0,0,3,0,2
 24-34,0,0.82,3.28,1.64,30.37,0.82,0,16.42,0,4.1,0.82,3.28,0.82,0,1.64,1.64,1.64,0,1.64,2.46,5.75,33.66,1.64,0.82,15.6,286.48,7.39,9.03,0,0,0,38.58,0,0,0,0.82,3.28,97.68,0,0,17.24,0,8.21
 36-46,0,0,1.61,0,15.31,0,0,71.7,0,1.61,2.42,12.09,0.81,0,1.61,1.61,0,1.61,0.81,1.61,3.22,42.7,0.81,0.81,17.72,568.8,6.45,12.89,4.03,0,0,29.81,0,0,0.81,0,0.81,155.49,0,0,12.89,0,8.86
 48-58,0.57,0,0,0,9.18,0.57,0,131.98,0.57,0.57,5.74,30.41,0,0,1.72,0.57,1.15,0,1.15,0,6.89,83.78,0.57,0.57,14.92,504.95,6.31,10.33,5.16,0,0,15.49,0,0,0,0,0,127.38,0,0,9.75,0,16.07
 60-70,0,0,1.96,0.98,9.82,0,0,245.38,0.98,1.96,12.76,54.97,0.98,0,2.94,4.91,1.96,6.87,1.96,1.96,2.94,167.84,3.93,0.98,9.82,743.99,0.98,15.7,10.8,0,0,15.7,0,0,0.98,0,0,115.82,0,1.96,9.82,0,16.69
 72-82,0,0,3.93,0,8.83,2.94,0,170.81,0,2.94,9.82,48.1,5.89,0,0.98,6.87,0.98,0.98,6.87,0.98,1.96,140.38,2.94,4.91,8.83,441.75,0,13.74,6.87,0,0.98,11.78,0,0,1.96,0.98,0,46.14,3.93,3.93,23.56,1.96,7.85
 84-94,0,0,3.19,1.06,22.3,1.06,1.06,95.58,1.06,3.19,2.12,33.99,12.74,0,2.12,6.37,5.31,2.12,5.31,2.12,6.37,78.59,4.25,6.37,6.37,192.23,0,5.31,6.37,0,3.19,27.61,0,0,4.25,0,0,29.74,1.06,3.19,19.12,3.19,6.37
 96-106,0,0,3.28,0,17.49,0,2.19,80.87,0,5.46,3.28,27.32,8.74,0,1.09,7.65,3.28,5.46,7.65,0,5.46,68.85,4.37,5.46,4.37,197.81,5.46,10.93,4.37,0,0,20.76,0,0,2.19,0,0,17.49,2.19,5.46,16.39,3.28,10.93
108-118,0,0,1.53,0,19.15,0,0.77,68.17,0,3.83,2.3,15.32,15.32,0,0.77,9.96,2.3,9.96,3.06,2.3,3.06,37.53,3.06,2.3,6.89,213.7,2.3,10.72,3.83,0,1.53,19.92,0,0,2.3,0,0,7.66,6.89,1.53,15.32,3.06,6.13
120,0,0,3.92,0,45.08,7.84,1.96,54.87,0,7.84,9.8,19.6,35.28,0,0,11.76,5.88,3.92,1.96,5.88,0,56.83,1.96,0,7.84,211.66,0,15.68,5.88,0,0,50.95,0,0,3.92,0,0,9.8,1.96,1.96,15.68,5.88,1.96
