stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,461.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,36.78,711.04,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,49.04,0,0,0,0,0,0,0,0,0,0
  7-9,23.66,15.77,0,36.8,0,0,0,21.03,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,452.14,23.66,0,0,176.12,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,91.26,0,15.73,0,59.79,0,0,0,0,0,66.09,0,0,0,0,0,0,0,0,0,0,0,695.48,44.06,0,0,251.76,0,0,0,69.23,0,0,0,0,0,0,0,0
 14-21,0,1,1,5,366,125,0,272,0,10,0,8,17,6,1,0,6,0,0,0,0,48,1,0,42,592,22,37,13,57,0,30,61,5,0,56,182,0,0,12,0,2
 24-34,0.82,0,2.46,1.64,49.25,12.31,0,167.45,0,18.06,0.82,17.24,1.64,0,5.75,4.1,3.28,0.82,4.93,0.82,8.21,84.55,2.46,0,42.68,1260.01,27.91,51.71,25.45,0,0,27.91,0,0.82,0,21.34,311.1,0,0,42.68,0,11.49
 36-46,0,0,0,1.61,31.42,4.03,0,558.33,0,12.89,4.03,120.04,2.42,0,6.45,6.45,0.81,3.22,4.03,2.42,7.25,140.99,0,1.61,31.42,1911.05,17.72,35.45,21.75,0,0,45.92,0.81,0,0,0,558.33,0,0.81,33.84,0,11.28
 48-58,1.15,0,0,0,49.35,5.74,0,1005.88,4.02,12.62,6.89,251.9,2.3,1.72,12.62,13.77,1.15,2.3,8.03,0.57,20.08,356.91,4.02,3.44,24.67,1546.4,11.48,32.13,18.94,0,1.72,87.22,0.57,0.57,1.15,0,617.41,0,1.15,45.9,0.57,27.54
 60-70,0,0,1.96,0,73.61,4.91,0,1351.56,4.91,11.78,4.91,219.86,9.82,1.96,15.7,24.54,11.78,7.85,3.93,1.96,12.76,568.3,6.87,11.78,22.58,1388.85,12.76,23.56,16.69,0,1.96,115.82,0,1.96,2.94,0,267.96,1.96,5.89,49.08,1.96,21.59
 72-82,0,0,3.93,0,120.74,32.39,0.98,1179.96,7.85,16.69,8.83,261.12,33.38,2.94,13.74,45.16,16.69,14.72,12.76,2.94,13.74,739.19,19.63,19.63,39.27,1298.74,12.76,35.34,24.54,0.98,3.93,230.69,0,10.8,0,0,117.8,14.72,14.72,107,14.72,25.52
 84-94,0,0,9.56,1.06,156.12,28.68,1.06,764.67,4.25,30.8,12.74,167.8,45.67,3.19,11.68,71.16,33.99,15.93,5.31,2.12,23.36,477.92,12.74,15.93,31.86,643.59,13.81,31.86,36.11,0,4.25,659.53,0,15.93,1.06,0,70.09,27.61,9.56,59.47,14.87,26.55
 96-106,0,0,5.46,1.09,194.53,41.53,1.09,555.17,10.93,29.51,2.19,148.63,40.44,1.09,2.19,73.22,30.6,19.67,12.02,10.93,13.11,300.53,12.02,18.58,33.88,533.31,7.65,55.74,30.6,1.09,4.37,380.31,0,17.49,4.37,0,32.79,34.97,7.65,75.41,16.39,29.51
108-118,0,0,5.36,0.77,123.32,22.21,1.53,445.02,4.6,20.68,8.43,119.49,50.55,0,1.53,84.26,29.87,25.28,9.19,13.79,19.92,221.36,11.49,10.72,19.15,533.88,8.43,26.81,19.15,0,3.06,207.58,0,16.85,0.77,0,23.74,53.62,3.06,45.96,9.96,17.62
120,0,0,0,0,86.23,19.6,3.92,358.64,1.96,15.68,7.84,127.39,35.28,1.96,7.84,82.31,11.76,15.68,5.88,7.84,1.96,119.55,3.92,13.72,19.6,548.74,5.88,29.4,15.68,0,3.92,99.95,0,11.76,0,0,29.4,15.68,3.92,39.2,3.92,3.92
