stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,0,36.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.76,0,0,0,317.84,0,0,15.73,3.15,0,37.76,0,0,0,0,0,0
 14-21,0,0,0,0,12,25,0,1,0,0,0,1,2,0,6,0,0,0,0,1,0,30,0,0,229,24,2,1,0,1,0,1,196,5,317,1741,12,0,0,31,0,0
 24-34,0,0,0,0,27.91,1.64,0,5.75,9.85,0,2.46,0.82,0,2.46,29.55,0,0.82,2.46,0,0,2.46,302.08,0.82,0,287.3,96.86,0.82,2.46,0.82,0,0,2.46,1.64,26.27,104.25,157.6,24.63,0,0,233.94,0,1.64
 36-46,0.81,0,0,0,24.98,0.81,0,7.25,13.7,1.61,11.28,4.83,0,0,25.78,0,0,6.45,0,0,12.09,538.99,1.61,4.03,288.43,111.18,0,1.61,0,0,0.81,4.03,1.61,15.31,38.67,6.45,28.2,0,1.61,216.73,0.81,3.22
 48-58,0.57,0,0,0,31.56,0.57,0,33.28,9.75,2.3,17.79,29.84,0,0.57,30.41,0.57,0,26.97,0.57,0.57,28.12,772.34,0.57,11.48,263.38,179.03,0,0,1.72,0,1.72,1.72,0,13.77,10.33,0.57,30.41,0,6.31,208.29,1.15,2.3
 60-70,0.98,0,0,0,32.39,0.98,0,40.24,9.82,0.98,13.74,64.78,0,0,24.54,0.98,0.98,64.78,0,0,24.54,944.22,0,46.13,220.84,166.86,0.98,0,0.98,0,16.69,0.98,0,10.8,3.93,0,24.54,0,39.26,195.32,18.65,0.98
 72-82,0,0,0,0,49.08,3.93,0,107.98,11.78,1.96,25.52,142.34,2.94,0,33.38,5.89,0,58.9,0,1.96,24.54,1509.8,0,115.84,281.74,274.87,0,0.98,4.91,0,27.49,5.89,0,9.82,2.94,0,21.6,0.98,99.15,384.81,99.15,1.96
 84-94,0,0,2.12,1.06,82.84,2.12,0,164.62,13.81,8.5,15.93,115.76,6.37,0,31.86,1.06,1.06,112.58,0,3.19,55.23,993,0,122.13,221.97,210.28,0,1.06,5.31,0,24.43,11.68,0,43.54,3.19,0,21.24,2.12,97.71,358.97,108.33,9.56
 96-106,1.09,0,0,1.09,104.91,15.3,3.28,137.7,16.39,8.74,20.76,185.78,5.46,0,61.2,6.56,10.93,108.19,3.28,7.65,44.81,1115.8,0,112.56,183.6,245.89,3.28,1.09,4.37,0,57.92,7.65,0,34.97,2.19,0,16.39,2.19,68.85,416.37,139.88,12.02
108-118,1.53,0,0.77,1.53,81.96,7.66,1.53,62.04,19.92,4.6,13.02,111.83,1.53,0,26.04,6.13,22.98,140.94,1.53,3.83,67.4,1096.86,1.53,86.55,189.19,216.77,1.53,1.53,3.83,0,71.23,2.3,0,36,0,0,10.72,0.77,39.06,313.28,91.92,14.55
120,0,0,1.96,0,64.67,9.8,1.96,54.87,17.64,5.88,17.64,125.43,1.96,1.96,41.16,1.96,3.92,101.91,0,1.96,29.4,1068.08,0,143.06,156.78,176.38,0,3.92,1.96,1.96,76.43,5.88,0,33.32,0,0,7.84,3.92,50.95,393.92,141.1,3.92
