stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,52.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,110.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,2.63,0,15.77,0,0,0,7.89,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,81.49,7.89,0,0,44.69,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,12.59,0,0,0,9.44,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,59.79,3.15,0,0,28.32,0,3.15,0,9.44,0,0,0,0,0,0,0,0
 14-21,0,0,0,2,12,4,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,0,4,39,2,0,1,0,0,1,15,0,1,17,17,0,0,2,0,0
 24-34,0,0,0.82,1.64,11.49,0.82,0,14.78,0,0,0.82,9.85,0.82,0,2.46,1.64,2.46,0.82,0,0.82,0.82,48.43,0.82,0,20.52,109.17,4.93,0.82,5.75,0,0.82,14.78,0,5.75,0,5.75,47.61,0,0,12.31,0,1.64
 36-46,0,0,0,0.81,5.64,0,0,22.56,0,1.61,1.61,12.89,0,0.81,2.42,0.81,0.81,0.81,2.42,0.81,0.81,71.7,2.42,2.42,15.31,91.85,7.25,0.81,0,0,0,12.89,0,2.42,1.61,0,38.67,0,0,7.25,0,0
 48-58,0,0,0,0,4.02,0,0,17.79,1.15,0.57,6.31,25.25,0.57,1.15,1.72,0.57,0,1.15,0.57,0,1.15,84.92,1.15,3.44,14.92,59.1,2.87,1.15,4.02,0,0,12.62,0,2.87,1.72,0,32.13,0,1.15,8.61,0,1.72
 60-70,0,0,0,0,5.89,0.98,0,24.54,2.94,4.91,4.91,37.3,1.96,0.98,1.96,2.94,0.98,0,0.98,0,0.98,130.54,2.94,3.93,6.87,41.22,3.93,0,3.93,0,1.96,21.59,0,2.94,0.98,0,12.76,0.98,3.93,6.87,1.96,0
 72-82,0,0,2.94,0,11.78,19.63,0,19.63,0,2.94,7.85,77.55,3.93,1.96,4.91,1.96,0.98,1.96,1.96,0.98,0,204.19,1.96,9.82,21.6,39.27,1.96,0.98,6.87,0,2.94,17.67,0,2.94,0,0,13.74,0.98,3.93,10.8,2.94,0.98
 84-94,0,0,1.06,0,19.12,16.99,0,30.8,0,3.19,7.43,45.67,2.12,0,1.06,7.43,1.06,2.12,1.06,1.06,3.19,115.76,2.12,7.43,9.56,28.68,5.31,0,4.25,0,1.06,59.47,0,5.31,0,0,10.62,1.06,2.12,16.99,7.43,3.19
 96-106,0,0,1.09,0,13.11,14.21,0,22.95,0,5.46,4.37,53.55,8.74,0,2.19,6.56,4.37,2.19,2.19,0,1.09,120.21,4.37,8.74,12.02,34.97,3.28,3.28,4.37,0,3.28,44.81,0,0,1.09,0,6.56,3.28,4.37,10.93,6.56,3.28
108-118,0,0,0,0.77,28.34,5.36,0.77,20.68,0.77,5.36,3.06,48.26,6.13,0,2.3,9.19,3.83,4.6,3.83,0,2.3,110.3,3.83,5.36,11.49,30.64,4.6,0,4.6,0,3.83,33.7,0,1.53,0.77,0,3.83,3.83,0.77,13.79,3.83,2.3
120,0,0,1.96,0,29.4,11.76,0,21.56,1.96,5.88,9.8,52.91,5.88,0,0,3.92,1.96,5.88,3.92,1.96,1.96,123.47,1.96,7.84,9.8,37.24,9.8,0,3.92,0,1.96,29.4,0,5.88,0,0,1.96,0,1.96,9.8,3.92,1.96
