stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,0,30.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,6.13,0,232.93,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,7.89,0,13.14,0,0,0,34.17,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,168.24,10.51,0,0,73.6,0,107.78,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,34.62,0,3.15,0,25.18,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,516.1,40.91,0,0,191.97,0,66.09,3.15,25.18,0,0,0,0,0,0,0,0
 14-21,0,0,0,4,94,6,0,23,0,2,0,9,3,5,0,0,14,0,0,0,3,27,9,0,21,260,5,0,3,6,0,1047,35,4,5,44,63,0,0,3,0,2
 24-34,0,0,0.82,0,75.52,4.93,0,109.99,0.82,12.31,4.93,18.88,5.75,3.28,3.28,5.75,43.51,0.82,2.46,2.46,3.28,87.01,37.76,0,55,1096.66,13.95,27.91,9.03,0,0.82,2031.62,0.82,14.78,4.93,14.78,152.68,0,0,27.09,0,2.46
 36-46,0,0,0,0,34.64,3.22,0,99.1,4.03,33.84,2.42,20.14,5.64,0,0.81,5.64,29,0.81,0.81,1.61,1.61,59.62,36.26,1.61,25.78,619.56,8.06,28.2,4.83,0,0,2561.22,0,6.45,0.81,0.81,146.63,0,0,18.53,0,8.06
 48-58,0,0,0,0,43.04,6.89,0,299.53,1.72,52.22,6.89,61.97,2.3,2.3,2.3,6.31,17.21,1.72,2.3,4.59,5.74,125.66,28.69,4.59,25.25,756.85,1.72,28.69,4.59,0,2.3,2073.73,0,0.57,0.57,0,150.34,0,0.57,10.9,0.57,17.79
 60-70,0,0,0,0,102.08,6.87,0,273.84,1.96,48.09,4.91,39.26,3.93,1.96,1.96,6.87,27.48,0.98,3.93,0.98,0.98,98.15,21.59,2.94,12.76,431.87,0,23.56,6.87,0,0,1945.38,0,0.98,0,0,73.61,5.89,1.96,7.85,0,15.7
 72-82,0,0,0,0,181.61,8.83,0,146.27,0.98,56.94,2.94,22.58,25.52,0,2.94,13.74,67.73,3.93,1.96,1.96,0.98,76.57,23.56,2.94,9.82,216.95,1.96,33.38,3.93,0,0.98,1725.76,0,0.98,0,0,15.71,30.43,0,10.8,3.93,1.96
 84-94,0,0,1.06,0,409.95,15.93,0,111.51,1.06,175.24,4.25,31.86,106.2,0,3.19,25.49,133.82,2.12,0,5.31,2.12,49.92,40.36,2.12,5.31,143.38,1.06,109.39,5.31,0,2.12,4862.01,0,7.43,2.12,0,8.5,112.58,3.19,10.62,3.19,7.43
 96-106,0,0,1.09,0,534.4,36.06,6.56,184.69,3.28,185.78,4.37,48.09,146.44,0,2.19,49.18,187.97,4.37,10.93,8.74,2.19,95.08,68.85,4.37,13.11,350.8,2.19,136.61,5.46,0,2.19,4664.27,0,2.19,4.37,0,8.74,184.69,3.28,14.21,13.11,9.84
108-118,0,0,3.06,0.77,530.81,19.15,11.49,91.92,2.3,317.87,5.36,37.53,153.19,0,2.3,26.81,194.55,2.3,3.83,9.96,2.3,95.75,80.43,4.6,10.72,262.73,1.53,88.09,5.36,0,2.3,4736.71,0,6.89,0.77,0,6.13,208.34,2.3,7.66,6.13,6.13
120,0,0,0,0,433.11,5.88,3.92,60.75,0,162.66,7.84,17.64,58.79,0,1.96,25.48,84.27,0,5.88,7.84,0,72.51,45.08,3.92,15.68,190.1,7.84,37.24,3.92,0,3.92,2602.6,0,1.96,1.96,0,3.92,66.63,1.96,5.88,0,1.96
