stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,250.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,190.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,7.89,0,5.26,0,0,0,13.14,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,144.58,13.14,0,0,81.49,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,6.29,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.47,3.15,0,0,72.38,0,0,0,18.88,0,6.29,0,0,0,0,0,0
 14-21,0,0,1,0,35,7,0,5,0,1,0,2,3,0,0,0,1,0,0,0,0,14,0,0,7,103,5,0,3,2,0,3,22,2,4,22,29,0,0,1,0,1
 24-34,0,0,0,0.82,21.34,0,0,21.34,0.82,2.46,1.64,4.93,0,0,0.82,0,3.28,0,2.46,0,2.46,27.09,0.82,0,20.52,242.97,0.82,1.64,3.28,0,0,27.09,0,2.46,0,4.1,41.86,0,0,10.67,0,2.46
 36-46,0,0,0,0,5.64,0.81,0,30.62,0.81,1.61,0,15.31,0,0,1.61,0,0,1.61,0.81,0,0,25.78,0,0,12.09,145.02,1.61,5.64,0,0,0,30.62,0,0.81,1.61,0,36.26,0,0,9.67,0,0
 48-58,0,0,0.57,0.57,3.44,0,0,60.25,1.15,2.3,0,33.28,0,1.15,2.3,1.15,0,0.57,1.15,1.72,0,51.07,1.72,1.15,12.62,117.63,0,2.3,2.87,0,0,11.48,0,0,0.57,0,33.28,0,0,2.87,0,3.44
 60-70,0,0,0.98,0,11.78,0.98,0.98,58.89,0,2.94,0,37.3,0,0,0,0.98,1.96,0.98,1.96,0,0,51.04,0,1.96,4.91,75.58,0,4.91,2.94,0,0,20.61,0,0.98,0,0,12.76,0,0,1.96,0.98,0
 72-82,0,0,1.96,0,11.78,0,0,89.33,1.96,4.91,6.87,55.95,4.91,0,3.93,0.98,1.96,1.96,1.96,0,2.94,95.22,0.98,2.94,7.85,133.51,1.96,3.93,5.89,0,0.98,16.69,0,1.96,0,0,3.93,1.96,0.98,6.87,1.96,0.98
 84-94,0,0,1.06,0,19.12,4.25,0,54.16,1.06,2.12,5.31,35.05,8.5,1.06,2.12,6.37,4.25,3.19,5.31,2.12,5.31,57.35,1.06,2.12,4.25,58.41,1.06,3.19,6.37,0,0,44.61,0,1.06,0,0,7.43,0,3.19,7.43,2.12,3.19
 96-106,0,0,1.09,0,17.49,5.46,0,56.83,2.19,3.28,1.09,38.25,8.74,0,1.09,13.11,1.09,3.28,4.37,3.28,1.09,67.76,3.28,4.37,13.11,53.55,2.19,7.65,5.46,0,1.09,24.04,0,1.09,0,0,9.84,3.28,0,7.65,2.19,1.09
108-118,0,0,1.53,0,32.17,6.13,2.3,26.81,1.53,3.83,2.3,26.81,7.66,0,1.53,9.19,6.89,2.3,5.36,5.36,3.06,29.11,0.77,0,6.13,58.21,1.53,3.06,6.89,0,0,31.4,0,0.77,0,0,2.3,1.53,1.53,4.6,3.83,3.06
120,0,0,0,0,50.95,1.96,0,23.52,0,0,3.92,27.44,11.76,0,0,7.84,3.92,5.88,1.96,1.96,1.96,35.28,0,1.96,3.92,48.99,1.96,3.92,1.96,0,0,31.36,0,1.96,0,0,1.96,1.96,0,5.88,1.96,1.96
