stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,67.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,5.26,0,18.4,0,0,0,52.57,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,383.79,5.26,0,0,63.09,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,15.73,0,28.32,0,0,0,107,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,890.59,6.29,0,0,75.53,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,4,61,4,0,49,0,0,0,51,2,0,0,0,0,0,0,0,0,10,0,0,5,1563,0,1,10,2,0,2,4,0,0,9,461,0,0,2,0,0
 24-34,0.82,0,0,2.46,39.4,0,0,305.36,0.82,0.82,0.82,94.4,0.82,0.82,0.82,0.82,0,0.82,24.63,0.82,0,38.58,0.82,0,8.21,3462.37,0.82,7.39,10.67,0,0,7.39,0,4.93,0.82,1.64,803.62,0,0,22.16,0,0
 36-46,0,0,0,0,14.5,0,0,965.19,0,0.81,3.22,181.28,0,0,4.03,0.81,0.81,0.81,30.62,0,0,27.39,0,1.61,9.67,2307.44,0,3.22,4.03,0,0,4.03,0,0.81,0,0,592.97,0,0,15.31,0,0
 48-58,0,0.57,0,0,17.79,0,0,1115.48,0,2.3,3.44,316.74,0,0,2.3,0,0.57,1.15,23.53,0,0,39.02,0,1.72,7.46,1215.32,0,1.72,5.16,0,0.57,1.72,0,2.3,0.57,0,407.4,0,0,10.9,0,2.3
 60-70,0,0,0,0,9.82,0.98,0,772.46,0,1.96,4.91,297.4,0,0,1.96,0.98,0,2.94,19.63,0,0,35.33,1.96,2.94,3.93,595.78,0.98,4.91,2.94,0,0,1.96,0,1.96,0,0,128.58,0,0.98,12.76,0,0.98
 72-82,0,0,0,0,15.71,3.93,0,503.59,0,0.98,5.89,293.52,0.98,0,1.96,0.98,1.96,1.96,24.54,0,0.98,50.06,0,7.85,7.85,425.06,0,7.85,4.91,0,1.96,0,0,3.93,0,0,41.23,0,0,27.49,0,0.98
 84-94,0,0,0,0,16.99,3.19,0,434.37,1.06,2.12,5.31,212.41,3.19,0,2.12,2.12,0,0,21.24,0,0,41.42,0,6.37,4.25,329.23,1.06,8.5,10.62,0,0,2.12,0,9.56,0,0,44.61,1.06,1.06,22.3,0,0
 96-106,0,0,2.19,1.09,25.14,0,0,378.12,1.09,2.19,3.28,224.03,6.56,0,1.09,2.19,2.19,1.09,29.51,1.09,1.09,37.16,0,4.37,5.46,289.6,1.09,14.21,15.3,0,1.09,5.46,0,7.65,0,0,24.04,0,1.09,24.04,2.19,0
108-118,0,0,0,0.77,21.45,0.77,1.53,291.83,0,2.3,6.89,202.21,6.13,0,0,2.3,2.3,2.3,20.68,2.3,0,29.87,0,2.3,4.6,336.26,0,9.96,9.19,0,0,0.77,0,7.66,0,0,16.09,0.77,0,27.57,0,0
120,0,0,0,0,31.36,1.96,0,250.85,0,1.96,1.96,203.82,11.76,0,1.96,1.96,1.96,5.88,9.8,1.96,0,29.4,0,1.96,0,309.65,0,11.76,9.8,0,1.96,5.88,0,5.88,0,0,9.8,0,0,23.52,1.96,0
