stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,224.02,6470.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.91,0,0,0,0,0,0,0,0,0,0,0
  5-6,245.19,3536.8,0,6.13,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,36.78,18.39,0,0,12.26,0,36.78,0,0,0,0,0,0,0,0,0,0,0
  7-9,39.43,42.06,0,55.2,0,0,0,155.09,0,0,0,0,0,39.43,0,0,0,0,0,0,0,0,0,0,0,1132.98,42.06,0,0,352.25,0,0,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,44.06,0,94.41,0,9.44,0,144.76,0,0,0,0,0,28.32,0,0,0,0,0,0,0,0,0,0,0,1230.46,59.79,0,0,494.07,0,0,6.29,0,47.2,0,6.29,0,0,0,0,0,0
 14-21,0,1,1,4,86,13,0,53,0,0,0,10,5,0,2,0,2,0,0,0,0,47,0,0,29,581,13,3,6,10,0,0,1,103,5,19,176,163,0,0,6,0,0
 24-34,0,0,1.64,4.93,26.27,1.64,0,146.93,4.93,1.64,3.28,17.24,0.82,1.64,6.57,2.46,0,1.64,4.1,2.46,4.1,68.95,0.82,0,23.8,947.27,5.75,9.03,8.21,0,0,8.21,0,1.64,6.57,9.03,55,210.14,0,0,16.42,0,6.57
 36-46,0,0,0.81,0,13.7,0.81,0,308.57,9.67,0,3.22,45.92,0,0,3.22,2.42,1.61,2.42,3.22,0.81,4.83,76.54,0,1.61,22.56,1227.03,4.03,16.92,4.83,0,0,12.09,0,0,0.81,3.22,1.61,190.94,0,0,9.67,0,4.83
 48-58,0,0,0,0,6.89,0,0,421.75,12.62,2.87,2.87,60.82,1.72,0.57,2.3,4.59,0.57,4.02,0,1.72,1.15,122.79,0,4.02,21.23,980.63,1.72,7.46,3.44,0,0,5.16,0,0,1.15,3.44,0,138.29,0,0.57,8.61,0.57,8.61
 60-70,0,0,1.96,0,10.8,0,0.98,575.17,7.85,1.96,3.93,103.06,5.89,0,5.89,2.94,0.98,8.83,0.98,3.93,0.98,132.51,1.96,4.91,15.7,1293.65,1.96,6.87,4.91,0,0,4.91,0,0,2.94,4.91,0,116.8,0.98,1.96,5.89,0,7.85
 72-82,0,0,3.93,0,27.49,3.93,0.98,389.72,4.91,0.98,7.85,113.87,5.89,0.98,3.93,9.82,6.87,8.83,3.93,2.94,0,169.83,0,5.89,21.6,875.64,2.94,8.83,11.78,0,0,7.85,0,0,2.94,0,0,65.77,3.93,5.89,13.74,4.91,6.87
 84-94,1.06,0,0,0,45.67,2.12,1.06,332.42,5.31,6.37,9.56,79.65,9.56,1.06,2.12,11.68,6.37,16.99,3.19,11.68,5.31,144.44,0,6.37,16.99,470.48,4.25,7.43,9.56,0,2.12,35.05,0,0,4.25,1.06,0,28.68,2.12,4.25,20.18,6.37,7.43
 96-106,0,0,2.19,0,36.06,4.37,2.19,212.01,8.74,5.46,3.28,89.61,5.46,0,2.19,8.74,5.46,8.74,9.84,4.37,0,115.84,1.09,3.28,19.67,318.02,2.19,13.11,8.74,0,2.19,30.6,0,0,5.46,1.09,0,12.02,1.09,6.56,16.39,8.74,14.21
108-118,0,0,1.53,0.77,43.66,1.53,6.13,173.11,3.06,7.66,5.36,66.64,11.49,0,2.3,11.49,5.36,9.96,3.83,10.72,6.89,96.51,0.77,5.36,19.92,449.62,3.83,13.02,11.49,0,5.36,24.51,0,0,9.19,1.53,0,10.72,3.83,3.06,7.66,2.3,6.13
120,0,0,1.96,0,64.67,1.96,3.92,194.02,7.84,3.92,7.84,62.71,17.64,0,0,19.6,0,9.8,5.88,9.8,1.96,117.59,0,3.92,29.4,503.66,11.76,11.76,13.72,0,3.92,17.64,0,1.96,11.76,0,0,15.68,0,1.96,13.72,5.88,3.92
