stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,131.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,36.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,5.26,0,0,13.14,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,81.49,2.63,0,0,47.32,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.96,0,0,0,18.88,0,0,0,3.15,3.15,0,0,6.29,0,0,0,0,0
 14-21,0,0,0,0,3,0,4,0,0,0,53,0,0,1,0,0,0,0,0,0,1,0,0,1,983,0,0,0,1,0,1,0,2,21,0,2,375,0,0,1,0,0
 24-34,0,0,0,0,15.6,0,91.12,0,12.31,0,76.34,0.82,0,0.82,0,0,0,0,0,0,4.1,0,0,0.82,1769.77,1.64,10.67,1.64,0,0,3.28,0,0,28.73,0.82,3.28,534.38,0,0,1.64,0,0
 36-46,0,0,0.81,0,13.7,0,97.49,0,40.28,0.81,137.77,0.81,0,0.81,0,0.81,0,0,0,0,6.45,0,0,2.42,1044.95,1.61,7.25,0,0,0,2.42,0,0,14.5,0,0.81,462.45,0,0,0,0,0
 48-58,0,0,0,0,19.51,0.57,72.3,0.57,47.05,0.57,200.26,0.57,0.57,0,0,1.15,0,0,0.57,0,4.02,0,0,1.72,343.14,0,2.3,1.72,0,0,0.57,0,0,10.9,0,0,266.82,0,0,2.3,0,1.15
 60-70,0,0,0,0,44.17,0,60.85,0,74.6,0.98,281.7,7.85,0,0,0,0.98,0,0,0,0,6.87,0,0,2.94,159.99,0,1.96,2.94,0,0,1.96,0,0,11.78,0,0,95.21,0.98,0,0,0,0
 72-82,0,0,0,0,77.55,3.93,74.61,0,78.53,0.98,421.13,33.38,0,0.98,0.98,3.93,0.98,0.98,1.96,0,19.63,0,0.98,2.94,129.58,0,8.83,12.76,0,0,0.98,0.98,0,18.65,0,0,43.19,7.85,0.98,2.94,0,0
 84-94,1.06,0,1.06,0,139.13,0,117.89,0,131.69,0,253.83,86.03,0,0,0,3.19,0,2.12,0,1.06,11.68,1.06,1.06,1.06,101.96,0,5.31,15.93,0,0,5.31,0,0,39.3,0,0,41.42,21.24,0,2.12,1.06,1.06
 96-106,0,0,0,9.84,215.29,0,125.68,1.09,101.63,1.09,239.33,100.54,0,0,0,7.65,1.09,1.09,1.09,0,13.11,0,0,1.09,110.38,0,9.84,9.84,0,1.09,5.46,1.09,0,18.58,0,0,27.32,27.32,0,0,0,1.09
108-118,0,0,0,12.26,180.77,0.77,91.92,0,196.85,0.77,209.87,101.11,0,0.77,0.77,15.32,1.53,3.83,0.77,0,9.19,3.83,0,2.3,111.06,1.53,14.55,18.38,0,0,3.83,0,0,26.04,0.77,0,16.09,52.09,0,1.53,0,0
120,1.96,0,1.96,1.96,156.78,1.96,82.31,0,145.02,0,192.06,48.99,0,0,3.92,9.8,0,3.92,0,0,11.76,1.96,0,0,99.95,1.96,3.92,9.8,0,0,3.92,0,0,15.68,0,0,17.64,21.56,1.96,0,0,0
