stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,131.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,55.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,5.26,0,7.89,0,0,0,5.26,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,28.92,0,0,0,26.29,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,18.88,0,0,0,0,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,173.08,9.44,0,0,53.5,0,0,0,12.59,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,1,147,4,0,2,0,0,0,1,4,0,0,0,1,0,1,0,0,28,0,0,53,79,5,1,2,0,0,0,4,10,21,46,44,0,0,1,0,0
 24-34,0,0,0,1.64,131.34,1.64,0,9.03,0,4.93,0.82,2.46,3.28,0,2.46,0,0.82,0,0.82,0,0,132.98,1.64,1.64,107.53,194.54,2.46,0.82,7.39,0,0,0.82,0.82,2.46,9.03,6.57,100.14,0,0,3.28,0,0
 36-46,0,0,0,0,46.73,0,0,16.11,0.81,6.45,7.25,6.45,0,0,8.86,0.81,0,0,0.81,0,0,227.2,0,1.61,93.46,187.72,0.81,0,2.42,0,0.81,0,0,0,4.83,0,109.57,0,0.81,0,0,0
 48-58,0.57,0,0,0,14.92,0,0,28.12,1.15,13.2,10.9,5.74,0,0,4.02,0,0.57,0.57,1.15,0,0.57,274.85,0,3.44,45.33,126.24,1.15,0.57,1.15,0,0.57,1.15,0,0.57,3.44,0,62.54,0,1.15,0.57,0,0.57
 60-70,0.98,0,0,0,18.65,0,0,29.45,0.98,11.78,13.74,7.85,1.96,0,1.96,0,0,0.98,0,0,0,404.39,0,5.89,44.17,116.8,1.96,0.98,0.98,0,3.93,0.98,0,0,3.93,0,43.19,0,5.89,0.98,1.96,0
 72-82,0,0,0,0,21.6,0.98,0,36.32,0,10.8,19.63,9.82,4.91,0,1.96,0,0.98,2.94,0.98,0.98,0,475.12,0,10.8,40.25,103.07,0,0.98,3.93,0,0.98,0.98,0,0,2.94,0,7.85,0.98,9.82,0,3.93,1.96
 84-94,0,0,0,0,38.23,1.06,0,32.92,3.19,19.12,10.62,9.56,0,0,6.37,0,0,1.06,2.12,0,0,319.67,0,3.19,22.3,70.09,2.12,1.06,4.25,0,2.12,0,0,2.12,1.06,0,8.5,0,2.12,3.19,5.31,0
 96-106,0,0,1.09,0,36.06,3.28,0,22.95,3.28,19.67,12.02,7.65,2.19,0,4.37,2.19,0,2.19,0,1.09,0,240.43,0,14.21,13.11,80.87,0,2.19,5.46,0,5.46,4.37,0,2.19,5.46,0,10.93,0,6.56,4.37,7.65,2.19
108-118,0,0,0,0,40.6,0.77,1.53,11.49,3.06,29.11,8.43,9.19,0.77,0,3.83,0.77,0.77,2.3,0,0,0,219.07,0,8.43,19.15,78.89,3.06,0,5.36,0,2.3,0.77,0,0.77,0.77,0,3.83,0,5.36,0,6.89,0
120,0,0,0,0,37.24,0,0,11.76,3.92,21.56,9.8,13.72,3.92,0,5.88,5.88,0,0,0,1.96,0,174.42,1.96,11.76,11.76,64.67,0,0,5.88,0,1.96,1.96,0,0,0,0,1.96,0,3.92,1.96,9.8,0
