stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,474.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,386.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.77,2.63,0,2.63,0,0,0,2.63,0,0,0,0,0,23.66,0,0,0,0,0,0,0,0,0,0,0,128.81,34.17,0,0,31.54,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,31.47,0,3.15,0,12.59,0,0,0,0,0,62.94,0,0,0,0,0,0,0,0,0,0,0,314.7,182.52,0,0,110.14,0,0,3.15,0,6.29,0,0,0,0,0,0,0,0
 14-21,2,0,5,18,1022,61,0,79,0,14,0,77,19,76,7,8,8,0,1,3,2,269,5,0,321,690,576,2,30,38,0,118,0,260,19,50,347,568,0,0,23,0,2
 24-34,0,0,0.82,5.75,760.11,9.85,0,87.01,4.1,78.8,32.83,62.39,4.1,7.39,8.21,23.8,6.57,0.82,16.42,3.28,10.67,498.26,23.8,0,467.89,467.89,254.47,6.57,24.63,0,0,467.89,0.82,3.28,7.39,22.16,200.29,327.52,0,0,100.97,0,6.57
 36-46,0,0,2.42,0.81,393.97,3.22,0,93.46,10.47,91.04,92.65,70.9,3.22,0,9.67,27.39,6.45,2.42,15.31,0.81,18.53,733.16,33.84,2.42,365.77,364.16,206.25,12.09,37.06,0,0,655.01,1.61,7.25,5.64,9.67,3.22,196.58,0,0.81,44.31,0,10.47
 48-58,0,0,3.44,2.3,320.76,9.75,0,129.68,4.02,105.01,110.74,131.4,2.3,0,8.61,26.4,2.3,5.16,11.48,3.44,12.05,1199.83,30.41,9.75,216.32,279.44,125.09,6.89,68.28,0,1.72,636.35,0.57,0,1.15,4.02,0,166.4,0,2.3,21.23,0.57,23.53
 60-70,0,0,0.98,0,311.14,15.7,0.98,392.61,9.82,86.37,104.04,152.14,14.72,1.96,5.89,38.28,6.87,9.82,15.7,2.94,6.87,1671.53,24.54,18.65,130.54,296.42,64.78,4.91,53.98,0,3.93,357.27,0.98,0,1.96,0,0,86.37,1.96,28.46,8.83,14.72,17.67
 72-82,0,0,9.82,0,360.27,30.43,3.93,497.7,10.8,100.13,143.32,159.03,37.3,1.96,8.83,51.05,9.82,13.74,34.36,12.76,7.85,1983.94,50.06,30.43,141.36,299.41,63.81,9.82,89.33,0.98,3.93,219.89,0,0,5.89,0.98,0,43.19,5.89,64.79,30.43,51.05,6.87
 84-94,0,0,11.68,1.06,682.89,38.23,6.37,516.15,16.99,181.61,121.07,108.33,82.84,4.25,6.37,73.28,19.12,19.12,30.8,28.68,11.68,1499.6,40.36,31.86,86.03,191.17,79.65,8.5,118.95,0,0,552.26,1.06,0,3.19,1.06,0,32.92,4.25,53.1,27.61,56.29,11.68
 96-106,2.19,0,9.84,1.09,711.44,59.01,15.3,299.44,8.74,153,88.52,72.13,81.96,0,12.02,80.87,16.39,10.93,63.39,29.51,4.37,989.03,50.27,16.39,65.57,199.99,62.29,24.04,128.96,0,3.28,337.69,0,0,4.37,1.09,0,14.21,8.74,42.62,42.62,59.01,10.93
108-118,0.77,0,6.13,0.77,593.62,43.66,34.47,181.53,11.49,156.26,79.66,45.19,89.62,0,1.53,55.15,15.32,15.32,39.83,31.4,4.6,711.58,27.57,7.66,64.34,269.62,42.89,10.72,87.32,0,6.89,277.28,0,0,2.3,3.06,0,10.72,13.02,22.21,22.98,30.64,9.96
120,0,0,3.92,0,474.27,35.28,19.6,152.86,21.56,139.14,60.75,43.12,60.75,0,1.96,76.43,5.88,7.84,25.48,21.56,1.96,505.62,25.48,3.92,35.28,215.58,52.91,7.84,66.63,0,3.92,221.46,0,0,3.92,1.96,0,13.72,7.84,27.44,23.52,19.6,5.88
