stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,92.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,153.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,5.26,0,2.63,0,0,0,15.77,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,115.66,0,0,0,34.17,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,3.15,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,75.53,0,0,0,22.03,0,0,0,12.59,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,13,7,0,6,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,5,56,3,2,0,4,0,0,5,1,4,7,33,0,0,2,0,0
 24-34,0,0,1.64,0,5.75,2.46,0,20.52,0.82,0,0,4.1,2.46,0.82,2.46,0.82,4.1,0,2.46,0.82,1.64,18.88,0,0,12.31,255.29,1.64,20.52,0.82,0,0,9.85,0,1.64,2.46,4.1,55.82,0,0,10.67,0,0.82
 36-46,0,0,0,0,0,0.81,0,34.64,0.81,0,0,3.22,0,0,0,2.42,0,0,0,0,4.03,23.36,1.61,0,4.83,335.96,2.42,14.5,2.42,0,0,4.03,0,1.61,0.81,0,67.68,0,0,5.64,0,3.22
 48-58,0.57,0,0,0,1.15,0.57,0,80.91,0,0.57,0.57,11.48,0,0,0.57,2.3,0.57,2.3,0.57,1.15,1.72,42.46,0.57,1.72,5.74,465.93,0,6.31,1.72,0,0.57,5.16,0,0,0,0,74.02,0,0.57,10.9,0,5.16
 60-70,0,0,0.98,0,3.93,0.98,0.98,113.86,0.98,0.98,0,11.78,1.96,0,0.98,0,0.98,0.98,1.96,0.98,0.98,53.98,0.98,2.94,5.89,475.06,0,2.94,2.94,0,0,5.89,0,0.98,1.96,0,50.06,0.98,1.96,3.93,0,4.91
 72-82,0,0,6.87,0,4.91,8.83,0,205.17,0,0.98,1.96,41.23,1.96,0,1.96,3.93,0.98,4.91,0,0.98,2.94,133.51,2.94,3.93,5.89,623.36,0,23.56,6.87,0,1.96,2.94,0,1.96,0,0,43.19,1.96,7.85,14.72,8.83,5.89
 84-94,0,0,0,0,13.81,10.62,0,140.19,0,4.25,3.19,31.86,5.31,0,0,6.37,5.31,10.62,3.19,1.06,4.25,84.96,0,3.19,9.56,300.56,4.25,10.62,12.74,0,0,22.3,0,5.31,2.12,0,12.74,5.31,5.31,11.68,3.19,6.37
 96-106,0,0,2.19,0,17.49,9.84,0,122.4,1.09,4.37,2.19,17.49,6.56,0,3.28,10.93,2.19,8.74,3.28,2.19,1.09,69.94,2.19,4.37,4.37,273.21,2.19,16.39,9.84,0,2.19,18.58,0,3.28,0,0,14.21,7.65,1.09,15.3,3.28,6.56
108-118,0,0,3.06,0.77,22.21,7.66,0,94.98,4.6,6.13,2.3,22.98,6.89,0,0,6.89,2.3,8.43,0.77,3.83,3.83,49.02,3.06,2.3,6.13,360,1.53,13.79,5.36,0,1.53,7.66,0,4.6,2.3,0,4.6,2.3,3.06,14.55,3.06,10.72
120,0,0,0,0,7.84,1.96,0,58.79,5.88,1.96,1.96,13.72,3.92,0,1.96,3.92,0,3.92,1.96,3.92,0,35.28,0,3.92,3.92,278.29,0,3.92,11.76,0,0,17.64,0,0,1.96,0,7.84,1.96,5.88,7.84,3.92,1.96
