stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,79.07,2055.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0,0
  5-6,257.44,3101.6,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,98.07,18.39,0,0,30.65,0,61.3,0,0,0,0,0,0,0,0,0,0,0
  7-9,94.63,68.35,0,170.87,0,0,0,236.58,0,0,0,0,0,126.18,0,0,0,0,0,0,0,0,0,0,0,2263.32,89.38,0,0,862.22,0,5.26,15.77,0,0,0,0,0,0,0,0,0,0
 10-12,0,44.06,0,138.47,0,6.29,0,198.26,0,0,0,0,0,66.09,0,0,0,0,0,0,0,0,0,0,3.15,1431.87,81.82,0,0,503.52,0,9.44,15.73,3.15,40.91,0,12.59,0,0,0,0,0,0
 14-21,0,0,1,10,127,47,0,60,0,1,0,10,7,26,3,0,2,0,0,1,1,52,0,0,47,840,16,2,8,14,0,17,7,134,9,4,101,320,0,0,7,0,1
 24-34,0,0,0.82,1.64,37.76,4.1,0,87.01,0,3.28,0,25.45,2.46,7.39,3.28,0.82,6.57,1.64,4.1,4.1,0,103.43,1.64,0.82,39.4,1209.12,5.75,14.78,11.49,0,0,79.62,0,0,7.39,0,13.13,313.57,0,0,22.98,0,3.28
 36-46,0,0,1.61,0,14.5,2.42,0,207.86,0.81,3.22,4.83,55.59,0.81,3.22,4.83,0.81,5.64,0.81,3.22,2.42,3.22,119.24,2.42,0,29,1732.19,4.83,14.5,6.45,0,0.81,81.37,0,0,3.22,0,0,435.06,0,1.61,13.7,0.81,4.83
 48-58,0,0,0,0,13.2,5.74,0,300.1,0.57,10.33,6.89,81.48,0,21.8,2.3,3.44,2.87,4.59,5.16,0,1.15,153.21,3.44,3.44,23.53,1169.99,2.3,6.31,8.03,0,0,52.22,0,0,1.15,0.57,0,266.82,0,0,15.49,0,5.74
 60-70,0,0,0,0,20.61,11.78,0,577.13,2.94,12.76,9.82,130.54,7.85,8.83,4.91,7.85,3.93,4.91,4.91,0,2.94,223.79,1.96,3.93,19.63,1357.44,0.98,15.7,11.78,0,2.94,97.17,0.98,0,3.93,0.98,0,182.56,0.98,5.89,17.67,1.96,9.82
 72-82,0,0,7.85,0,28.47,49.08,1.96,422.11,2.94,7.85,11.78,150.19,7.85,6.87,4.91,12.76,5.89,8.83,9.82,1.96,1.96,267.01,6.87,8.83,26.5,938.47,3.93,16.69,11.78,0.98,4.91,94.24,0.98,0,1.96,0.98,0,76.57,4.91,3.93,25.52,11.78,1.96
 84-94,0,0,4.25,0,46.73,53.1,2.12,300.56,2.12,22.3,11.68,100.89,18.05,9.56,5.31,15.93,8.5,8.5,13.81,3.19,4.25,181.61,9.56,6.37,22.3,453.49,6.37,7.43,19.12,0,1.06,271.88,0,0,1.06,1.06,0,52.04,12.74,5.31,16.99,7.43,5.31
 96-106,0,0,4.37,0,57.92,49.18,2.19,224.03,7.65,14.21,6.56,80.87,17.49,0,3.28,25.14,12.02,9.84,22.95,2.19,1.09,158.46,12.02,9.84,15.3,365.01,2.19,13.11,33.88,0,5.46,206.55,0,0,4.37,0,0,21.86,13.11,8.74,25.14,7.65,4.37
108-118,0,0,3.83,1.53,81.96,24.51,13.79,162.38,3.83,22.98,6.13,66.64,16.09,0,0,20.68,12.26,8.43,16.09,6.13,2.3,130.21,9.19,3.06,10.72,433.54,3.83,13.02,24.51,0,1.53,153.19,0.77,0,3.83,3.06,0,13.79,26.81,3.83,21.45,3.83,6.89
120,0,0,0,0,68.59,31.36,7.84,137.18,3.92,15.68,13.72,82.31,21.56,0,1.96,27.44,9.8,5.88,9.8,3.92,1.96,101.91,5.88,3.92,21.56,419.39,7.84,15.68,13.72,0,1.96,135.23,1.96,0,5.88,1.96,0,9.8,15.68,5.88,13.72,11.76,7.84
