stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,408.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,165.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,28.92,2.63,0,0,10.51,0,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,6.29,0,0,0,6.29,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,81.82,3.15,0,0,18.88,0,0,0,0,9.44,0,0,0,0,0,0,0,0
 14-21,0,0,3,4,34,51,0,13,0,0,0,2,3,0,1,0,6,1,0,0,4,13,1,0,6,160,7,0,12,0,0,9,0,2,5,1,6,98,0,0,16,0,2
 24-34,0,0,2.46,0.82,11.49,4.1,0,55,0.82,0,0,5.75,0.82,0,5.75,0,11.49,2.46,3.28,1.64,25.45,23.8,4.93,0.82,5.75,427.67,8.21,6.57,9.03,0,0.82,10.67,0,0,4.93,2.46,2.46,176.48,0,0,46.79,0,8.21
 36-46,0,0,0,0,8.06,0.81,0,223.17,0.81,0.81,0.81,12.89,0.81,2.42,7.25,0,0.81,8.86,0.81,1.61,8.86,37.87,4.03,2.42,8.06,541.41,5.64,7.25,0.81,0,0,4.83,0,0,3.22,1.61,0,318.24,0,0,29.81,0,6.45
 48-58,0.57,0,1.15,0.57,6.89,0.57,0,293.21,0,1.15,1.72,22.95,1.15,3.44,4.02,0.57,2.87,20.66,2.87,0.57,10.9,42.46,4.59,3.44,9.75,375.84,2.3,2.87,1.15,0,0,9.18,0,0,2.3,2.3,0,253.05,0,1.15,35.58,0,6.31
 60-70,0,0,0,0,19.63,0,0,265.99,0.98,2.94,1.96,33.37,5.89,0.98,5.89,1.96,3.93,41.22,0.98,0,3.93,55.95,4.91,7.85,3.93,330.77,3.93,0.98,3.93,0,0,15.7,0,0,3.93,0.98,0,164.9,4.91,7.85,25.52,0,2.94
 72-82,0,0,7.85,0,20.61,0,0,153.14,1.96,2.94,0.98,44.17,5.89,1.96,7.85,4.91,3.93,22.58,1.96,1.96,6.87,76.57,4.91,6.87,8.83,309.22,0,4.91,2.94,0,2.94,22.58,0,0,3.93,0,0,107.98,10.8,3.93,37.3,5.89,5.89
 84-94,0,0,7.43,1.06,25.49,1.06,0,94.52,0,7.43,1.06,25.49,10.62,1.06,4.25,9.56,6.37,43.54,0,2.12,15.93,53.1,9.56,7.43,7.43,157.18,1.06,4.25,4.25,0,1.06,66.91,0,0,6.37,0,0,66.91,16.99,9.56,52.04,8.5,5.31
 96-106,0,0,3.28,0,28.41,1.09,0,79.78,2.19,5.46,1.09,31.69,12.02,0,12.02,12.02,9.84,42.62,3.28,0,12.02,53.55,9.84,2.19,1.09,166.11,4.37,3.28,5.46,0,1.09,84.15,0,0,6.56,0,0,24.04,17.49,3.28,44.81,14.21,4.37
108-118,0,0,2.3,0.77,29.11,1.53,0.77,68.94,0,3.83,0,34.47,11.49,0,2.3,22.98,12.26,61.28,4.6,1.53,18.38,45.19,6.89,6.89,5.36,150.89,0.77,3.83,3.83,0,3.06,61.28,0,0,12.26,0,0,22.21,30.64,6.89,33.7,3.06,16.85
120,0,0,3.92,1.96,33.32,5.88,0,54.87,0,1.96,0,35.28,15.68,0,11.76,25.48,9.8,15.68,0,3.92,9.8,23.52,1.96,0,13.72,178.34,0,3.92,7.84,0,0,60.75,0,0,11.76,0,0,33.32,13.72,5.88,39.2,11.76,7.84
