stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,92.25,2754.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.56,0,0,0,0,0,0,0,0,0,0,0
  5-6,159.37,3297.74,0,6.13,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,49.04,18.39,0,0,18.39,0,183.89,0,0,0,0,0,0,0,0,0,0,0
  7-9,73.6,170.87,0,102.52,0,0,365.39,0,0,0,0,0,65.72,0,0,0,0,0,0,0,0,0,0,0,5055.02,99.89,0,0,1277.55,0,23.66,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,132.17,0,176.23,0,12.59,138.47,0,0,0,0,0,56.65,0,0,0,0,0,0,0,0,0,0,0,3814.13,173.08,0,0,1076.26,0,0,3.15,0,53.5,0,9.44,15.73,0,0,0,0,0
 14-21,0,0,0,6,230,47,17,0,2,0,108,6,0,5,0,1,0,0,3,2,74,0,0,58,555,253,2,12,21,0,2,0,85,4,47,163,475,0,0,18,0,1
 24-34,0,0.82,0,1.64,46.79,2.46,40.22,0.82,6.57,4.93,96.04,0.82,0,8.21,1.64,0.82,0,2.46,2.46,2.46,119.84,0,1.64,64.85,552.44,60.74,5.75,10.67,0.82,0,13.13,0,0,0.82,4.1,43.51,233.94,0,0,68.13,0,1.64
 36-46,0,0,0,0,8.86,0,37.06,5.64,3.22,12.09,73.32,0.81,0,12.89,0.81,0,0.81,1.61,1.61,0,179.66,0,0.81,51.56,466.48,34.64,2.42,10.47,0,0,6.45,0,0,1.61,2.42,0,169.19,0,0,33.03,0,1.61
 48-58,0,0,0,0,4.02,0,70.58,3.44,3.44,24.67,78.04,0,5.16,12.05,2.3,0,2.87,2.3,0.57,1.15,215.18,1.15,1.72,38.44,306.41,13.77,1.72,6.31,0,0,4.59,0,0,0.57,2.3,0,106.73,0,0,39.02,0,2.87
 60-70,0.98,0,0,0,10.8,0.98,106,1.96,0.98,19.63,68.71,1.96,0.98,17.67,5.89,0,3.93,0.98,0.98,0.98,312.12,1.96,5.89,19.63,241.45,9.82,0.98,10.8,0,0.98,1.96,0,0,0,0.98,0,49.08,0,0.98,47.11,0.98,0
 72-82,0,0,1.96,0,12.76,2.94,79.51,1.96,1.96,20.61,64.79,2.94,4.91,15.71,10.8,0,2.94,3.93,0,1.96,318.06,0,1.96,30.43,184.55,6.87,0,9.82,0,0,3.93,0,0,0,0,0,17.67,0,3.93,91.29,3.93,0.98
 84-94,0,0,1.06,0,14.87,3.19,65.85,6.37,3.19,15.93,42.48,7.43,8.5,8.5,15.93,0,7.43,1.06,1.06,3.19,221.97,1.06,4.25,18.05,106.2,14.87,1.06,14.87,0,2.12,18.05,0,0,1.06,0,0,22.3,1.06,2.12,90.27,1.06,2.12
 96-106,0,0,1.09,0,19.67,1.09,38.25,3.28,7.65,6.56,27.32,6.56,1.09,26.23,20.76,1.09,4.37,2.19,0,1.09,179.23,0,7.65,12.02,75.41,17.49,0,10.93,0,2.19,14.21,0,0,0,3.28,0,15.3,0,1.09,118.03,3.28,3.28
108-118,0.77,0,0.77,0,16.09,0.77,28.34,0.77,6.13,9.19,26.04,5.36,0,9.19,16.09,3.06,5.36,2.3,1.53,0.77,137.87,0,1.53,13.02,81.96,23.74,1.53,7.66,0,0,5.36,0,0,0.77,2.3,0,6.13,0.77,0.77,90.38,2.3,6.89
120,0,0,0,0,9.8,1.96,17.64,3.92,5.88,9.8,21.56,11.76,1.96,11.76,9.8,0,3.92,1.96,0,0,90.15,0,3.92,19.6,52.91,31.36,0,11.76,0,0,1.96,0,0,0,3.92,0,1.96,1.96,3.92,62.71,1.96,0
