stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,39.53,1607.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,0,0,0,0,0,0,0,0,0,0
  5-6,73.56,839.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,10.51,0,10.51,0,0,0,47.32,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,205.04,5.26,0,0,86.75,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,3.15,0,0,0,34.62,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,327.28,6.29,0,0,72.38,0,0,0,22.03,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,40,9,0,14,0,0,0,7,4,0,2,0,5,0,0,0,2,16,0,0,18,277,5,3,2,1,0,4,37,5,0,26,101,0,0,5,0,0
 24-34,0,0,0,0.82,24.63,2.46,0,42.68,0,2.46,0.82,9.85,0,0.82,2.46,0.82,0.82,0,3.28,0,1.64,51.71,0.82,0,24.63,558.18,1.64,6.57,6.57,0,0,24.63,0.82,2.46,0,6.57,143.65,0,0,17.24,0,1.64
 36-46,0,0,0,0,6.45,0,0,97.49,0,3.22,0.81,17.72,0,0,0.81,0.81,0,0,3.22,0,1.61,56.4,0.81,0.81,24.98,613.92,1.61,6.45,1.61,0.81,0,17.72,0,1.61,0.81,0,133.74,0,0,8.86,0,0
 48-58,0,0,0,0,8.61,0,0,157.22,0,1.15,6.31,41.89,0.57,0,0.57,2.3,1.15,1.15,2.3,0,2.87,76.32,0.57,1.72,12.62,473.39,1.15,6.31,3.44,0,0,10.9,0,0,0,0,113.61,0,0,8.03,0,5.74
 60-70,0.98,0,0,0,11.78,0,0,197.29,0.98,0.98,1.96,41.22,0,0,2.94,0.98,2.94,1.96,2.94,0.98,0,94.23,0.98,0,7.85,486.83,0,4.91,0.98,0,0,16.69,0,0.98,0,0,69.69,0,0.98,8.83,0.98,4.91
 72-82,0,0,0.98,0,12.76,0,0,248.36,3.93,1.96,4.91,57.92,5.89,0,3.93,10.8,0.98,0.98,0.98,0,1.96,130.56,0.98,8.83,11.78,390.7,0,5.89,5.89,0,1.96,13.74,0,0,0,0,42.21,0,5.89,16.69,1.96,0.98
 84-94,0,0,2.12,0,19.12,1.06,1.06,157.18,3.19,4.25,2.12,41.42,6.37,1.06,6.37,4.25,2.12,2.12,2.12,0,3.19,86.03,1.06,9.56,8.5,213.47,3.19,2.12,6.37,0,1.06,49.92,0,2.12,2.12,0,21.24,1.06,4.25,12.74,5.31,4.25
 96-106,0,0,1.09,0,26.23,4.37,0,166.11,5.46,2.19,2.19,40.44,4.37,0,0,5.46,2.19,5.46,5.46,3.28,1.09,62.29,2.19,4.37,10.93,204.36,4.37,15.3,10.93,0,2.19,31.69,0,2.19,0,0,14.21,3.28,2.19,12.02,4.37,6.56
108-118,0,0,2.3,0.77,30.64,1.53,0.77,125.62,3.06,9.19,6.13,41.36,6.89,0,0.77,6.89,5.36,9.19,2.3,1.53,3.06,77.36,0.77,5.36,6.89,188.43,3.83,9.96,5.36,0,2.3,35.23,0,2.3,1.53,0,8.43,3.83,1.53,12.26,0,8.43
120,0,0,0,0,33.32,1.96,0,117.59,11.76,5.88,7.84,39.2,11.76,0,0,7.84,7.84,5.88,5.88,1.96,3.92,48.99,3.92,1.96,5.88,229.29,5.88,7.84,9.8,0,0,45.08,0,3.92,0,0,11.76,5.88,1.96,17.64,3.92,1.96
