stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,144.96,1304.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.6,0,0,0,0,0,0,0,0,0,0,0
  5-6,245.19,2991.26,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,251.32,42.91,0,0,134.85,0,104.2,0,0,0,0,0,0,0,0,0,0,0
  7-9,139.32,63.09,0,42.06,0,0,0,42.06,0,0,0,0,0,34.17,0,0,0,0,0,0,0,0,0,0,0,1243.38,141.95,0,0,1687.63,0,15.77,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,18.88,0,6.29,0,22.03,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,44.06,9.44,0,0,31.47,0,0,6.29,0,9.44,0,0,0,0,0,0,0,0
 14-21,0,0,2,0,31,4,0,5,0,1,0,0,2,0,4,0,0,0,0,0,1,27,0,0,14,54,14,2,0,20,0,12,1,41,4,0,22,36,0,0,2,0,1
 24-34,0.82,0,2.46,1.64,13.13,0,0,26.27,0,4.1,3.28,6.57,2.46,0,5.75,5.75,1.64,0.82,0.82,0,4.1,43.51,0,0,16.42,496.62,18.06,9.85,0.82,0,0,9.03,0,0,6.57,0,31.19,100.14,0,0,29.55,0,14.78
 36-46,0,0,1.61,0,12.89,0.81,0,77.34,3.22,2.42,12.89,43.51,7.25,0,8.86,16.11,0.81,5.64,0.81,0,1.61,95.07,0,3.22,26.59,1433.29,14.5,9.67,2.42,0,0.81,13.7,0,0,4.83,0.81,0,252.98,0,1.61,27.39,0,20.95
 48-58,0,0,0,0,10.9,0.57,0,350.59,1.15,3.44,9.75,84.92,2.3,0,7.46,17.79,0.57,6.31,1.72,4.02,4.59,126.24,0.57,2.3,15.49,1429.92,7.46,3.44,4.02,0,0.57,13.2,0,0,2.3,1.72,0,274.28,0,1.72,14.35,0,21.8
 60-70,0,0,1.96,0,16.69,0,0,961.89,4.91,12.76,11.78,68.71,14.72,0,9.82,38.28,1.96,23.56,2.94,2.94,1.96,211.03,0,3.93,20.61,1452.65,7.85,6.87,7.85,0,2.94,20.61,0,0,4.91,1.96,0,193.36,0.98,11.78,21.59,0.98,16.69
 72-82,0,0,3.93,0,26.5,0.98,0,958.1,1.96,3.93,24.54,98.17,31.41,0,3.93,42.21,0.98,3.93,4.91,0.98,0.98,217.93,0.98,9.82,12.76,904.11,12.76,7.85,11.78,0,0.98,18.65,0,0,4.91,0.98,0,65.77,9.82,19.63,31.41,5.89,15.71
 84-94,1.06,0,4.25,2.12,30.8,5.31,2.12,555.45,8.5,13.81,18.05,62.66,44.61,1.06,3.19,80.71,9.56,13.81,2.12,1.06,4.25,150.81,1.06,7.43,13.81,454.55,7.43,6.37,16.99,0,6.37,52.04,0,0,11.68,4.25,0,52.04,30.8,13.81,27.61,6.37,19.12
 96-106,1.09,0,7.65,1.09,55.74,2.19,2.19,503.8,4.37,16.39,9.84,84.15,46.99,0,5.46,88.52,7.65,14.21,3.28,0,1.09,186.88,3.28,7.65,17.49,381.4,8.74,10.93,17.49,0,7.65,63.39,0,0,6.56,1.09,0,19.67,39.34,20.76,38.25,12.02,24.04
108-118,0.77,0,3.06,2.3,75.06,0.77,16.85,400.6,7.66,53.62,21.45,78.13,91.15,0,7.66,83.49,13.02,35.23,3.83,4.6,14.55,154.72,3.06,5.36,17.62,485.62,16.85,4.6,16.85,0,6.89,59.75,0,0,5.36,4.6,0,18.38,68.17,18.38,29.87,13.79,30.64
120,1.96,0,0,1.96,78.39,3.92,9.8,327.28,3.92,25.48,9.8,58.79,58.79,0,7.84,84.27,11.76,15.68,5.88,3.92,5.88,127.39,0,3.92,11.76,413.51,9.8,3.92,7.84,0,9.8,27.44,0,0,11.76,3.92,0,25.48,27.44,15.68,27.44,11.76,11.76
