stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,421.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,147.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,0,0,0,7.89,0,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,3.15,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.79,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,2,17,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,8,0,0,5,51,4,0,0,2,0,4,0,5,2,2,6,22,0,0,1,0,0
 24-34,0,0,0,1.64,10.67,0.82,0,6.57,0.82,2.46,0,4.93,0.82,0.82,1.64,1.64,0,0,0.82,0.82,2.46,16.42,0,0,11.49,137.08,1.64,1.64,1.64,0,0,28.73,0,0,0.82,0.82,2.46,38.58,0,0,4.93,0,1.64
 36-46,0,0,0,0,3.22,0,0,18.53,0.81,0.81,1.61,6.45,0,0,0.81,0,1.61,0,0,0.81,0,12.09,0,0.81,8.86,162.75,0.81,1.61,0,0,0,20.14,0,0,0.81,0,0,36.26,0,0.81,1.61,0,0
 48-58,0,0,0,0,4.59,0,0,51.07,1.72,0.57,0,14.35,0,0.57,1.15,0,0,1.15,0.57,0,0.57,25.25,0,0.57,4.59,157.8,1.15,0.57,2.3,0,0.57,24.67,0,0,0,0.57,0,47.05,0,0,2.87,0,2.3
 60-70,0,0,0,0,4.91,2.94,0,99.13,0,3.93,2.94,34.35,0,0,0.98,0,0.98,1.96,0,0,0.98,52.02,0.98,2.94,3.93,212.99,0.98,1.96,0,0,0,24.54,0,0,0,0.98,0,29.45,0.98,0.98,6.87,0.98,0.98
 72-82,0,0,2.94,0,4.91,0.98,0.98,81.48,2.94,4.91,0,23.56,2.94,0,0.98,0.98,0.98,1.96,0,0,0.98,39.27,0.98,4.91,4.91,131.54,0,1.96,1.96,0,1.96,30.43,0,0,0,0,0,13.74,0,2.94,7.85,1.96,0
 84-94,0,0,0,0,16.99,5.31,1.06,65.85,0,5.31,2.12,19.12,3.19,0,1.06,1.06,1.06,2.12,1.06,0,0,53.1,3.19,3.19,2.12,63.72,0,2.12,3.19,0,1.06,48.85,0,0,2.12,0,0,6.37,2.12,2.12,8.5,1.06,0
 96-106,0,0,0,0,13.11,1.09,1.09,40.44,3.28,0,1.09,17.49,4.37,0,0,2.19,1.09,0,1.09,0,3.28,41.53,2.19,1.09,5.46,60.11,2.19,1.09,5.46,0,0,45.9,0,0,0,0,0,5.46,0,4.37,10.93,3.28,1.09
108-118,0,0,0.77,0,19.15,3.06,0,39.06,1.53,3.83,1.53,13.79,3.83,0,0.77,4.6,1.53,0.77,2.3,0.77,2.3,21.45,0.77,1.53,7.66,61.28,0,2.3,3.06,0,0,29.87,0,0,0,0,0,3.83,2.3,0,7.66,0.77,2.3
120,0,0,0,1.96,17.64,3.92,3.92,58.79,1.96,1.96,0,21.56,9.8,0,1.96,7.84,0,0,1.96,7.84,0,27.44,1.96,3.92,7.84,129.35,1.96,9.8,1.96,0,1.96,39.2,0,0,1.96,1.96,0,7.84,0,0,5.88,1.96,0
