stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,171.31,2477.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.25,0,0,0,0,0,0,0,0,0,0,0
  5-6,110.33,1097.2,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.78,12.26,0,0,6.13,0,42.91,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,13.14,0,23.66,0,0,0,28.92,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,247.1,7.89,0,0,70.98,0,2.63,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,18.88,0,3.15,0,47.2,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,560.16,34.62,0,0,91.26,0,3.15,3.15,0,9.44,0,0,0,0,0,0,0,0
 14-21,0,0,0,4,31,7,0,5,0,0,0,3,3,0,3,0,1,0,0,0,0,13,0,0,9,122,4,1,3,3,0,11,0,10,1,3,8,49,0,0,2,0,0
 24-34,0,0,0,3.28,22.16,3.28,0,43.51,0,1.64,0.82,4.1,0.82,0,1.64,5.75,3.28,0.82,4.1,0,0,31.19,1.64,0,11.49,262.67,0,4.93,3.28,0,0,43.51,0,0,2.46,1.64,3.28,64.03,0,0,13.95,0,1.64
 36-46,0,0,0,0.81,8.86,0,0,64.45,0,0,1.61,27.39,0.81,0,0.81,1.61,0,0,0.81,1.61,8.06,40.28,0,0.81,12.09,277.96,0.81,7.25,2.42,0,0.81,30.62,0,0,0.81,0,0,66.87,0,0,9.67,0,2.42
 48-58,0,0,0,0,7.46,0.57,0,93.53,0,1.72,4.59,33.85,0,0,2.87,5.16,1.72,1.15,2.3,1.15,2.3,53.36,0.57,2.87,10.9,179.03,0.57,3.44,2.87,0,0,13.2,0,0,0,0.57,0,47.63,0,0,6.31,0,3.44
 60-70,0,0,0.98,0,5.89,0.98,0,122.69,0,0.98,4.91,47.11,3.93,0,0.98,8.83,0,0.98,0,4.91,2.94,85.39,0.98,2.94,4.91,189.43,0.98,3.93,4.91,0,0.98,22.58,0,0,0.98,0,0,34.35,0.98,1.96,6.87,0,1.96
 72-82,0,0,2.94,0,9.82,0.98,0,88.35,0.98,2.94,3.93,45.16,6.87,0,3.93,12.76,3.93,1.96,1.96,1.96,0,91.29,0.98,1.96,5.89,140.38,0,2.94,4.91,0,1.96,22.58,0,0,1.96,0,0,17.67,1.96,2.94,11.78,0.98,0
 84-94,0,0,0,0,27.61,3.19,0,70.09,1.06,4.25,3.19,30.8,15.93,0,0,9.56,2.12,2.12,2.12,1.06,1.06,52.04,2.12,5.31,5.31,66.91,2.12,2.12,8.5,0,0,52.04,0,0,1.06,0,0,10.62,2.12,3.19,10.62,2.12,2.12
 96-106,0,0,1.09,0,15.3,0,1.09,46.99,1.09,3.28,3.28,27.32,9.84,0,0,14.21,3.28,4.37,5.46,2.19,0,41.53,2.19,4.37,2.19,54.64,1.09,8.74,12.02,0,0,45.9,0,0,2.19,0,0,7.65,1.09,4.37,9.84,0,1.09
108-118,0,0,0,0,26.04,3.06,1.53,26.04,1.53,1.53,1.53,19.15,11.49,0,0.77,14.55,7.66,3.83,3.06,1.53,1.53,33.7,0.77,2.3,7.66,80.43,0.77,4.6,5.36,0,0,28.34,0,0,0.77,0,0,3.83,3.83,0,9.96,1.53,0.77
120,0,0,0,0,19.6,3.92,0,27.44,0,5.88,0,31.36,7.84,0,0,21.56,3.92,5.88,3.92,0,0,39.2,1.96,0,5.88,80.35,0,1.96,5.88,0,0,29.4,0,0,0,0,0,3.92,1.96,1.96,9.8,5.88,3.92
