stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,92.25,698.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,588.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.77,7.89,0,26.29,0,0,0,26.29,0,0,0,0,0,26.29,0,0,0,0,0,0,0,0,0,0,0,307.56,13.14,0,0,126.18,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.03,0,34.62,0,9.44,0,50.35,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,805.62,31.47,0,0,138.47,0,0,12.59,6.29,22.03,0,0,3.15,0,0,0,0,0
 14-21,1,0,0,9,243,37,0,182,0,2,0,83,9,2,6,0,3,0,1,0,16,146,0,0,96,3895,26,0,13,31,0,3,6,119,10,6,223,1413,0,0,8,0,24
 24-34,0,0,0,10.67,167.45,4.1,0,181.41,1.64,0.82,1.64,114.1,3.28,0.82,5.75,0,0,1.64,0.82,0.82,23.8,243.79,1.64,1.64,72.24,3299.84,2.46,1.64,9.85,0,0.82,4.1,2.46,1.64,4.93,3.28,61.56,1349.49,0,0,18.06,0,47.61
 36-46,0,0,0,1.61,78.96,0,0,216.73,1.61,1.61,8.86,210.28,0.81,0,4.03,0,1.61,1.61,0,1.61,6.45,208.67,1.61,5.64,46.73,2288.91,2.42,0,11.28,0,0.81,7.25,4.03,0,0,0.81,0,1276.18,0,0,7.25,0,24.98
 48-58,0.57,0,0,0.57,70,0,0,228.37,0,13.77,9.75,429.78,1.15,0,1.72,2.3,1.15,2.87,0.57,1.72,5.16,333.95,0.57,12.05,45.33,971.45,0.57,0.57,9.75,0,1.72,2.87,0.57,0,1.15,0.57,0,854.4,0,0.57,6.31,0.57,29.84
 60-70,0,0,0,0.98,62.82,0,0,168.82,0,38.28,14.72,563.39,8.83,0,3.93,2.94,8.83,1.96,4.91,0.98,5.89,571.25,0,29.45,49.08,419.11,0,0.98,8.83,0,2.94,0.98,0.98,0,0.98,0,0,307.22,0.98,8.83,3.93,7.85,27.48
 72-82,0,0,2.94,1.96,81.48,4.91,0,261.12,0.98,41.23,39.27,811.83,18.65,0.98,3.93,5.89,14.72,0.98,2.94,1.96,0.98,707.78,0.98,30.43,59.88,408.37,1.96,4.91,21.6,0,4.91,4.91,0.98,0,0,0,0,118.78,6.87,23.56,17.67,33.38,32.39
 84-94,0,0,1.06,2.12,138.06,4.25,0,339.85,1.06,116.82,28.68,613.86,26.55,0,4.25,3.19,12.74,4.25,2.12,1.06,1.06,573.5,2.12,36.11,44.61,269.76,1.06,2.12,18.05,0,1.06,4.25,0,0,4.25,0,0,114.7,6.37,25.49,15.93,29.74,24.43
 96-106,0,0,0,0,207.64,5.46,0,287.42,5.46,123.49,20.76,632.76,30.6,0,6.56,14.21,12.02,2.19,3.28,4.37,1.09,652.43,3.28,29.51,52.46,320.2,1.09,5.46,49.18,0,12.02,14.21,2.19,0,3.28,0,0,97.26,6.56,19.67,19.67,40.44,25.14
108-118,0,0,0.77,8.43,272.68,2.3,0.77,229.02,0,216,28.34,617.37,13.79,0,3.06,6.13,9.19,3.83,2.3,0,6.89,664.09,3.06,23.74,45.96,328.6,4.6,3.06,39.83,0,5.36,2.3,0.77,0,4.6,0.77,0,55.15,3.06,16.85,16.09,21.45,30.64
120,0,0,0,0,170.5,7.84,0,168.54,0,105.83,13.72,525.22,25.48,0,1.96,21.56,3.92,5.88,1.96,3.92,0,533.06,7.84,19.6,29.4,262.61,3.92,0,33.32,0,3.92,5.88,0,0,0,0,0,50.95,1.96,13.72,5.88,13.72,9.8
