stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1871.27,32325.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449.57,0,0,0,0,0,0,0,0,0,0,0
  5-6,2598.97,32229.62,0,42.91,0,0,0,0,0,0,0,0,0,128.72,0,0,0,0,0,0,0,0,0,0,0,968.48,91.94,0,0,288.09,0,821.37,0,0,0,0,0,0,0,0,0,0,0
  7-9,604.6,662.44,0,1006.8,0,7.89,0,2134.52,0,0,0,0,0,775.47,0,0,0,0,0,0,0,0,0,0,0,18456.2,725.52,0,0,6805.74,0,78.86,97.26,0,5.26,0,0,0,0,0,0,0,0
 10-12,9.44,544.43,0,783.6,0,78.67,0,1649.01,0,0,0,0,0,377.64,0,0,0,0,0,6.29,0,0,0,0,3.15,14079.54,512.96,0,0,5450.55,0,12.59,69.23,28.32,560.16,0,50.35,25.18,0,0,0,0,0
 14-21,3,3,9,115,2310,621,0,1143,0,8,0,159,56,40,14,11,68,2,7,6,43,710,8,0,671,8982,362,43,191,334,0,183,20,1592,115,102,2404,2862,0,0,46,0,36
 24-34,0,0,5.75,51.71,625.49,103.43,0,1488.21,1.64,30.37,17.24,181.41,22.98,2.46,18.06,17.24,49.25,14.78,33.66,25.45,72.24,1017.86,13.13,3.28,433.41,8189.68,75.52,101.79,126.41,0.82,1.64,226.56,0.82,7.39,27.09,10.67,338.19,2055.42,0,0,149.4,0,100.14
 36-46,0.81,0,3.22,8.06,263.45,22.56,0,2479.85,0.81,20.95,45.12,362.55,22.56,0,18.53,27.39,14.5,21.75,37.06,24.17,27.39,1091.68,8.86,21.75,327.91,8859.95,47.53,96.68,82.98,0,2.42,188.53,2.42,4.83,15.31,4.03,4.03,2095.55,0,1.61,93.46,0.81,60.43
 48-58,1.72,0.57,1.15,5.74,261.08,10.33,0,2993.54,4.02,32.71,51.07,549.13,33.28,1.15,19.51,30.41,13.2,30.41,30.41,26.4,21.23,1405.82,5.74,41.31,308.71,6595.89,21.8,49.35,91.23,0,4.59,107.88,1.15,0,12.05,1.72,0,1380,0,2.87,91.81,0.57,43.61
 60-70,1.96,0,5.89,0,230.66,19.63,0,3627.71,12.76,31.41,42.21,599.71,57.91,0.98,19.63,40.24,18.65,34.35,27.48,28.46,14.72,1544.92,3.93,63.8,195.32,6247.39,17.67,42.21,54.97,0,7.85,83.43,0,0,10.8,2.94,0,775.4,6.87,33.37,87.36,13.74,30.43
 72-82,0,0,15.71,1.96,267.01,52.03,5.89,2310.83,13.74,24.54,60.86,518.32,141.36,1.96,17.67,70.68,50.06,32.39,36.32,28.47,12.76,1509.8,15.71,40.25,220.87,3937.45,18.65,67.73,86.39,0,10.8,107,0.98,0,20.61,0,0,260.14,38.28,45.16,127.62,31.41,17.67
 84-94,1.06,0,14.87,4.25,413.13,55.23,19.12,1774.66,10.62,40.36,47.79,370.65,190.1,2.12,10.62,73.28,62.66,47.79,48.85,52.04,13.81,1013.18,4.25,48.85,165.68,2151.69,21.24,54.16,95.58,0,4.25,268.7,0,0,31.86,1.06,0,183.73,72.22,45.67,114.7,29.74,6.37
 96-106,1.09,0,12.02,5.46,424.02,66.66,10.93,1297.21,9.84,39.34,34.97,375.94,189.06,0,26.23,120.21,56.83,26.23,69.94,40.44,12.02,786.85,10.93,29.51,153,1790.08,24.04,103.82,107.1,0,12.02,230.59,2.19,0,20.76,2.19,0,78.68,74.31,33.88,159.56,46.99,10.93
108-118,1.53,0,10.72,3.83,313.28,69.7,21.45,913.03,6.13,29.11,35.23,268.85,114.89,0,9.19,79.66,50.55,31.4,49.02,35.23,13.79,566.81,9.19,15.32,144.77,2132.44,21.45,58.98,82.72,0,10.72,211.41,0.77,0,17.62,0.77,0,47.49,66.64,12.26,92.68,19.92,13.02
120,1.96,0,7.84,1.96,184.22,76.43,3.92,693.76,7.84,31.36,23.52,237.13,70.55,0,3.92,68.59,17.64,27.44,29.4,17.64,5.88,411.55,1.96,13.72,137.18,1701.09,17.64,41.16,37.24,0,7.84,152.86,0,0,13.72,7.84,0,43.12,15.68,9.8,82.31,15.68,5.88
