stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,92.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,73.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,26.29,0,5.26,0,0,0,757.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841.19,2.63,0,0,42.06,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,47.2,0,3.15,0,0,0,994.44,0,0,0,0,0,6.29,0,0,0,0,0,3.15,0,0,0,0,0,1255.64,0,0,0,66.09,0,3.15,0,0,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,1,12,3,0,71,0,1,0,9,0,0,0,0,0,0,0,0,0,41,0,0,84,2275,2,0,0,3,0,2,26,0,49,289,64,0,0,0,0,0
 24-34,0,0,0,0,18.88,0,0,101.79,3.28,1.64,3.28,68.95,1.64,0,0,0,0,0.82,0,0.82,0.82,181.41,0.82,0,284.84,3913.84,3.28,3.28,2.46,0.82,0,10.67,0.82,3.28,6.57,77.16,242.97,0,0,8.21,0,0.82
 36-46,0,0,0,0,4.83,0,0,65.26,5.64,0.81,19.34,173.22,0.81,0,0,0,1.61,0,0,0.81,0,277.15,0,0,220.75,3054.29,0.81,3.22,1.61,0,0,7.25,0.81,0,3.22,2.42,252.17,0,0,5.64,0,0.81
 48-58,0,0.57,0,0,9.18,0.57,0,146.89,1.72,2.3,28.69,287.48,0,0,0.57,0,0,1.15,0,0,1.72,304.12,0.57,0,141.73,1944.05,2.3,2.3,1.15,0,0,5.74,0,0,4.59,0,144.03,0,0.57,4.02,0,1.72
 60-70,0,0,0,0,5.89,0,0,111.89,2.94,3.93,22.58,272.86,0.98,0,0,3.93,0,0,0,0.98,2.94,266.97,0.98,1.96,77.54,1572.4,0.98,0,0.98,0,0.98,5.89,0,1.96,2.94,0,52.02,0,0,1.96,0,1.96
 72-82,0,0,0.98,0,18.65,7.85,0,233.64,1.96,0.98,53.99,371.07,1.96,0.98,0,2.94,0,2.94,0,2.94,0,327.88,0.98,1.96,127.62,1513.72,0,2.94,0.98,0.98,2.94,9.82,0,0,2.94,0,24.54,2.94,1.96,2.94,2.94,6.87
 84-94,0,0,1.06,0,32.92,4.25,0,247.45,3.19,5.31,23.36,250.64,2.12,0,0,3.19,1.06,2.12,1.06,1.06,0,272.94,0,6.37,82.84,880.43,0,1.06,2.12,0,3.19,6.37,0,1.06,2.12,0,15.93,2.12,7.43,3.19,1.06,0
 96-106,0,0,1.09,0,44.81,2.19,1.09,205.46,2.19,2.19,26.23,290.7,0,0,0,8.74,1.09,2.19,2.19,3.28,0,280.86,2.19,3.28,64.48,782.48,2.19,4.37,3.28,0,3.28,13.11,0,2.19,4.37,0,15.3,2.19,6.56,3.28,3.28,2.19
108-118,0,0,1.53,0,23.74,6.89,0.77,97.28,4.6,1.53,17.62,212.94,3.06,0,1.53,3.06,0.77,0.77,1.53,1.53,0,222.9,1.53,1.53,70.47,991.16,0.77,1.53,1.53,0,4.6,0.77,0,0,3.06,0,6.13,1.53,2.3,4.6,2.3,2.3
120,1.96,0,0,0,27.44,0,1.96,139.14,0,3.92,15.68,219.5,0,0,0,1.96,0,0,0,0,0,209.7,0,0,70.55,1093.56,0,3.92,3.92,0,3.92,1.96,1.96,1.96,3.92,0,7.84,0,0,3.92,1.96,0
