stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,395.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,140.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.95,2.63,0,0,13.14,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,9.44,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.7,3.15,0,0,40.91,0,6.29,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1,3,48,9,0,6,0,2,0,6,2,0,0,1,4,0,0,2,0,7,0,0,12,119,5,2,1,2,0,19,10,3,1,14,54,0,0,8,0,1
 24-34,0,0,4.1,0.82,35.3,2.46,0,35.3,0,0.82,2.46,5.75,0,0,2.46,2.46,13.13,0,1.64,0,3.28,49.25,1.64,0,25.45,454.75,7.39,10.67,3.28,0,0,70.59,0,4.93,0,5.75,126.41,0,0,27.91,0,5.75
 36-46,0,0,0,0,15.31,1.61,0,110.38,0,4.03,0.81,23.36,0.81,0,0.81,3.22,6.45,0.81,0.81,0,4.03,62.84,4.03,0,24.17,855.62,7.25,11.28,1.61,0,0,71.7,0,1.61,0.81,0,177.25,0,0,12.89,0,4.03
 48-58,0,0,0.57,0,16.07,2.3,0,188.21,0,4.02,4.02,38.44,0.57,6.89,2.3,4.59,1.15,2.87,2.3,0.57,5.74,79.19,5.74,0.57,16.64,1010.47,3.44,6.31,1.72,0,0,49.92,0,0.57,0.57,0,185.91,0,0,9.75,0,7.46
 60-70,0,0,2.94,0,23.56,8.83,0,405.37,0,8.83,2.94,58.89,1.96,2.94,1.96,6.87,4.91,2.94,4.91,0,2.94,127.6,4.91,3.93,6.87,1447.74,0,9.82,8.83,0,0,54.97,0,2.94,0,0,177.66,0.98,2.94,14.72,1.96,9.82
 72-82,0,0,5.89,0,29.45,46.14,0,566.42,0,7.85,7.85,92.28,9.82,3.93,1.96,15.71,1.96,0.98,2.94,2.94,1.96,183.57,11.78,3.93,15.71,1539.25,3.93,13.74,8.83,0,0.98,67.73,0,2.94,0,0,105.04,1.96,5.89,29.45,3.93,8.83
 84-94,0,0,4.25,0,53.1,31.86,0,383.4,0,21.24,10.62,76.47,25.49,5.31,3.19,23.36,14.87,7.43,3.19,2.12,8.5,150.81,13.81,9.56,12.74,708.38,5.31,9.56,9.56,0,1.06,190.1,0,2.12,1.06,0,53.1,5.31,2.12,23.36,2.12,5.31
 96-106,0,0,4.37,0,69.94,43.71,2.19,391.24,2.19,18.58,7.65,83.06,40.44,2.19,4.37,19.67,13.11,19.67,5.46,4.37,0,151.91,18.58,7.65,7.65,698.33,5.46,12.02,17.49,0,4.37,126.77,0,2.19,1.09,0,27.32,13.11,2.19,42.62,3.28,15.3
108-118,0,0,6.13,0.77,95.75,19.92,6.13,303.32,2.3,22.98,7.66,69.7,36.77,0,2.3,25.28,10.72,13.79,8.43,3.83,9.19,141.7,11.49,3.83,12.26,778.22,5.36,7.66,8.43,0,3.06,123.32,0,2.3,2.3,0,21.45,23.74,3.06,21.45,3.06,9.19
120,0,0,7.84,0,90.15,19.6,5.88,205.78,5.88,23.52,9.8,48.99,37.24,0,0,29.4,3.92,3.92,5.88,5.88,1.96,82.31,7.84,1.96,15.68,758.44,5.88,9.8,5.88,0,1.96,117.59,0,7.84,0,0,25.48,5.88,1.96,9.8,1.96,1.96
