stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,89.38,0,0,0,0,0,0,0,0,0,0,0,21.03,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,15.73,0,0,0,6.29,0,0,0,0,0,116.44,0,0,0,0,0,0,0,0,0,0,0,15.73,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,14,2,9,14,0,1,0,0,0,3,5,6,2,0,0,1,0,1,2,4,0,0,2,18,3,0,0,0,0,0,0,3,2,7,40,0,0,17,0,0
 24-34,0,0,13.95,0.82,8.21,3.28,0,17.24,0,11.49,0.82,13.95,0,0.82,4.93,0,2.46,2.46,0,2.46,10.67,22.98,0,0,7.39,61.56,16.42,14.78,0,0,0.82,12.31,0,11.49,1.64,2.46,40.22,0,0,83.73,0,0.82
 36-46,0.81,0,8.86,0,4.03,1.61,0,12.09,1.61,10.47,4.83,14.5,2.42,0.81,5.64,0,0,2.42,0.81,1.61,3.22,126.49,0,0,10.47,70.09,20.14,23.36,0.81,0,0,20.14,0.81,3.22,2.42,0,35.45,0,0.81,60.43,0,3.22
 48-58,0,0,9.75,0,5.74,1.15,0,18.36,2.87,5.16,10.33,28.12,0.57,8.03,4.59,1.15,0.57,7.46,1.72,1.72,6.31,196.24,0,2.87,14.35,74.59,20.66,28.12,1.72,0,0.57,19.51,0,2.87,2.3,0,36.72,0,0,90.66,0.57,4.59
 60-70,0.98,0,8.83,0,11.78,5.89,0,24.54,8.83,20.61,16.69,57.91,4.91,2.94,8.83,1.96,1.96,21.59,1.96,1.96,2.94,426.96,0.98,4.91,21.59,107.97,15.7,23.56,5.89,0,1.96,34.35,0,2.94,5.89,0,41.22,0,4.91,86.37,1.96,9.82
 72-82,0,0,28.47,0,13.74,50.06,0,63.81,7.85,3.93,17.67,105.04,7.85,2.94,5.89,4.91,3.93,28.47,2.94,2.94,3.93,381.87,0,5.89,15.71,129.58,13.74,41.23,4.91,0,2.94,19.63,0,6.87,0,0,33.38,3.93,8.83,166.88,9.82,7.85
 84-94,0,0,19.12,0,30.8,36.11,0,65.85,9.56,11.68,14.87,59.47,22.3,3.19,5.31,6.37,4.25,23.36,4.25,4.25,13.81,264.45,3.19,10.62,8.5,84.96,20.18,43.54,8.5,0,2.12,59.47,0,12.74,2.12,0,22.3,3.19,3.19,138.06,10.62,5.31
 96-106,0,0,28.41,0,37.16,52.46,0,103.82,20.76,16.39,16.39,72.13,20.76,1.09,1.09,18.58,0,18.58,1.09,14.21,7.65,254.63,2.19,10.93,9.84,104.91,8.74,55.74,12.02,0,3.28,60.11,0,10.93,7.65,0,30.6,0,5.46,155.18,7.65,6.56
108-118,0,0,16.85,0.77,33.7,22.21,1.53,68.94,10.72,22.21,9.96,69.7,30.64,0,4.6,13.02,6.13,29.11,5.36,11.49,10.72,233.62,4.6,5.36,19.92,117.19,6.13,34.47,12.26,0,1.53,36,0,4.6,9.19,0,16.09,2.3,4.6,119.49,4.6,8.43
120,0,0,7.84,0,56.83,17.64,0,101.91,17.64,21.56,9.8,70.55,31.36,1.96,1.96,21.56,9.8,23.52,1.96,19.6,5.88,174.42,1.96,3.92,9.8,168.54,19.6,45.08,7.84,0,3.92,66.63,0,9.8,5.88,0,9.8,3.92,1.96,115.63,5.88,5.88
