stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,144.96,1805.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.85,0,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,502.63,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,98.07,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,0,0,81.49,0,0,0,0,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,39.43,0,0,0,5.26,0,28.92,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,50.35,0,6.29,0,3.15,0,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,31.47,0,0,0,3.15,0,3.15,0,0,6.29,0,0,0,0,0,0,0,0
 14-21,1,0,7,37,78,5,0,5,0,0,0,0,7,13,0,2,10,0,1,0,0,25,2,0,4,75,1,29,10,3,0,3,1,4,0,0,3,32,0,0,0,0,0
 24-34,0,0,8.21,10.67,70.59,1.64,0,48.43,0,13.13,0.82,2.46,2.46,12.31,1.64,11.49,32.01,0,9.85,4.93,0,63.21,26.27,0,18.88,316.03,2.46,95.22,28.73,0,0,36.94,0,0,4.1,0,0.82,99.32,0,0,15.6,0,0
 36-46,0,0,4.03,0.81,19.34,0,0,90.23,0,4.83,0.81,4.03,4.83,2.42,5.64,17.72,4.83,0,8.86,3.22,0.81,98.29,20.14,2.42,11.28,507.57,5.64,88.62,19.34,0,0.81,45.12,0,0,4.03,0,0,116.02,0,0,8.06,0,5.64
 48-58,0,0,2.3,1.15,35.58,0.57,0,245.59,0,9.18,3.44,35.58,2.3,1.15,1.72,16.64,11.48,0,8.61,5.16,3.44,131.4,20.08,2.3,14.35,530.77,2.3,67.14,20.66,0,0.57,39.59,0,0,1.72,0,0,139.43,0,0,10.9,0,14.92
 60-70,0,0,2.94,0,44.17,0,0,381.81,1.96,21.59,6.87,121.71,20.61,0.98,1.96,9.82,10.8,0.98,16.69,6.87,3.93,162.93,14.72,4.91,5.89,781.29,0,59.87,28.46,0,1.96,72.63,0,0,1.96,0,0,137.41,7.85,1.96,11.78,0.98,21.59
 72-82,0,0,32.39,1.96,78.53,3.93,0,399.54,0.98,14.72,12.76,307.26,64.79,5.89,3.93,56.94,18.65,3.93,33.38,3.93,0,296.46,37.3,6.87,7.85,837.36,1.96,123.69,60.86,0,1.96,33.38,0,0,5.89,0,0,107,53.99,3.93,34.36,2.94,29.45
 84-94,0,0,36.11,1.06,146.56,4.25,0,264.45,1.06,29.74,22.3,180.55,140.19,5.31,3.19,59.47,44.61,12.74,46.73,13.81,2.12,218.78,31.86,10.62,4.25,477.92,3.19,135.94,70.09,0,2.12,80.71,0,0,7.43,0,0,70.09,168.86,5.31,18.05,7.43,19.12
 96-106,0,0,40.44,2.19,138.79,8.74,3.28,244.8,3.28,27.32,6.56,288.51,171.58,1.09,7.65,96.17,34.97,14.21,73.22,14.21,4.37,207.64,24.04,4.37,9.84,445.88,5.46,218.57,104.91,0,5.46,55.74,1.09,0,5.46,1.09,0,39.34,242.61,5.46,29.51,9.84,17.49
108-118,0,0,22.21,4.6,173.87,3.06,4.6,180.77,0.77,34.47,5.36,202.21,165.45,0,2.3,77.36,36,26.04,49.79,14.55,6.89,167.75,19.92,1.53,6.89,560.68,2.3,137.11,85.02,0,1.53,45.96,0,0,4.6,0,0,33.7,250.47,6.89,33.7,7.66,26.04
120,0,0,13.72,1.96,129.35,0,0,145.02,1.96,23.52,5.88,158.74,72.51,0,5.88,70.55,11.76,5.88,31.36,7.84,1.96,125.43,21.56,1.96,3.92,437.03,5.88,90.15,47.03,0,0,23.52,0,0,3.92,0,0,23.52,90.15,0,15.68,5.88,5.88
