stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,92.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,263.57,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,6.13,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,5.26,0,13.14,0,0,0,23.66,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,168.24,5.26,0,0,47.32,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,22.03,0,100.7,0,12.59,0,59.79,0,0,0,0,0,15.73,0,0,0,0,0,6.29,0,0,0,0,0,824.51,53.5,0,0,254.9,0,6.29,3.15,3.15,25.18,0,3.15,0,0,0,0,0,0
 14-21,0,0,3,62,763,173,0,192,0,2,0,25,13,16,21,24,6,1,1,50,4,252,2,0,207,1385,67,3,14,21,0,89,4,262,41,122,1678,339,0,0,42,0,3
 24-34,0,0,5.75,53.36,637.81,21.34,0,338.19,226.56,39.4,15.6,41.86,22.16,0.82,26.27,25.45,8.21,0.82,11.49,93.58,14.78,349.68,8.21,4.1,236.41,1340.46,26.27,29.55,18.88,1.64,3.28,215.89,0.82,2.46,86.19,163.35,674.74,471.99,0,0,206.86,0,20.52
 36-46,0,0,1.61,5.64,315.82,3.22,0,223.17,487.43,40.28,25.78,72.51,28.2,0,18.53,11.28,4.03,2.42,8.06,69.29,9.67,347.24,6.45,6.45,158.72,816.95,20.14,24.17,12.09,0,0.81,188.53,2.42,1.61,74.93,174.83,37.06,345.63,0,0,116.82,0,33.84
 48-58,1.15,0,0.57,1.72,329.36,4.59,0,271.98,456.17,71.15,34.43,99.84,43.61,3.44,21.8,10.33,4.02,7.46,1.72,70.58,2.87,445.85,6.31,10.9,151.48,606.51,13.2,12.62,12.05,0,4.02,132.55,0.57,0,41.31,149.19,0.57,226.08,0,0.57,76.89,0.57,44.76
 60-70,0.98,0,0.98,0.98,417.15,8.83,4.91,353.35,330.77,106,36.32,128.58,89.32,1.96,21.59,20.61,12.76,11.78,7.85,97.17,7.85,638.97,9.82,26.5,128.58,594.8,14.72,8.83,7.85,0.98,5.89,141.34,0.98,1.96,49.08,90.3,0,162.93,0.98,17.67,64.78,4.91,70.67
 72-82,0,0,19.63,0.98,538.93,30.43,69.7,376.96,243.45,103.07,69.7,234.62,215.97,1.96,19.63,18.65,13.74,15.71,5.89,209.09,0.98,827.54,15.71,37.3,182.59,772.57,12.76,16.69,20.61,0.98,6.87,99.15,0.98,0,83.44,49.08,0,106.02,4.91,27.49,82.46,31.41,53.99
 84-94,0,0,13.81,3.19,1180.99,48.85,147.62,436.5,401.45,257.01,61.6,170.99,425.88,6.37,24.43,43.54,20.18,28.68,11.68,558.63,11.68,696.7,26.55,38.23,187.98,563.94,29.74,20.18,18.05,0,12.74,352.6,1.06,0,163.55,96.65,0,72.22,11.68,31.86,113.64,43.54,61.6
 96-106,0,0,20.76,7.65,1528.89,104.91,309.28,629.48,669.92,296.16,63.39,278.68,570.47,0,41.53,81.96,28.41,24.04,26.23,861.16,4.37,872.09,41.53,45.9,243.7,1062.25,26.23,41.53,44.81,1.09,15.3,297.25,0,0,165.02,106.01,0,63.39,26.23,31.69,153,55.74,62.29
108-118,0.77,0,8.43,14.55,1703.5,55.92,605.11,512.43,516.26,410.56,55.92,252.77,658.73,0,22.21,55.15,37.53,55.15,21.45,1590.14,16.85,908.43,22.98,40.6,291.07,1168.86,49.79,30.64,47.49,0,16.09,376.09,1.53,0,153.96,89.62,0,52.09,21.45,24.51,127.15,30.64,78.13
120,1.96,0,11.76,3.92,1126.88,82.31,290.05,354.72,309.65,260.65,52.91,152.86,513.46,0,25.48,70.55,21.56,13.72,17.64,919.14,3.92,776.08,29.4,35.28,344.92,827.03,54.87,23.52,41.16,1.96,15.68,225.38,1.96,1.96,109.75,29.4,0,45.08,11.76,17.64,121.51,19.6,25.48
