stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1238.73,22903.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041.06,0,0,0,0,0,0,0,0,0,0,0
  5-6,1820.5,21410.82,0,30.65,0,0,0,0,0,0,0,0,0,67.43,0,0,0,0,0,0,0,0,0,0,0,698.78,67.43,0,0,196.15,0,416.82,0,0,0,0,0,0,0,0,0,0,0
  7-9,378.53,425.85,0,809.64,0,5.26,0,1522.02,0,0,0,0,0,541.51,0,0,0,0,0,0,0,0,0,0,0,12998.99,481.05,0,0,4989.3,0,28.92,52.57,0,7.89,0,0,0,0,0,0,0,0
 10-12,6.29,374.49,0,557.01,0,66.09,0,1230.46,0,0,0,0,0,176.23,0,0,0,0,0,3.15,0,0,0,0,3.15,10926.28,298.96,0,0,3666.22,0,15.73,47.2,15.73,415.4,0,15.73,12.59,0,0,0,0,0
 14-21,1,3,3,116,1409,508,0,1053,0,3,0,146,46,7,7,11,54,5,6,3,13,649,3,0,573,9350,173,40,147,328,0,48,12,1244,86,13,1136,2763,0,0,47,0,5
 24-34,0.82,0.82,4.1,42.68,430.13,96.04,0,1742.68,2.46,27.91,10.67,187.16,13.95,5.75,13.95,20.52,32.83,18.06,41.86,22.98,17.24,1127.86,13.13,4.93,412.07,9826.47,34.48,99.32,137.08,0,2.46,92.76,1.64,5.75,16.42,3.28,145.29,2240.94,0,0,142.01,0,27.91
 36-46,0.81,0,1.61,6.45,173.22,8.06,0,2766.67,3.22,9.67,23.36,276.34,18.53,0.81,12.09,24.98,7.25,15.31,22.56,18.53,12.09,990.97,2.42,20.14,265.87,8445.83,20.14,65.26,74.93,0.81,0.81,63.65,0.81,2.42,15.31,1.61,0.81,1873.18,0,0.81,79.76,0.81,24.98
 48-58,0.57,0.57,2.87,5.74,173.86,7.46,0,3277,6.31,10.9,30.99,397.07,20.66,3.44,18.36,22.95,10.33,21.23,30.41,15.49,4.59,1121.21,4.59,47.63,227.23,5856.83,8.03,35.58,51.64,0,5.16,32.13,0.57,0,9.75,2.87,0,1134.41,0,2.87,66.56,1.15,21.23
 60-70,0.98,0,3.93,0,143.3,13.74,0,2916.1,3.93,11.78,22.58,344.51,21.59,2.94,14.72,29.45,9.82,11.78,19.63,25.52,4.91,937.35,4.91,42.21,115.82,4565.06,8.83,25.52,25.52,0,7.85,48.09,0.98,0.98,5.89,2.94,0,494.69,0.98,15.7,58.89,5.89,12.76
 72-82,0,0,15.71,1.96,182.59,54.97,1.96,1844.54,5.89,10.8,43.19,349.47,47.12,6.87,20.61,66.75,29.45,19.63,27.49,14.72,6.87,1063.14,8.83,44.17,167.86,3291.51,3.93,33.38,52.03,0,7.85,39.27,0,0,8.83,0.98,0,200.26,8.83,22.58,104.06,22.58,11.78
 84-94,1.06,0,9.56,2.12,248.52,71.16,6.37,1459.24,8.5,21.24,42.48,279.32,75.4,6.37,8.5,93.46,42.48,22.3,29.74,24.43,8.5,789.09,6.37,61.6,128.51,1911.67,8.5,36.11,61.6,0,4.25,147.62,0,0,21.24,1.06,0,123.2,36.11,21.24,107.27,20.18,16.99
 96-106,0,0,9.84,2.19,301.63,88.52,7.65,1024,1.09,24.04,22.95,242.61,67.76,0,27.32,109.28,32.79,10.93,38.25,21.86,6.56,692.86,6.56,30.6,123.49,1482.99,6.56,43.71,69.94,0,12.02,115.84,1.09,0,16.39,1.09,0,68.85,20.76,16.39,138.79,31.69,17.49
108-118,0.77,0,4.6,1.53,235.15,80.43,7.66,837.2,3.06,23.74,22.21,201.45,54.38,0,7.66,99.58,24.51,29.11,19.15,19.92,3.06,517.79,9.19,21.45,109.53,1929.46,11.49,30.64,41.36,0,7.66,103.41,0,0,12.26,1.53,0,40.6,17.62,13.79,96.51,9.96,15.32
120,0,0,0,1.96,174.42,60.75,1.96,589.9,9.8,23.52,15.68,154.82,17.64,0,7.84,72.51,11.76,13.72,5.88,13.72,1.96,395.88,9.8,17.64,101.91,1456.12,11.76,17.64,47.03,0,1.96,68.59,0,0,15.68,1.96,0,31.36,13.72,13.72,80.35,15.68,1.96
