stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,49.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,5.26,0,65.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.09,5.26,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,28.32,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.91,6.29,0,0,9.44,0,0,0,3.15,0,3.15,0,0,0,0,0,0
 14-21,0,0,1,2,20,2,0,8,0,0,0,4,0,0,23,0,1,0,0,0,0,48,0,0,13,623,55,8,4,3,0,0,11,4,288,647,122,0,0,1,0,1
 24-34,0,0,0,0,14.78,1.64,0,117.38,44.33,0,0,14.78,0.82,1.64,9.85,0.82,4.93,1.64,3.28,1.64,0.82,10.67,0,0,43.51,1561.27,4.93,43.51,14.78,0,0,4.1,0,8.21,162.53,344.76,394.01,0,0,1.64,0,0.82
 36-46,0,0,0,0,6.45,0.81,0,124.88,49.15,0.81,1.61,29,0,0,10.47,0.81,0,0,2.42,0,0.81,24.98,0.81,0,63.65,1065.9,3.22,45.92,9.67,0.81,0,9.67,0,4.83,91.85,21.75,607.47,0,0,3.22,0,3.22
 48-58,0.57,0,0,0,9.18,0.57,0,427.48,36.72,0,6.31,52.79,0,0,3.44,0.57,0.57,1.72,2.87,1.72,0,40.74,3.44,1.15,121.65,817.67,2.3,41.31,13.2,0.57,1.15,1.15,0,3.44,53.94,0,476.26,0,1.72,8.03,0,1.72
 60-70,0,0,1.96,0,10.8,0.98,0,735.16,63.8,0.98,1.96,72.63,1.96,0,1.96,0,9.82,0,6.87,0,0,43.19,5.89,3.93,94.23,906.93,4.91,31.41,19.63,0,0,5.89,0.98,4.91,23.56,0,484.87,0,6.87,11.78,8.83,0
 72-82,0,0,4.91,0,34.36,4.91,0,751.95,49.08,0,0.98,100.13,9.82,0.98,1.96,2.94,6.87,3.93,9.82,0,0,59.88,7.85,7.85,102.09,826.56,0.98,59.88,44.17,0,2.94,7.85,0,1.96,13.74,0,261.12,16.69,11.78,39.27,22.58,1.96
 84-94,0,0,4.25,0,30.8,4.25,0,675.46,44.61,1.06,2.12,80.71,12.74,1.06,1.06,5.31,14.87,5.31,12.74,1.06,0,44.61,8.5,5.31,71.16,469.42,4.25,50.98,50.98,0,0,10.62,0,5.31,29.74,0,144.44,25.49,14.87,31.86,42.48,3.19
 96-106,0,0,2.19,0,43.71,3.28,0,486.32,44.81,3.28,1.09,45.9,26.23,0,3.28,10.93,17.49,1.09,20.76,4.37,0,50.27,15.3,7.65,83.06,369.38,6.56,52.46,61.2,1.09,1.09,26.23,0,1.09,27.32,0,64.48,40.44,9.84,42.62,40.44,1.09
108-118,0,0,0.77,0,37.53,3.06,0.77,408.26,49.79,5.36,2.3,60.51,26.81,0,3.83,5.36,16.85,0.77,12.26,2.3,0,43.66,9.19,0,93.45,414.39,9.19,42.89,52.09,0.77,0.77,23.74,0,2.3,28.34,0,44.43,53.62,4.6,16.09,23.74,0
120,0,0,0,0,47.03,0,0,366.48,47.03,7.84,0,48.99,15.68,0,3.92,7.84,7.84,0,17.64,0,0,35.28,9.8,1.96,113.67,464.47,15.68,43.12,52.91,0,0,35.28,1.96,3.92,17.64,0,31.36,27.44,0,25.48,9.8,0
