stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,434.87,5930.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.2,0,0,0,0,0,0,0,0,0,0,0
  5-6,331,3843.28,0,18.39,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,177.76,24.52,0,0,61.3,0,104.2,0,0,0,0,0,0,0,0,0,0,0
  7-9,118.29,78.86,0,186.64,0,0,0,247.1,0,0,0,0,0,110.41,0,0,0,0,0,0,0,0,0,0,0,2423.67,115.66,0,0,1069.89,0,18.4,28.92,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,37.76,0,97.56,0,15.73,0,220.29,0,0,0,0,0,31.47,0,0,0,0,0,0,0,0,0,0,0,1664.75,78.67,0,0,698.63,0,6.29,25.18,0,62.94,0,9.44,0,0,0,0,0,0
 14-21,0,0,1,0,55,11,0,20,0,0,0,9,2,0,2,0,2,0,0,3,0,19,0,0,21,253,3,1,7,7,0,14,1,45,5,2,34,94,0,0,3,0,1
 24-34,0,0,0,1.64,24.63,4.1,0,52.53,0,4.1,2.46,6.57,3.28,0,0.82,0.82,4.1,0.82,4.1,1.64,0.82,42.68,0.82,0.82,17.24,549.97,5.75,3.28,5.75,0,0,39.4,0,0.82,2.46,0,9.03,117.38,0,0,11.49,0,3.28
 36-46,0,0,0,0,13.7,0,0,146.63,0,8.06,1.61,27.39,1.61,0,3.22,0.81,0,0.81,1.61,2.42,0,64.45,0.81,1.61,16.92,778.28,4.03,6.45,3.22,0,0,31.42,0,0,1.61,0,0.81,180.47,0,0,12.89,0,4.83
 48-58,0,0,0,0,9.18,0,0,149.76,2.3,1.15,2.3,43.61,1.15,0.57,1.15,2.3,1.15,0,2.3,0.57,1.72,52.22,0.57,2.3,12.05,480.85,0.57,1.15,2.87,0,0,15.49,0,0,0.57,1.72,0,118.78,0,0,3.44,0,2.3
 60-70,0,0,0,0,12.76,1.96,0,250.29,0,6.87,2.94,58.89,0.98,0,2.94,1.96,0,0.98,4.91,1.96,0,105.02,0.98,1.96,6.87,550.63,0.98,7.85,2.94,0,2.94,21.59,0,0,0,0,0,81.47,0.98,0.98,5.89,0,1.96
 72-82,0,0,4.91,0,10.8,13.74,0.98,186.52,1.96,1.96,2.94,56.94,0.98,0,2.94,4.91,0.98,1.96,1.96,0.98,0,98.17,0,2.94,11.78,366.16,0.98,6.87,2.94,0,2.94,14.72,0,0,2.94,0,0,37.3,1.96,2.94,13.74,6.87,1.96
 84-94,0,0,2.12,0,13.81,10.62,0,152.93,0,11.68,4.25,46.73,6.37,1.06,3.19,13.81,3.19,3.19,3.19,0,3.19,66.91,2.12,2.12,7.43,206.04,1.06,5.31,3.19,0,0,57.35,0,0,1.06,0,0,25.49,0,1.06,7.43,6.37,0
 96-106,0,0,0,0,14.21,6.56,0,125.68,1.09,2.19,2.19,34.97,5.46,0,2.19,5.46,1.09,4.37,2.19,2.19,0,64.48,3.28,4.37,13.11,163.93,0,8.74,5.46,0,2.19,29.51,0,0,0,0,0,25.14,3.28,2.19,19.67,1.09,6.56
108-118,0,0,0.77,0,18.38,10.72,0.77,80.43,0.77,4.6,2.3,30.64,7.66,0,0,9.19,6.13,1.53,1.53,1.53,0.77,46.72,3.06,6.13,9.19,183.07,1.53,5.36,5.36,0,2.3,20.68,0,0,0.77,0.77,0,3.06,4.6,0.77,7.66,1.53,4.6
120,0,0,0,0,19.6,19.6,0,64.67,0,1.96,3.92,29.4,11.76,0,0,7.84,1.96,7.84,1.96,1.96,0,52.91,3.92,5.88,3.92,217.54,3.92,5.88,5.88,0,0,25.48,0,0,1.96,0,0,13.72,1.96,0,17.64,0,0
