stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,79.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,18.39,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,2.63,0,0,0,5.26,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,34.17,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,0,0,6.29,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,97.56,3.15,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,97,10,0,4,0,0,0,6,2,0,1,0,0,0,0,0,2,29,0,0,28,36,11,0,0,1,0,1,0,7,1,17,71,32,0,0,0,0,0
 24-34,0.82,0,1.64,0.82,82.09,2.46,0,19.7,0.82,0.82,0,11.49,0.82,0,1.64,0,0,0.82,0,0.82,1.64,59.92,0,0,67.31,71.41,10.67,0.82,4.93,0,0,0.82,0.82,0,3.28,10.67,56.64,68.95,0,0,8.21,0,1.64
 36-46,0,0,0,0,38.67,0,0,14.5,4.83,4.83,0,4.83,2.42,0,0.81,0.81,0,0,0,0,0.81,82.18,0.81,0.81,45.12,58.81,8.06,2.42,1.61,0,0,0.81,0,0,1.61,2.42,1.61,64.45,0,0,8.86,0,0.81
 48-58,0,0,1.15,0.57,25.25,0,0,17.21,4.59,10.33,2.87,9.18,2.3,2.3,2.3,0.57,2.87,1.15,0,0.57,4.02,88.94,0.57,1.15,27.54,52.79,4.59,0.57,1.15,0,0,1.72,0,0,3.44,3.44,0,41.89,0,0.57,6.31,0,1.72
 60-70,0,0,2.94,0,64.78,0,0,22.58,10.8,11.78,0.98,16.69,3.93,0,0,2.94,0.98,1.96,0,0,7.85,114.84,0,0.98,32.39,59.87,5.89,0.98,0.98,0.98,0,0,0,0,2.94,6.87,0,21.59,0,2.94,9.82,0.98,0.98
 72-82,0,0,2.94,0.98,43.19,0,0.98,35.34,6.87,12.76,3.93,25.52,4.91,0,2.94,0,1.96,1.96,0.98,0.98,11.78,202.22,0.98,9.82,39.27,95.22,0.98,0.98,4.91,0,0.98,0,0,0,3.93,1.96,0,27.49,0.98,3.93,14.72,1.96,2.94
 84-94,0,0,1.06,0,141.25,1.06,3.19,30.8,2.12,29.74,0,16.99,0,0,1.06,1.06,8.5,9.56,1.06,3.19,19.12,127.44,0,4.25,18.05,45.67,8.5,2.12,10.62,0,0,1.06,0,0,8.5,5.31,0,16.99,1.06,4.25,19.12,1.06,7.43
 96-106,0,0,1.09,0,112.56,0,3.28,26.23,7.65,15.3,2.19,10.93,8.74,0,2.19,1.09,2.19,3.28,6.56,6.56,12.02,136.61,2.19,7.65,17.49,46.99,4.37,2.19,8.74,0,1.09,0,0,0,3.28,5.46,0,29.51,0,6.56,28.41,4.37,5.46
108-118,0,0,2.3,0,159.32,1.53,18.38,29.11,9.96,50.55,2.3,18.38,9.19,0,0,2.3,6.89,22.98,1.53,0,16.85,100.34,3.06,5.36,36,58.21,12.26,3.06,6.13,0,1.53,0.77,0,0,3.06,7.66,0,10.72,0.77,1.53,14.55,2.3,9.96
120,0,0,1.96,0,135.23,0,9.8,11.76,15.68,43.12,0,1.96,3.92,0,1.96,5.88,3.92,11.76,0,0,7.84,101.91,0,3.92,21.56,111.71,15.68,1.96,7.84,0,0,0,0,0,3.92,0,0,17.64,0,1.96,23.52,0,1.96
