stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,448.05,9870.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.05,0,0,0,0,0,0,0,0,0,0,0
  5-6,306.48,4027.17,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,98.07,6.13,0,0,49.04,0,36.78,0,0,0,0,0,0,0,0,0,0,0
  7-9,107.78,107.78,0,257.61,0,0,0,357.5,0,0,0,0,0,199.78,0,0,0,0,0,0,0,0,0,0,0,3183.37,110.41,0,0,1540.43,0,7.89,34.17,0,0,0,0,0,0,0,0,0,0
 10-12,0,110.14,0,270.64,0,15.73,0,434.28,0,0,0,0,0,94.41,0,0,0,0,0,0,0,0,0,0,0,3326.35,66.09,0,0,1463.34,0,6.29,18.88,9.44,125.88,0,12.59,9.44,0,0,0,0,0
 14-21,0,0,1,32,437,90,0,212,0,1,0,45,16,8,3,4,6,0,2,0,0,218,2,0,206,2801,80,20,34,107,0,128,5,367,19,3,333,965,0,0,21,0,1
 24-34,0.82,0,1.64,11.49,123.95,47.61,0,530.27,0,4.93,2.46,75.52,5.75,9.03,4.93,13.13,4.1,7.39,9.85,4.1,0.82,412.89,6.57,2.46,201.11,4109.21,53.36,45.97,40.22,0.82,0,291.4,0,0,11.49,3.28,42.68,1034.28,0,0,96.86,0,9.03
 36-46,0,0,2.42,3.22,68.48,35.45,0,1231.87,1.61,3.22,5.64,123.27,4.03,1.61,9.67,14.5,2.42,7.25,6.45,5.64,5.64,390.75,4.03,10.47,123.27,3830.15,25.78,33.03,17.72,0.81,0,122.46,3.22,0,6.45,2.42,0.81,960.36,0,0.81,49.95,0,14.5
 48-58,1.15,0,0.57,0,70,41.89,0,1667.48,1.72,3.44,11.48,176.73,6.31,2.3,12.05,16.07,1.72,9.18,9.18,1.72,7.46,481.42,8.61,18.94,88.94,2891.4,14.35,14.92,22.38,0,0,67.14,0.57,0,1.72,4.02,0,596.76,0,1.15,49.35,0.57,15.49
 60-70,0,0,0,0,79.5,9.82,0.98,1597.92,0.98,8.83,4.91,221.82,10.8,1.96,6.87,13.74,0.98,10.8,11.78,6.87,3.93,457.39,4.91,28.46,64.78,2549.01,11.78,11.78,19.63,0,1.96,64.78,0,0,7.85,1.96,0,310.16,0.98,2.94,36.32,1.96,9.82
 72-82,0,0,1.96,0,84.42,24.54,0,1075.9,3.93,4.91,14.72,301.37,38.28,1.96,11.78,27.49,4.91,9.82,14.72,6.87,1.96,516.35,16.69,25.52,65.77,2043.82,6.87,36.32,37.3,0,0.98,51.05,0,0,1.96,0.98,0,154.12,4.91,8.83,64.79,10.8,7.85
 84-94,0,0,4.25,0,105.14,27.61,4.25,755.11,5.31,18.05,15.93,194.35,65.85,2.12,6.37,37.17,10.62,28.68,11.68,11.68,6.37,366.4,6.37,32.92,52.04,1179.92,16.99,21.24,27.61,0,1.06,132.75,0,0,8.5,5.31,0,94.52,38.23,10.62,64.78,7.43,11.68
 96-106,0,0,1.09,0,89.61,33.88,5.46,592.32,2.19,5.46,10.93,192.34,72.13,1.09,14.21,51.36,12.02,8.74,18.58,14.21,7.65,251.35,5.46,22.95,28.41,903.78,13.11,25.14,40.44,0,4.37,97.26,1.09,0,3.28,0,0,48.09,49.18,7.65,78.68,9.84,4.37
108-118,0,0,3.83,1.53,65.87,42.89,7.66,486.39,4.6,16.85,6.89,167.75,47.49,0,1.53,42.13,6.13,15.32,13.79,14.55,7.66,234.38,5.36,17.62,29.11,1083.07,8.43,23.74,26.04,0,1.53,78.13,0.77,0,9.96,4.6,0,29.11,52.09,7.66,37.53,3.83,7.66
120,0,0,1.96,1.96,70.55,54.87,5.88,421.35,7.84,7.84,15.68,176.38,35.28,0,7.84,47.03,3.92,7.84,17.64,7.84,7.84,211.66,9.8,9.8,48.99,1217.03,15.68,23.52,27.44,0,3.92,60.75,0,0,11.76,5.88,0,48.99,13.72,1.96,41.16,7.84,5.88
