stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,342.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,441.33,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,36.78,0,0,0,18.39,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,10.51,0,31.54,0,0,34.17,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,286.53,13.14,0,0,120.92,0,2.63,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.03,0,25.18,0,0,28.32,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,361.9,15.73,0,0,88.12,0,3.15,9.44,0,9.44,0,3.15,0,0,0,0,0,0
 14-21,0,0,2,7,45,6,9,0,0,0,8,2,0,0,2,4,0,0,0,1,24,0,0,16,292,8,3,2,7,0,14,0,26,2,2,9,84,0,0,1,0,1
 24-34,0,0,0,0,21.34,2.46,71.41,0,0.82,0,7.39,0,0,0.82,2.46,0,0.82,0,0.82,0,55.82,0,0.82,13.95,546.69,1.64,10.67,1.64,0,0,29.55,0,0.82,0,0,4.1,104.25,0,0,6.57,0,1.64
 36-46,0,0,0,0,16.92,2.42,161.13,0.81,2.42,0,11.28,1.61,0,0,3.22,0,2.42,0,0,0,51.56,0.81,1.61,9.67,397.19,0.81,8.86,1.61,0,0,8.06,0.81,0,1.61,0,0,84.6,0,0,4.03,0,0
 48-58,0,0,0,0,9.18,0,242.72,0,2.87,0.57,21.23,0.57,0,0.57,4.02,0.57,3.44,0.57,0,0.57,63.12,0,1.15,10.33,315.59,0,0.57,0.57,0,0,7.46,0,0.57,0.57,0,0,47.05,0,0,5.16,0,0.57
 60-70,0,0,0.98,0,15.7,0,161.95,0,3.93,1.96,17.67,3.93,0,0.98,0.98,0.98,1.96,0,0.98,0,36.32,0,1.96,6.87,158.03,0,2.94,0.98,0,0.98,6.87,0,0,1.96,0,0,15.7,0,0.98,0.98,0,1.96
 72-82,0,0,0,0,14.72,0,104.06,0,2.94,0.98,23.56,2.94,0,0,1.96,0.98,2.94,4.91,1.96,0,70.68,1.96,4.91,3.93,174.74,0,4.91,3.93,0,0,3.93,0,0,0,0,0,11.78,0.98,0,5.89,0,0.98
 84-94,0,0,2.12,1.06,16.99,2.12,74.34,0,2.12,1.06,13.81,1.06,0,1.06,5.31,4.25,4.25,1.06,0,0,46.73,2.12,4.25,6.37,107.27,0,3.19,1.06,0,1.06,9.56,0,0,0,0,0,1.06,4.25,0,5.31,0,0
 96-106,0,0,2.19,0,15.3,0,53.55,0,1.09,0,18.58,3.28,0,2.19,10.93,2.19,0,1.09,1.09,1.09,41.53,2.19,1.09,5.46,92.89,1.09,7.65,3.28,0,0,9.84,0,0,0,0,0,2.19,2.19,0,6.56,1.09,0
108-118,0,0,0,0,13.02,2.3,52.09,0.77,3.83,0,17.62,5.36,0,0.77,6.13,0.77,3.83,2.3,0.77,0,30.64,0.77,3.06,3.06,111.06,0,3.83,2.3,0,1.53,6.13,0,0,1.53,0,0,1.53,3.06,0,5.36,0.77,0
120,0,0,0,0,21.56,5.88,43.12,0,1.96,0,11.76,0,0,0,13.72,0,3.92,0,0,0,29.4,0,0,3.92,99.95,0,0,5.88,0,0,11.76,0,0,0,0,0,1.96,0,0,7.84,1.96,0
