stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,935.63,13401.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.05,0,0,0,0,0,0,0,0,0,0,0
  5-6,570.06,6558.71,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,73.56,12.26,0,0,12.26,0,67.43,0,0,0,0,0,0,0,0,0,0,0
  7-9,60.46,57.83,0,107.78,0,0,0,218.18,0,0,0,0,0,76.23,0,0,0,0,0,0,0,0,0,0,0,1390.59,94.63,0,0,502.08,0,21.03,10.51,0,0,0,0,0,0,0,0,0,0
 10-12,0,69.23,0,122.73,0,15.73,0,173.08,0,0,0,0,0,34.62,0,0,0,0,0,0,0,0,0,0,0,1774.89,69.23,0,0,560.16,0,15.73,15.73,9.44,84.97,0,15.73,6.29,0,0,0,0,0
 14-21,0,0,2,30,300,88,0,119,0,0,0,32,18,3,3,3,9,0,1,1,3,137,1,0,87,1153,54,10,17,34,0,51,0,144,21,11,211,409,0,0,17,0,5
 24-34,0,0,2.46,9.85,110.82,9.03,0,197.01,0.82,9.85,4.1,35.3,2.46,1.64,9.85,7.39,8.21,2.46,7.39,4.1,10.67,242.15,6.57,0.82,100.97,1593.28,18.06,22.16,22.16,0,1.64,176.48,0,0,11.49,6.57,49.25,387.44,0,0,91.12,0,13.95
 36-46,0,0,1.61,2.42,39.48,2.42,0,369,2.42,6.45,12.09,64.45,0.81,1.61,12.09,2.42,2.42,1.61,4.83,2.42,4.03,243.31,3.22,3.22,64.45,1799.87,16.92,17.72,8.86,0,2.42,149.85,0.81,0.81,4.83,0.81,0.81,418.95,0,1.61,54.79,0,7.25
 48-58,0,0,1.72,0,48.2,2.87,0,685.12,4.02,13.77,17.79,166.4,2.87,1.15,12.05,15.49,4.59,5.74,5.74,4.02,5.16,355.76,2.3,8.61,64.27,1621.57,5.16,10.33,11.48,0,1.72,106.15,0,0,5.16,5.16,0,324.2,0,0,51.64,0.57,9.18
 60-70,0,0,0,0,78.52,5.89,0,921.65,2.94,16.69,11.78,167.84,9.82,0,10.8,21.59,7.85,9.82,4.91,2.94,4.91,427.94,2.94,13.74,62.82,1633.25,5.89,13.74,12.76,0,5.89,106,0,0,4.91,2.94,0,211.03,0,11.78,44.17,4.91,9.82
 72-82,0,0,5.89,0.98,63.81,39.27,0,732.32,2.94,15.71,25.52,206.15,20.61,1.96,14.72,31.41,17.67,9.82,10.8,3.93,3.93,555.62,9.82,23.56,69.7,1185.85,3.93,13.74,24.54,0,5.89,106.02,0,0,8.83,2.94,0,99.15,2.94,18.65,93.26,9.82,8.83
 84-94,0,0,4.25,0,133.82,38.23,1.06,516.15,2.12,23.36,18.05,138.06,40.36,2.12,7.43,42.48,25.49,8.5,11.68,9.56,5.31,347.29,7.43,19.12,40.36,602.18,11.68,16.99,26.55,0,6.37,324.98,0,0,16.99,4.25,0,58.41,6.37,16.99,71.16,9.56,11.68
 96-106,0,0,0,0,114.75,31.69,5.46,368.29,7.65,25.14,6.56,135.51,41.53,0,14.21,54.64,27.32,13.11,16.39,4.37,5.46,281.95,4.37,15.3,36.06,442.6,8.74,25.14,33.88,0,5.46,277.58,0,0,8.74,4.37,0,29.51,10.93,14.21,73.22,17.49,6.56
108-118,0,0,4.6,2.3,157.79,26.81,9.19,313.28,6.89,34.47,9.19,115.66,42.13,0,7.66,49.79,17.62,17.62,6.89,10.72,7.66,225.19,6.89,9.96,30.64,514.73,9.19,13.79,25.28,0,7.66,194.55,0.77,0,10.72,6.89,0,19.15,13.79,9.96,48.26,13.79,14.55
120,0,0,0,0,131.31,27.44,3.92,243.01,11.76,29.4,5.88,115.63,25.48,0,9.8,54.87,17.64,7.84,9.8,9.8,1.96,178.34,7.84,7.84,23.52,482.11,15.68,19.6,9.8,0,1.96,168.54,0,0,7.84,3.92,0,21.56,7.84,7.84,52.91,13.72,3.92
